target_id	length	eff_length	est_counts	tpm
TRINITY_DN25605_c0_g1_i1.p1	729	537.478	3101	594.511
TRINITY_DN47484_c0_g1_i1.p1	750	558.478	63	11.6239
TRINITY_DN61530_c1_g1_i1.p1	1722	1530.45	163	10.9745
TRINITY_DN9691_c0_g1_i1.p1	1314	1122.45	980	89.9656
TRINITY_DN63437_c0_g1_i1.p1	804	612.453	1648	277.27
TRINITY_DN9331_c0_g1_i1.p1	1452	1260.45	4126	337.304
TRINITY_DN55182_c0_g2_i1.p1	1032	840.453	5404	662.552
TRINITY_DN87692_c0_g1_i1.p1	378	188.805	72	39.2949
TRINITY_DN73902_c0_g1_i1.p1	1401	1209.45	3513	299.301
TRINITY_DN84588_c0_g1_i1.p1	327	141.243	1944	1418.23
TRINITY_DN79686_c0_g1_i1.p1	882	690.453	1207	180.132
TRINITY_DN61585_c0_g3_i4.p3	954	762.453	347	46.8959
TRINITY_DN59163_c0_g1_i1.p1	549	357.579	2988	861.047
TRINITY_DN60169_c0_g1_i1.p1	1668	1476.45	2867	200.09
TRINITY_DN57537_c0_g4_i1.p1	1182	990.453	643	66.8953
TRINITY_DN85056_c0_g1_i1.p1	606	414.55	5553	1380.29
TRINITY_DN57773_c0_g1_i1.p1	2307	2115.45	3067	149.393
TRINITY_DN43435_c0_g1_i1.p1	531	339.593	2040	618.999
TRINITY_DN62364_c3_g1_i1.p1	1131	939.453	1306	143.247
TRINITY_DN30566_c0_g2_i1.p1	1056	864.453	865	103.108
TRINITY_DN49950_c0_g1_i1.p1	1119	927.453	23613	2623.48
TRINITY_DN56567_c0_g1_i1.p1	1803	1611.45	2712	173.417
TRINITY_DN47402_c0_g1_i1.p1	2373	2181.45	1429	67.5002
TRINITY_DN59460_c0_g1_i1.p1	417	226.597	2982	1356.04
TRINITY_DN62257_c5_g4_i1.p1	927	735.453	586	82.1034
TRINITY_DN55256_c0_g1_i2.p1	1161	969.453	318	33.8002
TRINITY_DN47116_c0_g1_i1.p1	2013	1821.45	1680	95.0407
TRINITY_DN60368_c0_g1_i1.p1	966	774.453	1068	142.1
TRINITY_DN85392_c0_g1_i1.p1	876	684.453	1199	180.507
TRINITY_DN57659_c0_g1_i1.p1	1722	1530.45	2594	174.65
TRINITY_DN20641_c0_g1_i1.p1	693	501.478	4555	935.956
TRINITY_DN56532_c0_g1_i1.p1	693	501.478	1824	374.793
TRINITY_DN59607_c0_g1_i1.p1	774	582.478	1928	341.072
TRINITY_DN54675_c0_g1_i1.p1	540	348.579	1162	343.497
TRINITY_DN52337_c0_g1_i1.p1	516	324.646	553	175.523
TRINITY_DN53584_c0_g2_i1.p1	1215	1023.45	239	24.0629
TRINITY_DN53904_c0_g1_i1.p1	546	354.579	1619	470.492
TRINITY_DN20418_c0_g1_i1.p1	330	143.986	1521	1088.49
TRINITY_DN53585_c0_g1_i1.p1	3771	3579.45	2908	83.7136
TRINITY_DN47105_c0_g1_i1.p1	2016	1824.45	1039	58.6815
TRINITY_DN36670_c0_g1_i1.p1	633	441.533	669	156.128
TRINITY_DN62737_c1_g3_i1.p2	432	241.3	370	158.002
TRINITY_DN61551_c6_g1_i1.p2	723	531.478	511	99.0728
TRINITY_DN68413_c0_g1_i1.p1	798	606.478	907	154.103
TRINITY_DN56450_c0_g1_i1.p1	597	405.55	95	24.1378
TRINITY_DN59807_c0_g1_i1.p1	939	747.453	168	23.1603
TRINITY_DN52518_c0_g1_i1.p1	1167	975.453	1102	116.411
TRINITY_DN46483_c0_g1_i1.p1	1047	855.453	1845	222.238
TRINITY_DN85390_c0_g1_i1.p1	315	130.546	1689	1333.16
TRINITY_DN69384_c0_g1_i1.p1	384	194.621	2337	1237.33
TRINITY_DN60979_c2_g2_i1.p1	885	693.453	1776	263.903
TRINITY_DN79128_c0_g1_i1.p1	408	217.819	611	289.044
TRINITY_DN61277_c4_g1_i1.p1	468	276.913	53	19.722
TRINITY_DN42015_c0_g1_i1.p1	1290	1098.45	33595	3151.46
TRINITY_DN63624_c0_g1_i1.p1	816	624.453	122	20.1316
TRINITY_DN24015_c0_g1_i1.p1	672	480.478	16293	3494.19
TRINITY_DN61978_c4_g1_i1.p1	1059	867.453	282	33.4982
TRINITY_DN38158_c0_g1_i1.p1	399	209.101	7334	3614.13
TRINITY_DN45126_c0_g1_i1.p1	441	250.183	1474	607.098
TRINITY_DN74010_c0_g1_i1.p1	975	783.453	392	51.5574
TRINITY_DN62635_c4_g1_i1.p1	1494	1302.45	779	61.6302
TRINITY_DN49967_c0_g1_i1.p1	2202	2010.45	4090	209.627
TRINITY_DN61881_c0_g1_i2.p1	909	717.453	412	59.1728
TRINITY_DN22059_c0_g1_i1.p1	471	279.891	20773	7647.66
TRINITY_DN10958_c0_g1_i1.p1	780	588.478	3580	626.861
TRINITY_DN60180_c0_g1_i1.p1	306	122.703	344	288.883
TRINITY_DN55311_c0_g1_i5.p1	1725	1533.45	1007	67.6671
TRINITY_DN68936_c0_g1_i1.p1	396	206.167	603	301.381
TRINITY_DN22783_c0_g1_i1.p1	660	468.515	1164	256.005
TRINITY_DN57094_c0_g1_i2.p1	1719	1527.45	134	9.03973
TRINITY_DN58735_c0_g2_i1.p1	981	789.453	227	29.6291
TRINITY_DN58736_c0_g2_i1.p2	1635	1443.45	1016	72.5286
TRINITY_DN58387_c0_g1_i1.p1	1110	918.453	785	88.0706
TRINITY_DN54494_c1_g1_i2.p1	456	264.989	1108	430.854
TRINITY_DN11057_c0_g2_i2.p1	1431	1239.45	944	78.4802
TRINITY_DN61014_c1_g1_i1.p1	885	693.453	132	19.6144
TRINITY_DN59971_c1_g1_i1.p1	1935	1743.45	893	52.7788
TRINITY_DN28812_c0_g1_i1.p1	1224	1032.45	1679	167.571
TRINITY_DN90434_c0_g1_i1.p1	1371	1179.45	1211	105.799
TRINITY_DN22063_c0_g1_i1.p1	519	327.646	1094	344.057
TRINITY_DN53974_c0_g1_i1.p1	1893	1701.45	302	18.2896
TRINITY_DN52475_c0_g1_i1.p1	501	309.696	23175	7710.85
TRINITY_DN60779_c1_g1_i1.p1	429	238.338	239	103.329
TRINITY_DN62147_c8_g1_i1.p1	840	648.453	5484	871.439
TRINITY_DN61071_c3_g1_i1.p1	582	390.55	321	84.6929
TRINITY_DN60202_c0_g1_i1.p1	1293	1101.45	7181	671.796
TRINITY_DN62937_c0_g1_i1.p1	459	267.968	1499	576.418
TRINITY_DN61254_c7_g5_i1.p1	1488	1296.45	373	29.6463
TRINITY_DN58823_c1_g1_i1.p1	1341	1149.45	1160	103.988
TRINITY_DN56130_c1_g1_i1.p1	429	238.338	205	88.6296
TRINITY_DN61619_c0_g1_i1.p1	900	708.453	422	61.379
TRINITY_DN60335_c2_g1_i1.p1	660	468.515	325	71.479
TRINITY_DN58309_c0_g1_i2.p1	981	789.453	308	40.2015
TRINITY_DN61834_c0_g9_i5.p1	1245	1053.45	824	80.5991
TRINITY_DN60697_c2_g1_i1.p1	852	660.453	524	81.7537
TRINITY_DN37267_c0_g1_i1.p2	603	411.55	743	186.031
TRINITY_DN90342_c0_g1_i1.p1	1596	1404.45	7439	545.79
TRINITY_DN58780_c0_g1_i1.p1	1347	1155.45	488	43.5197
TRINITY_DN51819_c0_g1_i1.p1	1041	849.453	1577	191.298
TRINITY_DN33285_c0_g1_i1.p1	429	238.338	1235	533.94
TRINITY_DN54703_c0_g1_i2.p1	768	576.478	939	167.842
TRINITY_DN90160_c0_g1_i1.p1	456	264.989	1428	555.289
TRINITY_DN57410_c1_g1_i1.p1	504	312.684	473	155.874
TRINITY_DN52326_c0_g1_i1.p1	471	279.891	713	262.494
TRINITY_DN10432_c0_g1_i1.p1	552	360.579	9220	2634.81
TRINITY_DN62892_c0_g1_i1.p1	342	155.057	796	528.98
TRINITY_DN86618_c0_g1_i1.p1	1125	933.453	63	6.95451
TRINITY_DN61733_c8_g1_i1.p2	339	152.288	4988	3375.05
TRINITY_DN27866_c0_g2_i1.p2	480	288.779	489	174.487
TRINITY_DN75659_c0_g1_i1.p1	372	183.058	1793	1009.28
TRINITY_DN60139_c2_g1_i1.p1	2766	2574.45	967	38.7044
TRINITY_DN68893_c0_g1_i1.p1	906	714.453	1441	207.83
TRINITY_DN58519_c0_g2_i1.p1	318	133.22	44	34.033
TRINITY_DN60287_c13_g1_i1.p1	672	480.478	265	56.8318
TRINITY_DN79903_c0_g1_i1.p1	1143	951.453	98	10.6135
TRINITY_DN31434_c0_g2_i1.p1	1923	1731.45	6169	367.132
TRINITY_DN90750_c0_g1_i1.p1	918	726.453	4446	630.638
TRINITY_DN53551_c1_g1_i1.p1	705	513.478	5545	1112.75
TRINITY_DN35798_c0_g2_i1.p1	1461	1269.45	1241	100.733
TRINITY_DN22205_c0_g1_i1.p1	732	540.478	2130	406.088
TRINITY_DN60864_c5_g1_i1.p1	933	741.453	1371	190.534
TRINITY_DN6893_c0_g1_i1.p1	2049	1857.45	4139	229.613
TRINITY_DN56792_c0_g1_i2.p1	1329	1137.45	2660	240.972
TRINITY_DN47445_c1_g1_i1.p2	756	564.478	884	161.37
TRINITY_DN52439_c0_g1_i1.p1	354	166.056	634	393.418
TRINITY_DN63315_c0_g1_i1.p1	1431	1239.45	6107	507.711
TRINITY_DN47562_c0_g1_i1.p1	1416	1224.45	4619	388.709
TRINITY_DN61087_c4_g1_i1.p1	348	160.597	136	87.2608
TRINITY_DN86028_c0_g1_i1.p1	816	624.453	2010	331.676
TRINITY_DN61813_c5_g1_i1.p1	855	663.453	727	112.913
TRINITY_DN45340_c1_g1_i1.p1	2442	2250.45	8381	383.746
TRINITY_DN73849_c0_g1_i1.p1	387	197.472	4753	2480.16
TRINITY_DN50414_c0_g1_i1.p1	852	660.453	1596	249.006
TRINITY_DN61008_c0_g1_i1.p1	444	253.153	5006	2037.64
TRINITY_DN90197_c1_g1_i1.p1	1245	1053.45	22364	2187.52
TRINITY_DN79333_c0_g1_i1.p1	924	732.453	188	26.4482
TRINITY_DN63198_c0_g1_i1.p1	621	429.533	2595	622.528
TRINITY_DN25184_c0_g1_i2.p1	387	197.472	67	34.9613
TRINITY_DN68881_c0_g1_i1.p1	2286	2094.45	180	8.85565
TRINITY_DN60677_c1_g2_i2.p1	633	441.533	87	20.3037
TRINITY_DN73654_c0_g1_i1.p1	348	160.597	1281	821.92
TRINITY_DN61674_c7_g3_i3.p2	612	420.533	906	221.997
TRINITY_DN12248_c0_g1_i1.p1	345	157.848	11677	7622.73
TRINITY_DN52972_c0_g1_i1.p1	936	744.453	69	9.55059
TRINITY_DN59033_c0_g2_i1.p1	987	795.453	911	118.011
TRINITY_DN79257_c0_g1_i1.p1	369	180.233	3045	1740.89
TRINITY_DN62720_c0_g1_i1.p1	1431	1239.45	515	42.815
TRINITY_DN22170_c0_g1_i1.p2	360	171.757	4122	2472.94
TRINITY_DN53417_c0_g2_i1.p1	1251	1059.45	946	92.0085
TRINITY_DN63123_c0_g1_i1.p1	951	759.453	1895	257.114
TRINITY_DN48214_c0_g2_i1.p1	1260	1068.45	1720	165.879
TRINITY_DN87454_c0_g1_i1.p1	753	561.478	1883	345.57
TRINITY_DN53477_c0_g1_i1.p1	1032	840.453	680	83.3708
TRINITY_DN56297_c0_g1_i1.p1	1068	876.453	211	24.8069
TRINITY_DN56839_c0_g1_i1.p1	1281	1089.45	1042	98.5547
TRINITY_DN61997_c1_g1_i1.p1	1257	1065.45	632	61.1225
TRINITY_DN62302_c0_g1_i1.p1	2109	1917.45	113	6.07256
TRINITY_DN53018_c0_g1_i1.p1	783	591.478	711	123.865
TRINITY_DN62682_c1_g1_i3.p1	1635	1443.45	232	16.5617
TRINITY_DN60681_c0_g1_i1.p1	3576	3384.45	440	13.3962
TRINITY_DN56014_c0_g1_i3.p1	1785	1593.45	27950	1807.43
TRINITY_DN63928_c0_g1_i1.p1	480	288.779	3598	1283.85
TRINITY_DN52100_c0_g2_i1.p1	843	651.453	3395	537.001
TRINITY_DN73642_c0_g1_i1.p1	477	285.779	361	130.165
TRINITY_DN43527_c0_g1_i1.p1	636	444.533	6131	1421.17
TRINITY_DN61897_c9_g1_i1.p1	879	687.453	435	65.2025
TRINITY_DN61706_c7_g1_i3.p1	2385	2193.45	1836	86.2507
TRINITY_DN59905_c0_g1_i1.p1	1959	1767.45	942	54.9188
TRINITY_DN48267_c0_g2_i1.p1	786	594.478	1025	177.667
TRINITY_DN79767_c0_g1_i1.p1	984	792.453	1014	131.851
TRINITY_DN79261_c0_g1_i1.p1	687	495.478	2170	451.288
TRINITY_DN56713_c0_g2_i1.p2	726	534.478	1657	319.456
TRINITY_DN2885_c0_g1_i1.p1	828	636.453	6264	1014.15
TRINITY_DN79024_c0_g1_i1.p1	1047	855.453	1281	154.302
TRINITY_DN73557_c0_g1_i1.p1	375	185.91	649	359.716
TRINITY_DN69208_c0_g1_i1.p1	999	807.453	5094	650.07
TRINITY_DN35442_c0_g1_i1.p1	483	291.767	8997	3177.46
TRINITY_DN13847_c0_g1_i1.p1	711	519.478	1456	288.81
TRINITY_DN58826_c0_g1_i1.p1	549	357.579	1966	566.539
TRINITY_DN61708_c9_g1_i1.p1	1254	1062.45	67	6.49806
TRINITY_DN62954_c0_g1_i1.p1	681	489.478	5193	1093.21
TRINITY_DN68657_c0_g1_i1.p2	360	171.757	12743	7644.99
TRINITY_DN69609_c0_g1_i1.p1	408	217.819	1207	570.992
TRINITY_DN68446_c0_g1_i1.p1	387	197.472	657	342.829
TRINITY_DN61148_c0_g1_i1.p1	570	378.55	586	159.512
TRINITY_DN47861_c0_g1_i1.p1	639	447.533	2404	553.513
TRINITY_DN61920_c5_g1_i1.p1	726	534.478	393	75.7672
TRINITY_DN53669_c0_g1_i1.p1	408	217.819	441	208.623
TRINITY_DN68573_c0_g1_i1.p1	435	244.271	16	6.74942
TRINITY_DN60660_c2_g1_i1.p1	1152	960.453	866	92.9095
TRINITY_DN14008_c0_g2_i1.p1	492	300.72	2475	848.068
TRINITY_DN61714_c3_g1_i1.p1	1902	1710.45	1500	90.3646
TRINITY_DN52845_c0_g1_i2.p1	1386	1194.45	961	82.9035
TRINITY_DN61193_c1_g1_i1.p1	1338	1146.45	168	15.0998
TRINITY_DN77746_c0_g1_i1.p1	561	369.565	25	6.97057
TRINITY_DN63477_c0_g1_i1.p1	615	423.533	3636	884.616
TRINITY_DN59542_c0_g1_i1.p1	528	336.607	1594	487.96
TRINITY_DN61635_c3_g1_i1.p1	543	351.579	267	78.254
TRINITY_DN55255_c0_g3_i1.p1	1374	1182.45	125	10.8929
TRINITY_DN79117_c0_g1_i1.p1	951	759.453	4328	587.225
TRINITY_DN62020_c1_g3_i6.p1	1878	1686.45	1294	79.0639
TRINITY_DN62655_c4_g1_i1.p1	1371	1179.45	1266	110.604
TRINITY_DN63267_c0_g1_i1.p1	1119	927.453	2152	239.094
TRINITY_DN54268_c0_g1_i1.p2	834	642.453	408	65.4391
TRINITY_DN55096_c0_g1_i1.p1	840	648.453	205	32.5757
TRINITY_DN30865_c0_g1_i1.p1	384	194.621	795	420.916
TRINITY_DN62575_c2_g2_i1.p1	1185	993.453	3603	373.71
TRINITY_DN60930_c5_g1_i1.p1	579	387.55	4395	1168.56
TRINITY_DN50030_c0_g1_i1.p1	1332	1140.45	208	18.7934
TRINITY_DN62608_c1_g1_i1.p1	612	420.533	253	61.9924
TRINITY_DN61867_c8_g1_i1.p1	777	585.478	407	71.6313
TRINITY_DN55786_c0_g2_i1.p1	792	600.478	449	77.0492
TRINITY_DN55876_c0_g1_i1.p1	1830	1638.45	558	35.0928
TRINITY_DN29575_c0_g1_i1.p1	786	594.478	150	26.0001
TRINITY_DN10559_c0_g1_i1.p1	885	693.453	1215	180.542
TRINITY_DN61165_c3_g1_i1.p1	990	798.453	780	100.662
TRINITY_DN56260_c0_g1_i1.p1	633	441.533	7984	1863.27
TRINITY_DN61737_c1_g1_i1.p1	1656	1464.45	236	16.6056
TRINITY_DN80316_c0_g1_i1.p1	885	693.453	2085	309.818
TRINITY_DN63414_c0_g1_i1.p1	1407	1215.45	2988	253.315
TRINITY_DN51976_c0_g2_i2.p1	846	654.453	1211	190.671
TRINITY_DN58906_c0_g1_i1.p1	2469	2277.45	913	41.3085
TRINITY_DN56559_c0_g1_i2.p1	855	663.453	1733	269.158
TRINITY_DN22290_c0_g1_i1.p1	732	540.478	8416	1604.52
TRINITY_DN80481_c0_g1_i1.p1	723	531.478	1758	340.841
TRINITY_DN54263_c0_g1_i1.p1	948	756.453	1631	222.172
TRINITY_DN79058_c0_g1_i1.p1	1449	1257.45	2347	192.327
TRINITY_DN56172_c0_g1_i1.p1	660	468.515	999	219.715
TRINITY_DN61289_c1_g1_i1.p1	1089	897.453	565	64.8717
TRINITY_DN32423_c0_g1_i1.p1	1128	936.453	1027	113.006
TRINITY_DN47079_c0_g1_i1.p1	936	744.453	1307	180.907
TRINITY_DN50578_c0_g1_i1.p1	1365	1173.45	2156	189.322
TRINITY_DN1128_c0_g1_i1.p1	672	480.478	564	120.955
TRINITY_DN49707_c0_g1_i1.p1	1017	825.453	1413	176.388
TRINITY_DN59130_c0_g2_i1.p3	450	259.03	1059	421.273
TRINITY_DN68665_c0_g1_i1.p1	774	582.478	1655	292.777
TRINITY_DN68499_c1_g1_i1.p1	486	294.732	825	288.433
TRINITY_DN62480_c5_g2_i2.p2	645	453.533	342	77.7026
TRINITY_DN56095_c0_g1_i3.p1	1398	1206.45	508	43.3882
TRINITY_DN62423_c1_g3_i1.p1	1302	1110.45	729	67.6466
TRINITY_DN69154_c0_g1_i1.p1	906	714.453	66	9.51894
TRINITY_DN62903_c0_g1_i1.p1	504	312.684	1390	458.066
TRINITY_DN60080_c0_g1_i1.p1	456	264.989	8034	3124.08
TRINITY_DN59783_c0_g4_i1.p1	1479	1287.45	3032	242.67
TRINITY_DN64505_c0_g1_i1.p1	846	654.453	157	24.7195
TRINITY_DN60632_c2_g1_i1.p1	951	759.453	83	11.2615
TRINITY_DN45225_c0_g1_i1.p1	399	209.101	106	52.2359
TRINITY_DN60294_c3_g1_i1.p1	525	333.62	372	114.897
TRINITY_DN61231_c4_g1_i1.p1	687	495.478	197	40.9695
TRINITY_DN54399_c0_g1_i1.p2	693	501.478	795	163.356
TRINITY_DN57200_c0_g2_i1.p1	1122	930.453	411	45.5162
TRINITY_DN59104_c0_g1_i1.p1	2595	2403.45	519	22.251
TRINITY_DN59519_c0_g1_i2.p1	3756	3564.45	6739	194.814
TRINITY_DN61727_c6_g1_i1.p1	804	612.453	249	41.8933
TRINITY_DN53259_c0_g1_i1.p1	1959	1767.45	735	42.8507
TRINITY_DN61310_c6_g2_i1.p1	348	160.597	425	272.69
TRINITY_DN61287_c0_g1_i1.p2	555	363.579	365	103.446
TRINITY_DN56216_c0_g1_i1.p1	1083	891.453	3049	352.434
TRINITY_DN2035_c0_g3_i1.p1	1131	939.453	836	91.6958
TRINITY_DN57559_c0_g1_i1.p1	624	432.533	3023	720.173
TRINITY_DN47638_c0_g1_i1.p2	450	259.03	11481	4567.17
TRINITY_DN63211_c0_g1_i1.p1	1059	867.453	1807	214.65
TRINITY_DN22405_c0_g1_i1.p1	1380	1188.45	3302	286.295
TRINITY_DN62080_c2_g2_i1.p1	591	399.55	1675	431.979
TRINITY_DN52069_c0_g1_i1.p1	1719	1527.45	9316	628.463
TRINITY_DN54720_c1_g1_i1.p1	1080	888.453	471	54.6267
TRINITY_DN54275_c1_g1_i1.p1	726	534.478	343	66.1276
TRINITY_DN58988_c0_g1_i3.p1	1320	1128.45	395	36.0688
TRINITY_DN51774_c0_g1_i1.p1	492	300.72	1067	365.612
TRINITY_DN58707_c0_g1_i1.p2	543	351.579	254	74.4439
TRINITY_DN48357_c0_g1_i1.p1	894	702.453	2141	314.064
TRINITY_DN61053_c0_g1_i1.p1	573	381.55	324	87.5008
TRINITY_DN45271_c0_g1_i1.p1	537	345.593	1045	311.58
TRINITY_DN54833_c0_g2_i1.p1	606	414.55	169	42.0076
TRINITY_DN22061_c0_g1_i1.p2	1305	1113.45	3604	333.527
TRINITY_DN50311_c1_g1_i1.p1	1278	1086.45	1510	143.214
TRINITY_DN49468_c0_g1_i1.p1	822	630.453	202	33.0154
TRINITY_DN79053_c0_g1_i1.p1	474	282.846	2521	918.419
TRINITY_DN10507_c0_g1_i1.p1	336	149.521	1389	957.236
TRINITY_DN61063_c0_g1_i1.p1	1569	1377.45	185	13.8393
TRINITY_DN58774_c0_g1_i1.p1	2730	2538.45	918	37.2642
TRINITY_DN59793_c0_g1_i4.p1	2424	2232.45	320	14.7702
TRINITY_DN50930_c0_g1_i1.p1	1239	1047.45	154	15.1497
TRINITY_DN765_c0_g1_i1.p1	543	351.579	2815	825.037
TRINITY_DN60805_c0_g1_i1.p1	2700	2508.45	3470	142.542
TRINITY_DN61369_c2_g1_i1.p1	1689	1497.45	519	35.7135
TRINITY_DN55992_c0_g1_i1.p1	609	417.533	1339	330.452
TRINITY_DN61146_c8_g1_i1.p1	1848	1656.45	502	31.2279
TRINITY_DN57990_c0_g1_i1.p1	1161	969.453	1545	164.218
TRINITY_DN90690_c0_g1_i1.p1	798	606.478	1856	315.342
TRINITY_DN5589_c0_g1_i1.p1	462	270.968	958	364.306
TRINITY_DN10670_c0_g1_i1.p2	858	666.453	89	13.7606
TRINITY_DN53500_c0_g1_i1.p1	1329	1137.45	4949	448.335
TRINITY_DN33191_c0_g1_i1.p2	561	369.565	21	5.85528
TRINITY_DN54164_c0_g1_i1.p1	2016	1824.45	183	10.3356
TRINITY_DN41423_c0_g1_i1.p1	2370	2178.45	4315	204.104
TRINITY_DN56323_c0_g1_i1.p1	1554	1362.45	247	18.6807
TRINITY_DN51377_c0_g1_i1.p1	513	321.646	17674	5662.07
TRINITY_DN60493_c0_g1_i1.p1	777	585.478	201	35.3756
TRINITY_DN56155_c0_g2_i1.p1	453	261.999	90	35.3965
TRINITY_DN57517_c1_g1_i1.p1	408	217.819	81	38.3185
TRINITY_DN51756_c0_g1_i1.p1	1221	1029.45	2505	250.738
TRINITY_DN58816_c0_g1_i1.p1	366	177.405	1781	1034.46
TRINITY_DN59302_c2_g2_i2.p1	2676	2484.45	634	26.2952
TRINITY_DN60399_c2_g1_i2.p1	429	238.338	363	156.939
TRINITY_DN47784_c0_g1_i2.p1	2367	2175.45	4017	190.27
TRINITY_DN22381_c0_g1_i1.p1	840	648.453	1168	185.602
TRINITY_DN73641_c1_g1_i1.p1	324	138.552	8196	6095.47
TRINITY_DN79100_c0_g1_i1.p1	687	495.478	1119	232.715
TRINITY_DN79070_c0_g1_i1.p1	444	253.153	19472	7925.87
TRINITY_DN54651_c0_g1_i1.p1	1404	1212.45	1606	136.489
TRINITY_DN61300_c14_g1_i2.p1	2313	2121.45	852	41.3833
TRINITY_DN74066_c0_g1_i1.p1	840	648.453	701	111.393
TRINITY_DN54088_c0_g1_i1.p1	1086	894.453	268	30.8742
TRINITY_DN90173_c0_g2_i1.p1	375	185.91	71	39.3526
TRINITY_DN56116_c0_g2_i1.p1	1176	984.453	370	38.728
TRINITY_DN59469_c0_g1_i1.p1	3150	2958.45	1567	54.5786
TRINITY_DN13765_c0_g1_i1.p1	870	678.453	1400	212.631
TRINITY_DN61986_c3_g1_i1.p1	2466	2274.45	747	33.8425
TRINITY_DN47468_c1_g1_i1.p1	636	444.533	1572	364.39
TRINITY_DN49743_c0_g1_i2.p1	924	732.453	59	8.30024
TRINITY_DN60813_c1_g2_i1.p1	684	492.478	1119	234.133
TRINITY_DN61250_c2_g1_i1.p1	735	543.478	1033	195.856
TRINITY_DN46536_c0_g1_i1.p2	1086	894.453	5372	618.866
TRINITY_DN59169_c0_g1_i1.p1	1671	1479.45	1194	83.1613
TRINITY_DN61537_c3_g1_i1.p1	1020	828.453	1794	223.138
TRINITY_DN61934_c6_g2_i4.p1	1764	1572.45	435	28.5056
TRINITY_DN50642_c0_g1_i1.p1	651	459.533	1596	357.877
TRINITY_DN74810_c0_g1_i1.p1	522	330.62	695	216.608
TRINITY_DN52966_c0_g1_i1.p1	1056	864.453	1207	143.875
TRINITY_DN53396_c0_g1_i1.p1	516	324.646	509	161.557
TRINITY_DN58607_c0_g1_i1.p1	1383	1191.45	422	36.4967
TRINITY_DN55743_c0_g1_i1.p1	381	191.722	7122	3827.8
TRINITY_DN55738_c0_g1_i1.p1	669	477.478	246	53.0885
TRINITY_DN52909_c0_g1_i1.p1	2265	2073.45	421	20.9222
TRINITY_DN6476_c0_g1_i1.p1	1953	1761.45	11120	650.507
TRINITY_DN60213_c0_g2_i1.p1	2676	2484.45	1112	46.1203
TRINITY_DN61250_c3_g1_i1.p1	936	744.453	361	49.9676
TRINITY_DN54606_c0_g1_i1.p1	783	591.478	428	74.5631
TRINITY_DN61917_c0_g1_i1.p1	1311	1119.45	177	16.2924
TRINITY_DN53405_c0_g2_i1.p1	891	699.453	611	90.0121
