target_id	length	eff_length	est_counts	tpm
TRINITY_DN1220_c0_g2_i1.p1	2148	2020.74	3074	222.949
TRINITY_DN12215_c0_g1_i1.p1	522	394.901	71	26.3501
TRINITY_DN12246_c0_g1_i1.p1	1062	934.736	589	92.3503
TRINITY_DN12250_c0_g1_i1.p1	648	520.791	209	58.8159
TRINITY_DN12266_c0_g1_i1.p1	507	379.925	218	84.0951
TRINITY_DN12278_c0_g1_i1.p1	567	439.86	104	34.6522
TRINITY_DN12279_c0_g2_i1.p1	1239	1111.74	9598	1265.29
TRINITY_DN12281_c0_g1_i1.p1	1116	988.736	1087	161.124
TRINITY_DN12289_c0_g1_i1.p1	804	676.736	1842	398.917
TRINITY_DN12299_c0_g1_i1.p1	1452	1324.74	3481	385.112
TRINITY_DN12342_c0_g1_i1.p1	1032	904.736	1346	218.04
TRINITY_DN12349_c0_g1_i1.p1	423	296.305	49	24.2365
TRINITY_DN1235_c0_g1_i1.p1	1092	964.736	2171	329.81
TRINITY_DN12365_c0_g2_i1.p1	327	202.154	564	408.893
TRINITY_DN12453_c0_g1_i1.p1	804	676.736	994	215.268
TRINITY_DN12485_c0_g2_i1.p1	567	439.86	137	45.6476
TRINITY_DN12500_c0_g2_i1.p1	549	421.871	1109	385.269
TRINITY_DN12558_c0_g1_i1.p1	1668	1540.74	4381	416.732
TRINITY_DN12580_c0_g1_i1.p1	1179	1051.74	1241	172.933
TRINITY_DN12595_c0_g1_i1.p1	606	478.815	798	244.257
TRINITY_DN12608_c0_g2_i1.p1	2337	2209.74	33036	2191.08
TRINITY_DN12616_c0_g2_i1.p1	627	499.798	1592	466.832
TRINITY_DN12686_c0_g1_i1.p1	795	667.736	241	52.8962
TRINITY_DN12689_c0_g1_i1.p1	1035	907.736	13659	2205.32
TRINITY_DN12694_c0_g1_i1.p1	1098	970.736	1131	170.755
TRINITY_DN12706_c0_g1_i1.p1	1578	1450.74	1288	130.119
TRINITY_DN12707_c0_g1_i1.p1	2373	2245.74	2386	155.713
TRINITY_DN12714_c0_g1_i1.p1	417	290.359	10746	5424.06
TRINITY_DN12719_c0_g1_i1.p1	939	811.736	597	107.788
TRINITY_DN12720_c0_g1_i1.p1	1161	1033.74	8860	1256.13
TRINITY_DN12723_c0_g1_i1.p1	2016	1888.74	2282	177.075
TRINITY_DN12725_c0_g2_i1.p1	966	838.736	1457	254.593
TRINITY_DN12737_c0_g2_i1.p1	876	748.736	2998	586.834
TRINITY_DN1287_c0_g1_i1.p1	690	562.765	488	127.088
TRINITY_DN12915_c0_g1_i1.p1	693	565.758	3287	851.493
TRINITY_DN1292_c0_g1_i1.p1	693	565.758	3770	976.613
TRINITY_DN13010_c0_g1_i1.p1	774	646.736	784	177.665
TRINITY_DN13015_c0_g1_i1.p1	534	406.891	135	48.6259
TRINITY_DN13055_c0_g1_i1.p1	516	388.911	500	188.422
TRINITY_DN13085_c0_g1_i1.p1	681	553.772	81	21.4371
TRINITY_DN13113_c0_g1_i1.p1	555	427.866	2716	930.325
TRINITY_DN13169_c0_g2_i1.p1	330	205.061	650	464.562
TRINITY_DN13238_c0_g1_i1.p1	3771	3643.74	4873	196.003
TRINITY_DN13275_c0_g1_i1.p1	1053	925.736	1332	210.877
TRINITY_DN13280_c0_g1_i1.p1	621	493.798	2800	831.038
TRINITY_DN13352_c0_g1_i1.p2	432	305.242	1763	846.486
TRINITY_DN13396_c0_g1_i1.p1	723	595.751	458	112.671
TRINITY_DN13415_c0_g2_i1.p1	798	670.736	897	195.999
TRINITY_DN1363_c0_g4_i1.p1	615	487.798	2039	612.618
TRINITY_DN13690_c0_g1_i1.p1	537	409.891	168	60.0693
TRINITY_DN1372_c0_g2_i1.p1	1011	883.736	1055	174.961
TRINITY_DN13734_c0_g1_i1.p1	1047	919.736	2568	409.208
TRINITY_DN13799_c0_g1_i1.p1	315	190.609	412	316.786
TRINITY_DN13884_c0_g1_i1.p1	384	257.761	1085	616.914
TRINITY_DN13939_c0_g2_i1.p1	873	745.736	1242	244.089
TRINITY_DN14159_c0_g1_i1.p1	417	290.359	760	383.611
TRINITY_DN14258_c0_g1_i1.p1	300	176.291	52	43.23
TRINITY_DN14651_c0_g1_i1.p1	1290	1162.74	12161	1532.85
TRINITY_DN15088_c0_g1_i1.p1	393	266.668	31	17.0374
TRINITY_DN15217_c0_g1_i1.p1	672	544.779	14228	3827.68
TRINITY_DN15256_c0_g1_i1.p1	306	181.998	41	33.0164
TRINITY_DN1525_c0_g1_i1.p1	477	350.014	1112	465.62
TRINITY_DN15507_c0_g1_i1.p1	441	314.17	9212	4297.36
TRINITY_DN15629_c0_g2_i1.p1	972	844.736	374	64.8877
TRINITY_DN15758_c0_g1_i1.p2	1158	1030.74	999	142.046
TRINITY_DN15799_c0_g2_i1.p1	2202	2074.74	2777	196.167
TRINITY_DN1594_c0_g1_i1.p1	927	799.736	345	63.2244
TRINITY_DN16025_c0_g1_i1.p1	372	246.008	5590	3330.23
TRINITY_DN16025_c2_g1_i1.p1	780	652.736	3215	721.864
TRINITY_DN16063_c0_g1_i1.p1	306	181.998	411	330.969
TRINITY_DN16175_c0_g2_i1.p1	1761	1633.74	2738	245.62
TRINITY_DN1624_c0_g1_i1.p1	396	269.628	173	94.0357
TRINITY_DN16270_c0_g2_i1.p1	660	532.779	173	47.5895
TRINITY_DN16283_c0_g2_i1.p1	930	802.736	183	33.4111
TRINITY_DN16344_c0_g1_i1.p1	534	406.891	479	172.532
TRINITY_DN16421_c0_g3_i1.p2	1035	907.736	2248	362.952
TRINITY_DN16532_c0_g1_i1.p1	582	454.844	275	88.61
TRINITY_DN16556_c0_g1_i1.p2	456	329.084	942	419.524
TRINITY_DN16592_c0_g1_i1.p1	939	811.736	196	35.3878
TRINITY_DN16637_c0_g2_i1.p1	885	757.736	431	83.3626
TRINITY_DN16643_c0_g1_i1.p1	1764	1636.74	2791	249.916
TRINITY_DN16742_c0_g1_i1.p1	993	865.736	1419	240.22
TRINITY_DN16958_c0_g1_i1.p1	1371	1243.74	3755	442.48
TRINITY_DN16974_c0_g1_i1.p1	519	391.911	305	114.058
TRINITY_DN17062_c0_g1_i1.p1	1893	1765.74	2395	198.789
TRINITY_DN17096_c0_g1_i1.p1	501	373.934	6461	2532.31
TRINITY_DN17133_c0_g2_i1.p1	411	284.401	142	73.1761
TRINITY_DN17195_c0_g1_i1.p1	840	712.736	1706	350.802
TRINITY_DN1725_c0_g1_i1.p1	423	296.305	30	14.8387
TRINITY_DN17283_c0_g1_i1.p1	1293	1165.74	3194	401.557
TRINITY_DN1730_c0_g1_i1.p1	459	332.059	6850	3023.34
TRINITY_DN17339_c1_g1_i1.p1	477	350.014	43	18.0051
TRINITY_DN17421_c0_g1_i1.p1	1107	979.736	110	16.4549
TRINITY_DN17445_c0_g1_i1.p1	426	299.261	313	153.287
TRINITY_DN17573_c0_g1_i1.p1	468	341.035	54	23.2064
TRINITY_DN17578_c0_g3_i1.p1	666	538.779	356	96.8393
TRINITY_DN17769_c0_g1_i1.p1	1044	916.736	202	32.2938
TRINITY_DN17861_c0_g1_i1.p1	1215	1087.74	1753	236.195
TRINITY_DN17934_c0_g2_i1.p1	861	733.736	1311	261.864
TRINITY_DN17995_c0_g2_i1.p2	390	263.697	285	158.399
TRINITY_DN18006_c0_g1_i1.p1	1596	1468.74	11649	1162.4
TRINITY_DN18034_c0_g1_i1.p1	1374	1246.74	6024	708.146
TRINITY_DN18118_c0_g2_i1.p1	1041	913.736	852	136.657
TRINITY_DN18202_c0_g1_i1.p2	429	302.25	736	356.882
TRINITY_DN18236_c0_g2_i1.p1	768	640.736	3292	752.996
TRINITY_DN18290_c0_g1_i1.p1	456	329.084	475	211.543
TRINITY_DN18324_c0_g1_i1.p1	504	376.93	131	50.9358
TRINITY_DN18387_c0_g1_i1.p1	471	344.026	572	243.678
TRINITY_DN18401_c0_g1_i1.p1	552	424.871	1966	678.17
TRINITY_DN18459_c0_g1_i1.p1	342	216.668	976	660.187
TRINITY_DN18477_c0_g1_i1.p1	657	529.779	79	21.8547
TRINITY_DN18493_c0_g1_i1.p2	339	213.772	1589	1089.4
TRINITY_DN18517_c0_g1_i1.p2	387	260.723	467	262.513
TRINITY_DN18529_c0_g1_i1.p1	372	246.008	1112	662.471
TRINITY_DN18546_c0_g1_i1.p1	2166	2038.74	1367	98.2697
TRINITY_DN18603_c0_g1_i1.p1	906	778.736	1077	202.692
TRINITY_DN18625_c0_g2_i1.p1	318	193.49	1306	989.226
TRINITY_DN18673_c0_g2_i1.p1	672	544.779	589	158.456
TRINITY_DN18704_c0_g1_i1.p1	696	568.751	126	32.4684
TRINITY_DN18708_c0_g1_i1.p1	1923	1795.74	5620	458.676
TRINITY_DN18710_c0_g2_i1.p1	936	808.736	7523	1363.32
TRINITY_DN18737_c0_g1_i1.p1	705	577.751	4537	1150.91
TRINITY_DN18745_c0_g1_i1.p1	1461	1333.74	4806	528.112
TRINITY_DN18756_c0_g1_i1.p1	729	601.751	559	136.147
TRINITY_DN18772_c0_g2_i1.p1	933	805.736	2715	493.843
TRINITY_DN18778_c0_g1_i1.p1	2055	1927.74	3052	232.033
TRINITY_DN18825_c0_g1_i1.p1	1203	1075.74	8717	1187.61
TRINITY_DN18829_c0_g1_i1.p1	756	628.744	1417	330.3
TRINITY_DN18840_c0_g2_i1.p1	354	228.363	2276	1460.69
TRINITY_DN18843_c0_g2_i1.p1	1446	1318.74	2441	271.283
TRINITY_DN18858_c0_g2_i1.p1	1401	1273.74	7580	872.172
TRINITY_DN18864_c0_g1_i1.p1	345	219.545	67	44.7264
TRINITY_DN18872_c0_g1_i1.p1	816	688.736	562	119.59
TRINITY_DN18882_c0_g2_i1.p1	846	718.736	979	199.63
TRINITY_DN18884_c0_g1_i1.p1	2445	2317.74	24610	1556.18
TRINITY_DN18884_c2_g1_i1.p1	387	260.723	4594	2582.4
TRINITY_DN18896_c0_g1_i1.p2	756	628.744	1391	324.239
TRINITY_DN18897_c0_g1_i1.p1	444	317.139	5438	2513.05
TRINITY_DN18921_c0_g1_i1.p1	732	604.744	164	39.7452
TRINITY_DN18940_c0_g1_i1.p1	300	176.291	1050	872.913
TRINITY_DN18942_c0_g1_i1.p2	471	344.026	975	415.36
TRINITY_DN18967_c0_g2_i1.p1	399	272.575	5149	2768.53
TRINITY_DN18995_c0_g1_i1.p1	2286	2158.74	2121	143.997
TRINITY_DN19002_c0_g1_i1.p1	633	505.798	560	162.264
TRINITY_DN19007_c0_g2_i1.p1	348	222.493	797	524.994
TRINITY_DN19023_c0_g1_i1.p1	612	484.81	1690	510.89
TRINITY_DN19031_c0_g1_i1.p1	345	219.545	4892	3265.7
TRINITY_DN19049_c0_g1_i1.p1	963	835.736	1265	221.837
TRINITY_DN19071_c0_g1_i1.p1	984	856.736	1052	179.962
TRINITY_DN19082_c0_g1_i1.p1	369	243.053	2199	1325.98
TRINITY_DN19139_c0_g1_i1.p1	1431	1303.74	2847	320.044
TRINITY_DN19169_c0_g1_i1.p1	375	248.947	1573	926.047
TRINITY_DN19244_c0_g1_i1.p1	1239	1111.74	1661	218.968
TRINITY_DN19284_c0_g1_i1.p1	1008	880.736	4674	777.777
TRINITY_DN19471_c0_g1_i1.p1	1260	1132.74	3015	390.095
TRINITY_DN19792_c0_g1_i1.p1	666	538.779	1439	391.438
TRINITY_DN19829_c0_g1_i1.p1	1035	907.736	1696	273.828
TRINITY_DN20084_c0_g1_i1.p1	1068	940.736	703	109.522
TRINITY_DN20183_c0_g1_i1.p1	315	190.609	32	24.6047
TRINITY_DN20234_c0_g1_i1.p1	1227	1099.74	743	99.0176
TRINITY_DN20263_c0_g2_i1.p1	903	775.736	311	58.7569
TRINITY_DN20594_c0_g1_i1.p1	780	652.736	498	111.816
TRINITY_DN20623_c0_g1_i1.p1	1761	1633.74	11825	1060.79
TRINITY_DN20687_c0_g1_i1.p1	3579	3451.74	4089	173.617
TRINITY_DN20751_c0_g1_i1.p1	1293	1165.74	858	107.87
TRINITY_DN20818_c0_g1_i1.p1	480	352.996	1314	545.553
TRINITY_DN20847_c0_g2_i1.p1	843	715.736	3785	775.042
TRINITY_DN21002_c0_g1_i1.p1	477	350.014	1836	768.776
TRINITY_DN22572_c0_g1_i1.p1	633	505.798	771	223.403
TRINITY_DN22574_c0_g1_i2.p1	879	751.736	1079	210.362
TRINITY_DN22675_c0_g2_i1.p1	1905	1777.74	1638	135.039
TRINITY_DN23054_c0_g2_i1.p1	1926	1798.74	1368	111.463
TRINITY_DN23087_c0_g1_i1.p1	729	601.751	1710	416.477
TRINITY_DN23123_c0_g1_i1.p1	963	835.736	870	152.568
TRINITY_DN23274_c0_g1_i1.p1	687	559.765	1376	360.267
TRINITY_DN23357_c0_g1_i1.p1	699	571.751	790	202.503
TRINITY_DN23419_c0_g2_i1.p1	825	697.736	1466	307.932
TRINITY_DN23536_c0_g2_i1.p1	1089	961.736	3192	486.429
TRINITY_DN23745_c0_g2_i1.p1	375	248.947	167	98.3153
TRINITY_DN23857_c0_g2_i1.p1	918	790.736	992	183.862
TRINITY_DN24253_c0_g2_i1.p2	297	173.404	28440	24037.1
TRINITY_DN24285_c0_g1_i1.p1	711	583.751	2639	662.558
TRINITY_DN24377_c0_g1_i1.p1	549	421.871	2107	731.977
TRINITY_DN24419_c0_g1_i1.p1	1638	1510.74	8768	850.597
TRINITY_DN24448_c0_g1_i1.p1	681	553.772	1906	504.434
TRINITY_DN25312_c0_g1_i1.p2	360	234.212	3756	2350.33
TRINITY_DN25590_c0_g2_i1.p1	408	281.456	1164	606.114
TRINITY_DN25643_c0_g1_i1.p1	450	323.108	651	295.288
TRINITY_DN25651_c0_g1_i1.p1	570	442.86	6277	2077.29
TRINITY_DN26169_c0_g1_i1.p1	639	511.791	2515	720.207
TRINITY_DN26353_c0_g1_i1.p1	309	184.857	64	50.7406
TRINITY_DN26561_c0_g1_i1.p1	408	281.456	860	447.816
TRINITY_DN26564_c0_g1_i1.p1	849	721.736	723	146.816
TRINITY_DN26698_c0_g2_i1.p1	1188	1060.74	1094	151.155
TRINITY_DN26771_c0_g1_i1.p1	492	364.948	2553	1025.26
TRINITY_DN26898_c0_g1_i1.p1	1899	1771.74	2315	191.498
TRINITY_DN26921_c0_g1_i1.p1	1386	1258.74	2252	262.208
TRINITY_DN26962_c0_g2_i1.p1	945	817.736	2807	503.085
TRINITY_DN27209_c0_g1_i1.p1	582	454.844	209	67.3436
TRINITY_DN27447_c0_g1_i1.p1	615	487.798	3041	913.669
TRINITY_DN27463_c0_g2_i1.p1	534	406.891	245	88.2469
TRINITY_DN27822_c0_g1_i1.p2	543	415.891	1062	374.246
TRINITY_DN28122_c0_g2_i1.p1	1632	1504.74	3115	303.396
TRINITY_DN28180_c0_g1_i1.p1	951	823.736	8936	1589.89
TRINITY_DN28229_c0_g1_i1.p1	1875	1747.74	2626	220.207
TRINITY_DN28303_c0_g1_i1.p1	1284	1156.74	1224	155.081
TRINITY_DN28326_c0_g2_i1.p1	1119	991.736	999	147.632
TRINITY_DN28568_c0_g2_i1.p2	477	350.014	68	28.4732
TRINITY_DN28637_c0_g1_i1.p1	756	628.744	739	172.259
TRINITY_DN28678_c0_g2_i1.p1	384	257.761	356	202.416
TRINITY_DN28701_c0_g1_i1.p1	720	592.751	176	43.5163
TRINITY_DN28727_c0_g1_i1.p1	579	451.849	940	304.892
TRINITY_DN28740_c0_g1_i1.p1	627	499.798	65	19.0604
TRINITY_DN28813_c0_g2_i1.p1	612	484.81	1129	341.299
TRINITY_DN28892_c1_g1_i1.p1	771	643.736	743	169.158
TRINITY_DN2892_c0_g2_i1.p1	537	409.891	221	79.0197
TRINITY_DN28957_c1_g1_i1.p1	1416	1288.74	948	107.809
TRINITY_DN28960_c0_g1_i1.p1	510	382.911	141	53.9676
TRINITY_DN29012_c0_g2_i1.p1	885	757.736	2904	561.682
TRINITY_DN29013_c0_g1_i1.p1	903	775.736	390	73.6822
TRINITY_DN2914_c0_g1_i1.p1	633	505.798	8442	2446.14
TRINITY_DN2922_c0_g1_i1.p1	705	577.751	224	56.8224
TRINITY_DN2926_c0_g2_i1.p1	885	757.736	3879	750.264
TRINITY_DN2933_c0_g1_i1.p2	1407	1279.74	5459	625.18
TRINITY_DN29351_c0_g1_i1.p1	846	718.736	1001	204.116
TRINITY_DN29358_c0_g2_i1.p1	1017	889.736	265	43.6513
TRINITY_DN29469_c0_g1_i2.p1	453	326.088	124	55.7313
TRINITY_DN2947_c0_g1_i1.p1	702	574.751	604	154.017
TRINITY_DN29588_c0_g1_i1.p1	723	595.751	1319	324.483
TRINITY_DN29628_c0_g1_i1.p1	948	820.736	550	98.2135
TRINITY_DN29769_c0_g2_i1.p1	1449	1321.74	5307	588.459
TRINITY_DN29782_c0_g1_i1.p1	660	532.779	276	75.9232
TRINITY_DN2984_c0_g2_i1.p1	1089	961.736	3460	527.269
TRINITY_DN29867_c0_g1_i1.p1	795	667.736	126	27.6553
TRINITY_DN29953_c0_g1_i1.p1	936	808.736	1519	275.273
TRINITY_DN29963_c0_g1_i1.p1	585	457.838	78	24.9686
TRINITY_DN30008_c0_g1_i1.p1	687	559.765	545	142.693
TRINITY_DN30014_c0_g1_i1.p1	1017	889.736	646	106.41
TRINITY_DN30019_c0_g1_i1.p1	306	181.998	163	131.26
TRINITY_DN3004_c0_g1_i1.p1	786	658.736	756	168.199
TRINITY_DN30050_c0_g1_i1.p1	501	373.934	545	213.606
TRINITY_DN30087_c0_g1_i1.p2	585	457.838	1175	376.13
TRINITY_DN30111_c0_g1_i1.p1	1398	1270.74	2394	276.109
TRINITY_DN3024_c0_g1_i1.p2	327	202.154	30	21.7496
TRINITY_DN30292_c0_g1_i1.p1	879	751.736	202	39.382
TRINITY_DN30333_c0_g2_i1.p1	504	376.93	668	259.734
TRINITY_DN30347_c0_g1_i1.p1	456	329.084	4133	1840.65
TRINITY_DN30504_c0_g1_i1.p1	1482	1354.74	6418	694.316
TRINITY_DN30508_c0_g1_i1.p1	849	721.736	344	69.8541
TRINITY_DN30509_c0_g2_i1.p1	894	766.736	318	60.7846
TRINITY_DN30551_c0_g1_i1.p1	399	272.575	332	178.511
TRINITY_DN30558_c0_g1_i1.p1	525	397.901	96	35.3597
TRINITY_DN30585_c0_g2_i1.p1	681	553.772	233	61.6648
TRINITY_DN30608_c0_g1_i1.p1	693	565.758	1914	495.819
TRINITY_DN30609_c0_g3_i1.p1	1128	1000.74	2616	383.116
TRINITY_DN30621_c0_g1_i1.p1	1485	1357.74	4167	449.801
TRINITY_DN30626_c0_g1_i1.p1	2748	2620.74	2143	119.843
TRINITY_DN30629_c1_g1_i1.p1	735	607.744	361	87.056
TRINITY_DN30639_c0_g2_i1.p1	1944	1816.74	2293	184.98
TRINITY_DN30646_c0_g1_i1.p1	354	228.363	623	399.83
TRINITY_DN30649_c0_g1_i1.p2	330	205.061	190	135.795
TRINITY_DN3065_c0_g1_i1.p1	1086	958.736	4955	757.455
TRINITY_DN30677_c0_g1_i1.p1	999	871.736	1383	232.514
TRINITY_DN30685_c0_g1_i2.p1	507	379.925	4232	1632.53
TRINITY_DN30689_c0_g1_i1.p1	450	323.108	11187	5074.33
TRINITY_DN3073_c0_g1_i1.p1	1059	931.736	2416	380.028
TRINITY_DN30817_c0_g2_i1.p1	1329	1201.74	1060	129.273
TRINITY_DN3082_c1_g2_i1.p1	618	490.798	1920	573.338
TRINITY_DN30847_c0_g1_i1.p1	1380	1252.74	2168	253.637
TRINITY_DN30867_c0_g2_i1.p1	876	748.736	1531	299.681
TRINITY_DN30871_c0_g1_i1.p1	726	598.751	576	140.99
TRINITY_DN30921_c0_g1_i1.p1	1320	1192.74	1134	139.342
TRINITY_DN31028_c0_g2_i1.p1	498	370.943	5264	2079.79
TRINITY_DN31043_c0_g1_i1.p2	543	415.891	1924	678.012
TRINITY_DN3104_c0_g1_i1.p1	894	766.736	1541	294.557
TRINITY_DN31054_c0_g1_i1.p1	573	445.855	435	142.991
TRINITY_DN31063_c0_g1_i1.p1	537	409.891	425	151.961
TRINITY_DN31071_c0_g1_i1.p1	543	415.891	193	68.0126
TRINITY_DN31080_c0_g2_i1.p1	1377	1249.74	4221	495.005
TRINITY_DN31093_c0_g4_i1.p1	1278	1150.74	1420	180.853
TRINITY_DN31119_c0_g1_i1.p1	822	694.736	1148	242.178
TRINITY_DN3111_c0_g1_i1.p1	414	287.373	838	427.376
TRINITY_DN31245_c0_g1_i1.p1	336	210.874	234	162.632
TRINITY_DN31250_c0_g1_i1.p1	1422	1294.74	189	21.394
TRINITY_DN31261_c0_g2_i1.p1	525	397.901	79	29.098
TRINITY_DN31335_c0_g2_i1.p3	483	355.983	52	21.4085
TRINITY_DN3133_c0_g1_i1.p1	606	478.815	69	21.12
TRINITY_DN31357_c0_g1_i1.p1	543	415.891	1465	516.261
TRINITY_DN31431_c0_g1_i1.p1	1158	1030.74	496	70.5255
TRINITY_DN31444_c0_g1_i1.p1	1593	1465.74	2001	200.08
TRINITY_DN31460_c1_g1_i1.p3	300	176.291	39	32.4225
TRINITY_DN31503_c0_g1_i1.p1	759	631.744	182	42.2224
TRINITY_DN31537_c0_g2_i1.p1	1158	1030.74	886	125.979
TRINITY_DN31541_c0_g1_i1.p1	813	685.736	1899	405.864
TRINITY_DN3154_c0_g1_i1.p1	462	335.043	2939	1285.62
TRINITY_DN31593_c0_g1_i1.p1	453	326.088	68	30.5623
TRINITY_DN31600_c0_g1_i1.p1	852	724.736	563	113.852
TRINITY_DN31610_c0_g1_i1.p1	909	781.736	139	26.0595
TRINITY_DN31702_c0_g1_i1.p1	1281	1153.74	367	46.6199
TRINITY_DN31790_c0_g1_i1.p1	1284	1156.74	271	34.3358
TRINITY_DN31893_c0_g1_i1.p1	894	766.736	255	48.7423
TRINITY_DN31909_c0_g1_i1.p1	513	385.911	1516	575.737
TRINITY_DN32007_c0_g2_i1.p1	513	385.911	191	72.5368
TRINITY_DN32024_c0_g1_i2.p1	390	263.697	114	63.3595
TRINITY_DN32028_c0_g1_i1.p1	408	281.456	217	112.995
TRINITY_DN32044_c0_g1_i1.p1	720	592.751	223	55.1372
TRINITY_DN32080_c0_g1_i1.p1	360	234.212	1709	1069.41
TRINITY_DN32096_c0_g1_i1.p1	1179	1051.74	259	36.0915
TRINITY_DN32097_c0_g1_i1.p1	333	207.943	127	89.5099
TRINITY_DN32132_c0_g3_i1.p1	2343	2215.74	5779	382.249
TRINITY_DN3214_c0_g1_i1.p1	840	712.736	1119	230.098
TRINITY_DN32170_c0_g1_i1.p1	324	199.26	7253	5334.7
TRINITY_DN3221_c0_g1_i1.p1	687	559.765	3251	851.184
TRINITY_DN3224_c0_g2_i1.p1	468	341.035	6075	2610.72
TRINITY_DN32325_c0_g1_i1.p1	1407	1279.74	1091	124.944
TRINITY_DN32454_c0_g1_i1.p1	1212	1084.74	1145	154.701
TRINITY_DN3254_c0_g1_i1.p1	765	637.736	950	218.321
TRINITY_DN32573_c0_g1_i1.p1	657	529.779	227	62.7977
TRINITY_DN32597_c0_g3_i1.p1	330	205.061	81	57.8915
TRINITY_DN32636_c0_g1_i1.p1	669	541.779	244	66.0055
TRINITY_DN3275_c1_g1_i1.p1	2139	2011.74	4679	340.874
TRINITY_DN32779_c0_g1_i1.p1	726	598.751	746	182.602
TRINITY_DN32884_c0_g1_i1.p1	822	694.736	126	26.5805
TRINITY_DN33004_c0_g1_i1.p1	1194	1066.74	4834	664.143
TRINITY_DN33018_c0_g1_i1.p1	657	529.779	147	40.6663
TRINITY_DN3305_c0_g1_i1.p1	705	577.751	860	218.157
TRINITY_DN33066_c0_g1_i1.p1	537	409.891	175	62.5722
TRINITY_DN33092_c0_g2_i1.p1	873	745.736	2250	442.191
TRINITY_DN33093_c0_g1_i1.p1	1017	889.736	340	56.0054
TRINITY_DN33099_c0_g1_i1.p1	588	460.827	648	206.086
TRINITY_DN33121_c0_g2_i1.p1	1827	1699.74	2460	212.112
TRINITY_DN33142_c1_g1_i1.p1	381	254.814	118	67.8688
TRINITY_DN33174_c0_g1_i1.p1	519	391.911	405	151.454
TRINITY_DN33214_c0_g1_i1.p2	1083	955.736	900	138.012
TRINITY_DN33218_c0_g1_i1.p1	522	394.901	688	255.336
TRINITY_DN33222_c0_g1_i1.p1	1383	1255.74	1554	181.37
TRINITY_DN33240_c0_g1_i1.p1	381	254.814	1899	1092.23
TRINITY_DN33241_c0_g1_i1.p1	483	355.983	90	37.0531
TRINITY_DN33242_c0_g1_i1.p1	1125	997.736	580	85.197
TRINITY_DN33248_c0_g1_i1.p1	1962	1834.74	5351	427.438
TRINITY_DN33254_c0_g1_i1.p1	1305	1177.74	1082	134.645
TRINITY_DN33269_c0_g2_i1.p1	1338	1210.74	2002	242.341
TRINITY_DN33278_c0_g1_i1.p1	792	664.736	255	56.2216
TRINITY_DN33284_c0_g1_i1.p1	1215	1087.74	1170	157.643
TRINITY_DN33290_c0_g1_i1.p1	891	763.736	863	165.607
TRINITY_DN33298_c0_g1_i1.p1	366	240.119	580	354.009
TRINITY_DN33307_c0_g1_i1.p2	315	190.609	4690	3606.13
TRINITY_DN33323_c0_g1_i1.p1	1164	1036.74	2040	288.386
