target_id	length	eff_length	est_counts	tpm
TRINITY_DN95060_c0_g1_i1.p1	306	107.599	1377	1032.72
TRINITY_DN103417_c0_g1_i2.p1	1761	1538.78	1667	87.4211
TRINITY_DN96220_c0_g1_i1.p1	396	182.102	547	242.398
TRINITY_DN106175_c0_g1_i1.p1	660	437.885	3190	587.878
TRINITY_DN102268_c1_g1_i2.p1	1515	1292.78	240	14.9811
TRINITY_DN98211_c0_g3_i1.p1	981	758.778	189	20.1003
TRINITY_DN103690_c0_g1_i1.p2	1635	1412.78	2237	127.776
TRINITY_DN104910_c3_g1_i2.p1	1203	980.778	954	78.4936
TRINITY_DN99344_c0_g1_i1.p1	456	237.421	1381	469.387
TRINITY_DN100218_c0_g1_i2.p1	1437	1214.78	1448	96.1896
TRINITY_DN99516_c1_g1_i1.p1	885	662.778	223	27.1515
TRINITY_DN105513_c0_g1_i7.p1	1965	1742.78	1324	61.3059
TRINITY_DN105974_c4_g1_i3.p1	1224	1001.78	2135	171.982
TRINITY_DN99536_c0_g1_i1.p1	1371	1148.78	959	67.3657
TRINITY_DN97607_c0_g1_i1.p1	519	298.038	1037	280.779
TRINITY_DN105074_c1_g1_i1.p1	1893	1670.78	325	15.6972
TRINITY_DN99665_c0_g1_i1.p1	501	280.449	45640	13132.5
TRINITY_DN97329_c1_g1_i1.p1	429	212.07	348	132.421
TRINITY_DN97140_c0_g1_i1.p1	840	617.778	5509	719.609
TRINITY_DN107137_c0_g2_i4.p1	669	446.872	432	78.0112
TRINITY_DN96648_c1_g1_i1.p1	1293	1070.78	8000	602.902
TRINITY_DN99412_c0_g1_i1.p1	459	240.265	1769	594.148
TRINITY_DN108235_c3_g1_i1.p1	1488	1265.78	724	46.157
TRINITY_DN109017_c1_g1_i1.p1	1341	1118.78	3197	230.598
TRINITY_DN102308_c0_g1_i2.p1	429	212.07	559	212.711
TRINITY_DN109628_c1_g1_i2.p3	756	533.778	798	120.642
TRINITY_DN107189_c4_g1_i1.p1	759	536.778	734	110.346
TRINITY_DN103101_c1_g1_i2.p1	981	758.778	760	80.8268
TRINITY_DN100560_c0_g1_i1.p1	1248	1025.78	1279	100.618
TRINITY_DN100784_c0_g1_i3.p1	852	629.778	1085	139.027
TRINITY_DN107367_c1_g1_i1.p1	603	381.105	954	202.004
TRINITY_DN102201_c0_g1_i1.p1	1596	1373.78	9336	548.404
TRINITY_DN107222_c0_g1_i3.p1	1347	1124.78	1349	96.7836
TRINITY_DN102211_c0_g1_i1.p1	1041	818.778	1433	141.233
TRINITY_DN97021_c0_g1_i2.p1	429	212.07	900	342.469
TRINITY_DN101155_c2_g1_i3.p2	768	545.778	1758	259.932
TRINITY_DN105508_c1_g1_i1.p1	456	237.421	1152	391.553
TRINITY_DN96347_c0_g1_i1.p1	504	283.385	711	202.464
TRINITY_DN96674_c0_g1_i1.p1	471	251.689	1072	343.706
TRINITY_DN97416_c1_g1_i1.p1	552	330.503	4285	1046.24
TRINITY_DN94470_c0_g1_i1.p1	342	135.91	1059	628.785
TRINITY_DN100234_c0_g1_i1.p1	1125	902.778	198	17.6987
TRINITY_DN108129_c2_g1_i1.p2	339	133.478	4564	2759.27
TRINITY_DN93941_c0_g1_i2.p1	465	245.969	1675	549.53
TRINITY_DN97786_c0_g1_i1.p1	447	228.858	1135	400.208
TRINITY_DN109622_c0_g1_i2.p1	2757	2534.78	1921	61.1567
TRINITY_DN99603_c0_g1_i1.p1	906	683.778	1440	169.943
TRINITY_DN101052_c0_g1_i1.p1	318	116.832	101	69.7616
TRINITY_DN105435_c1_g1_i1.p1	672	449.865	369	66.1912
TRINITY_DN109763_c0_g1_i2.p2	1167	944.778	612	52.2731
TRINITY_DN102648_c0_g1_i1.p1	1923	1700.78	5084	241.221
TRINITY_DN99747_c0_g1_i1.p1	918	695.778	3884	450.469
TRINITY_DN92702_c0_g1_i1.p1	705	482.823	4872	814.283
TRINITY_DN104686_c0_g1_i2.p1	1461	1238.78	2445	159.273
TRINITY_DN101620_c0_g1_i1.p1	666	443.872	2046	371.967
TRINITY_DN103286_c1_g4_i1.p1	933	710.778	2031	230.586
TRINITY_DN105052_c1_g1_i1.p1	2049	1826.78	6483	286.383
TRINITY_DN99889_c0_g1_i1.p1	1329	1106.78	2535	184.831
TRINITY_DN98445_c0_g1_i1.p1	756	533.778	1289	194.872
TRINITY_DN94735_c1_g1_i1.p1	354	145.697	566	313.489
TRINITY_DN101670_c0_g1_i3.p1	1431	1208.78	9003	601.032
TRINITY_DN106300_c3_g2_i1.p1	1401	1178.78	3118	213.452
TRINITY_DN104691_c0_g1_i2.p1	381	168.915	467	223.103
TRINITY_DN99456_c0_g1_i2.p1	816	593.778	1467	199.371
TRINITY_DN108704_c2_g2_i1.p1	846	623.778	1294	167.402
TRINITY_DN106652_c0_g1_i1.p1	2931	2708.78	11549	344.055
TRINITY_DN99061_c0_g1_i1.p1	387	174.179	8456	3917.64
TRINITY_DN99111_c1_g1_i1.p1	852	629.778	1613	206.682
TRINITY_DN96806_c0_g1_i1.p1	444	226.007	5738	2048.78
TRINITY_DN101810_c0_g1_i1.p1	1299	1076.78	22844	1712
TRINITY_DN98074_c0_g1_i1.p1	924	701.778	249	28.6323
TRINITY_DN101805_c1_g1_i1.p1	621	399.012	2982	603.085
TRINITY_DN90774_c0_g2_i1.p1	387	174.179	42	19.4585
TRINITY_DN107080_c1_g1_i1.p1	2286	2063.78	895	34.9959
TRINITY_DN101332_c2_g1_i10.p1	654	431.925	274	51.1917
TRINITY_DN94286_c0_g1_i1.p1	348	140.801	1311	751.372
TRINITY_DN97030_c0_g1_i1.p1	612	390.059	1180	244.123
TRINITY_DN95705_c1_g1_i1.p1	417	201.074	12566	5043.11
TRINITY_DN100290_c0_g1_i1.p1	963	740.778	301	32.7895
TRINITY_DN100674_c0_g1_i2.p1	987	764.778	1847	194.889
TRINITY_DN90414_c0_g1_i1.p1	369	158.464	1606	817.847
TRINITY_DN107778_c1_g3_i2.p1	1431	1208.78	1046	69.8299
TRINITY_DN93838_c0_g1_i1.p1	360	150.793	4510	2413.53
TRINITY_DN102643_c0_g1_i2.p1	1254	1031.78	1942	151.887
TRINITY_DN101634_c0_g1_i1.p1	1071	848.778	2253	214.202
TRINITY_DN101478_c0_g1_i1.p1	1260	1037.78	1730	134.524
TRINITY_DN97793_c0_g1_i1.p1	720	497.816	2247	364.243
TRINITY_DN104166_c1_g1_i1.p1	1032	809.778	872	86.8974
TRINITY_DN102539_c0_g1_i3.p1	1068	845.778	373	35.5884
TRINITY_DN97492_c0_g1_i1.p1	1302	1079.78	2423	181.082
TRINITY_DN106095_c3_g1_i1.p1	1251	1028.78	887	69.5758
TRINITY_DN102121_c1_g1_i1.p1	2109	1886.78	472	20.1873
TRINITY_DN97248_c0_g1_i1.p1	783	560.778	1327	190.957
TRINITY_DN107470_c0_g1_i8.p1	1767	1544.78	459	23.9775
TRINITY_DN109009_c0_g4_i1.p1	3339	3116.78	1399	36.2217
TRINITY_DN107549_c0_g1_i2.p1	1785	1562.78	34163	1764.07
TRINITY_DN95016_c0_g1_i1.p1	480	260.228	2365	733.387
TRINITY_DN101563_c0_g1_i1.p1	843	620.778	6702	871.213
TRINITY_DN96738_c0_g1_i1.p1	477	257.33	474	148.643
TRINITY_DN102878_c5_g1_i1.p1	636	413.963	4238	826.145
TRINITY_DN98439_c0_g3_i1.p1	819	596.778	464	62.7425
TRINITY_DN107791_c0_g1_i1.p1	2385	2162.78	1576	58.8032
TRINITY_DN103889_c1_g1_i1.p1	1959	1736.78	1860	86.4222
TRINITY_DN98446_c0_g1_i1.p1	729	506.778	1736	276.432
TRINITY_DN98724_c0_g1_i1.p1	984	761.778	1437	152.225
TRINITY_DN97782_c0_g1_i1.p1	687	464.838	1915	332.448
TRINITY_DN98283_c0_g1_i2.p1	726	503.786	1904	304.984
TRINITY_DN103407_c2_g3_i5.p1	828	605.778	820	109.234
TRINITY_DN99893_c0_g2_i1.p1	1089	866.778	1275	118.702
TRINITY_DN99415_c0_g1_i1.p1	375	163.647	376	185.412
TRINITY_DN97897_c0_g1_i1.p1	939	716.778	9981	1123.69
TRINITY_DN89978_c1_g1_i1.p3	324	121.56	9118	6052.9
TRINITY_DN97661_c0_g1_i1.p1	711	488.823	2003	330.663
TRINITY_DN101774_c0_g2_i1.p1	504	283.385	1677	477.543
TRINITY_DN105557_c1_g1_i2.p1	1254	1031.78	316	24.7148
TRINITY_DN103816_c0_g1_i1.p1	681	458.845	6497	1142.63
TRINITY_DN87592_c0_g1_i1.p2	360	150.793	14831	7936.82
TRINITY_DN101453_c0_g1_i3.p1	408	192.819	1298	543.228
TRINITY_DN96883_c0_g1_i2.p1	423	206.584	828	323.437
TRINITY_DN96886_c0_g1_i2.p1	570	348.319	661	153.137
TRINITY_DN99126_c1_g1_i1.p1	639	416.963	3431	664.018
TRINITY_DN106179_c0_g1_i1.p1	726	503.786	482	77.2072
TRINITY_DN98549_c0_g2_i1.p1	408	192.819	1216	508.91
TRINITY_DN99338_c0_g1_i2.p1	819	596.778	359	48.5443
TRINITY_DN102264_c0_g1_i2.p1	1167	944.778	1150	98.2256
TRINITY_DN95794_c0_g1_i1.p1	492	271.788	3505	1040.67
TRINITY_DN104297_c1_g1_i2.p1	1902	1679.78	2705	129.949
TRINITY_DN104570_c1_g1_i1.p1	1386	1163.78	1234	85.5661
TRINITY_DN107338_c2_g1_i1.p1	1092	869.778	263	24.4008
TRINITY_DN88922_c0_g1_i1.p1	570	348.319	92	21.3141
TRINITY_DN105928_c2_g1_i1.p1	615	393.035	4074	836.461
TRINITY_DN95955_c0_g1_i1.p1	528	306.869	1457	383.145
TRINITY_DN102522_c0_g1_i1.p1	543	321.646	483	121.178
TRINITY_DN102533_c1_g1_i3.p1	1485	1262.78	239	15.2731
TRINITY_DN105524_c2_g1_i1.p1	951	728.778	9307	1030.55
TRINITY_DN105204_c1_g1_i2.p1	1878	1655.78	1631	79.4893
TRINITY_DN97596_c0_g1_i1.p1	1284	1061.78	1062	80.7137
TRINITY_DN97242_c0_g1_i2.p1	1119	896.778	1920	172.772
TRINITY_DN96783_c0_g1_i1.p1	834	611.778	234	30.8659
TRINITY_DN101475_c0_g2_i1.p1	840	617.778	463	60.4791
TRINITY_DN93623_c0_g1_i1.p1	384	171.543	525	246.97
TRINITY_DN103756_c0_g2_i2.p1	1185	962.778	3181	266.621
TRINITY_DN104561_c3_g1_i1.p1	579	357.261	4696	1060.72
TRINITY_DN106084_c3_g1_i1.p1	1332	1109.78	337	24.5048
TRINITY_DN99609_c3_g2_i1.p1	612	390.059	1010	208.953
TRINITY_DN102906_c1_g1_i1.p1	777	554.778	1199	174.404
TRINITY_DN103610_c2_g2_i2.p1	792	569.778	579	82.0029
TRINITY_DN100933_c0_g1_i3.p1	1965	1742.78	1474	68.2515
TRINITY_DN96067_c0_g2_i1.p1	759	536.778	124	18.6416
TRINITY_DN99699_c0_g1_i1.p1	885	662.778	1276	155.36
TRINITY_DN98544_c0_g1_i1.p1	990	767.778	1249	131.275
TRINITY_DN104724_c0_g2_i1.p1	633	410.963	12031	2362.41
TRINITY_DN99477_c0_g1_i1.p1	1656	1433.78	351	19.7552
TRINITY_DN104664_c4_g1_i1.p1	885	662.778	2075	252.643
TRINITY_DN98412_c0_g1_i1.p1	1407	1184.78	2831	192.823
TRINITY_DN106429_c1_g3_i1.p1	846	623.778	1261	163.133
TRINITY_DN108554_c1_g2_i3.p1	2469	2246.78	1522	54.6652
TRINITY_DN95649_c0_g1_i1.p1	804	581.778	615	85.305
TRINITY_DN98011_c0_g1_i1.p1	732	509.778	4912	777.56
TRINITY_DN97706_c0_g3_i1.p1	723	500.808	2105	339.185
TRINITY_DN104050_c2_g2_i1.p1	948	725.778	2025	225.153
TRINITY_DN99701_c0_g1_i1.p1	1449	1226.78	2934	192.997
TRINITY_DN99947_c0_g1_i2.p1	690	467.838	1388	239.415
TRINITY_DN101533_c0_g1_i1.p1	1089	866.778	1679	156.315
TRINITY_DN106560_c2_g1_i1.p1	1128	905.778	927	82.5875
TRINITY_DN97804_c0_g1_i1.p1	936	713.778	1250	141.32
TRINITY_DN105537_c1_g1_i1.p1	1365	1142.78	3343	236.065
TRINITY_DN106494_c0_g1_i2.p1	744	521.778	1111	171.824
TRINITY_DN109087_c1_g6_i2.p1	1017	794.778	1728	175.45
TRINITY_DN104732_c0_g1_i1.p3	450	231.718	1088	378.902
TRINITY_DN99452_c0_g1_i1.p1	774	551.778	2630	384.634
TRINITY_DN104495_c7_g1_i1.p1	486	266.045	854	259.036
TRINITY_DN97627_c1_g1_i1.p2	645	422.937	700	133.561
TRINITY_DN102732_c0_g1_i1.p1	1398	1175.78	544	37.3362
TRINITY_DN102629_c3_g1_i1.p2	771	548.778	543.184	79.8743
TRINITY_DN107152_c0_g1_i1.p1	906	683.778	411	48.5046
TRINITY_DN97542_c0_g1_i1.p1	504	283.385	1345	383.002
TRINITY_DN98204_c0_g1_i1.p1	456	237.421	5157	1752.81
TRINITY_DN107586_c0_g1_i1.p1	1479	1256.78	4118	264.414
TRINITY_DN101512_c0_g1_i1.p1	846	623.778	220	28.4609
TRINITY_DN103955_c1_g1_i1.p1	1215	992.778	269	21.8654
TRINITY_DN103233_c0_g1_i1.p1	399	184.8	301	131.438
TRINITY_DN108509_c6_g1_i2.p1	525	303.924	656	174.179
TRINITY_DN104063_c0_g1_i1.p1	699	476.831	465	78.6947
TRINITY_DN105522_c1_g1_i1.p2	690	467.838	1080	186.288
TRINITY_DN108261_c2_g2_i2.p1	1122	899.778	567	50.8516
TRINITY_DN107519_c2_g1_i1.p1	2595	2372.78	1364	46.3889
TRINITY_DN108894_c3_g3_i1.p1	3555	3332.78	6031	146.029
TRINITY_DN99244_c1_g1_i1.p1	1395	1172.78	585	40.2528
TRINITY_DN106591_c0_g1_i1.p1	1959	1736.78	1193	55.431
TRINITY_DN97790_c0_g2_i1.p1	354	145.697	791	438.109
TRINITY_DN99368_c0_g1_i1.p2	555	333.468	658	159.231
TRINITY_DN107469_c2_g1_i2.p1	1083	860.778	5455	511.399
TRINITY_DN102048_c1_g1_i1.p1	1131	908.778	1288	114.371
TRINITY_DN99931_c0_g1_i2.p1	624	402.012	2989	599.99
TRINITY_DN105983_c2_g1_i1.p2	450	231.718	16579	5773.72
TRINITY_DN101769_c0_g1_i1.p1	1059	836.778	2325	224.217
TRINITY_DN103355_c0_g1_i1.p1	1380	1157.78	4710	328.286
TRINITY_DN108536_c2_g1_i2.p1	618	396.024	2471	503.51
TRINITY_DN105039_c0_g1_i1.p1	1719	1496.78	8982	484.253
TRINITY_DN101619_c0_g1_i1.p1	1080	857.778	1226	115.338
TRINITY_DN108723_c1_g1_i1.p1	726	503.786	802	128.465
TRINITY_DN108976_c1_g1_i2.p1	1320	1097.78	1089	80.0516
TRINITY_DN91820_c0_g1_i1.p1	423	206.584	979	382.421
TRINITY_DN99280_c0_g1_i1.p2	543	321.646	357	89.5667
TRINITY_DN99874_c0_g1_i1.p1	894	671.778	3168	380.554
TRINITY_DN108914_c0_g1_i12.p1	573	351.298	604	138.745
TRINITY_DN98696_c0_g1_i1.p1	537	315.723	978	249.971
TRINITY_DN98946_c0_g1_i1.p1	624	402.012	506	101.571
TRINITY_DN101876_c0_g1_i2.p1	1305	1082.78	4268	318.084
TRINITY_DN101010_c0_g2_i1.p1	1278	1055.78	1935	147.899
TRINITY_DN104298_c6_g1_i1.p1	822	599.778	368	49.5124
TRINITY_DN94623_c0_g1_i1.p1	618	396.024	1328	270.604
TRINITY_DN106359_c0_g1_i1.p1	333	128.65	569	356.911
TRINITY_DN106186_c0_g1_i1.p1	1569	1346.78	348	20.8516
TRINITY_DN109652_c5_g1_i2.p1	2730	2507.78	2581	83.053
TRINITY_DN106297_c1_g1_i2.p1	2424	2201.78	579	21.2208
TRINITY_DN105178_c0_g1_i7.p1	1239	1016.78	306	24.2858
TRINITY_DN95779_c0_g1_i1.p1	543	321.646	2372	595.104
TRINITY_DN108755_c1_g1_i1.p1	2700	2477.78	13143	428.044
TRINITY_DN109037_c1_g1_i1.p1	1689	1466.78	1216	66.8999
TRINITY_DN106308_c0_g1_i2.p1	621	399.012	1674	338.553
TRINITY_DN105848_c1_g1_i2.p1	1848	1625.78	824	40.8999
TRINITY_DN97776_c0_g1_i1.p1	1161	938.778	3223	277.047
TRINITY_DN99317_c0_g1_i1.p1	819	596.778	2496	337.511
TRINITY_DN97797_c0_g1_i1.p1	462	243.107	1354	449.447
TRINITY_DN98289_c0_g1_i1.p2	1260	1037.78	740	57.5418
TRINITY_DN104255_c0_g1_i1.p1	1329	1106.78	5356	390.514
TRINITY_DN96379_c1_g1_i1.p1	864	641.778	82	10.3106
TRINITY_DN104921_c1_g2_i1.p1	2076	1853.78	622	27.0763
TRINITY_DN104356_c0_g1_i1.p1	2370	2147.78	5008	188.162
TRINITY_DN101107_c0_g2_i2.p1	1554	1331.78	408	24.7221
TRINITY_DN96011_c0_g1_i1.p1	513	292.189	13743	3795.54
TRINITY_DN104653_c0_g3_i1.p1	777	554.778	309	44.9465
TRINITY_DN103204_c2_g1_i1.p1	453	234.583	508	174.753
TRINITY_DN97999_c0_g1_i1.p1	408	192.819	115	48.1288
TRINITY_DN106204_c1_g2_i1.p1	1221	998.778	2897	234.065
TRINITY_DN96527_c1_g1_i2.p1	366	155.908	1693	876.282
TRINITY_DN106669_c0_g1_i3.p1	2676	2453.78	1612	53.0135
TRINITY_DN107150_c2_g2_i3.p1	363	153.362	574	302.03
TRINITY_DN105759_c0_g1_i1.p1	2373	2150.78	4838	181.521
TRINITY_DN96193_c0_g1_i2.p1	840	617.778	1459	190.581
TRINITY_DN98871_c0_g1_i1.p2	324	121.56	14692	9753.15
TRINITY_DN101511_c0_g1_i1.p1	687	464.838	1151	199.816
TRINITY_DN94251_c0_g1_i1.p5	444	226.007	18315	6539.45
TRINITY_DN105329_c1_g2_i2.p1	1392	1169.78	1948	134.382
TRINITY_DN107673_c0_g1_i1.p1	2313	2090.78	1378	53.1861
TRINITY_DN108643_c4_g4_i1.p2	840	617.778	1013	132.322
TRINITY_DN103875_c0_g1_i1.p1	1086	863.778	676	63.154
TRINITY_DN107520_c2_g1_i1.p1	375	163.647	480	236.696
TRINITY_DN100778_c0_g1_i2.p1	1176	953.778	499	42.2192
TRINITY_DN108128_c0_g1_i3.p1	3150	2927.78	2068	56.9992
TRINITY_DN98197_c0_g1_i1.p1	921	698.778	972	112.249
TRINITY_DN109205_c0_g2_i2.p1	2481	2258.78	2244	80.1689
TRINITY_DN97532_c1_g1_i1.p1	636	413.963	1566	305.272
TRINITY_DN105112_c0_g1_i1.p1	1248	1025.78	221	17.3858
TRINITY_DN102339_c1_g1_i2.p1	693	470.831	2063.82	353.723
TRINITY_DN106786_c5_g1_i1.p1	735	512.778	1105	173.896
TRINITY_DN101188_c0_g1_i2.p1	1176	953.778	12974	1097.7
TRINITY_DN109228_c3_g1_i1.p1	1233	1010.78	1042	83.1895
TRINITY_DN104669_c2_g1_i1.p1	1134	911.778	1754	155.238
TRINITY_DN105120_c1_g1_i2.p1	1836	1613.78	883	44.1543
TRINITY_DN104695_c0_g1_i1.p1	651	428.925	1418	266.779
TRINITY_DN94525_c0_g1_i1.p1	522	300.993	903	242.096
TRINITY_DN103342_c2_g1_i2.p1	1056	833.778	1771	171.405
TRINITY_DN98827_c0_g1_i1.p1	516	295.118	939	256.759
TRINITY_DN101645_c0_g1_i2.p1	1383	1160.78	1024	71.1881
TRINITY_DN101580_c0_g2_i1.p1	381	168.915	8320	3974.78
TRINITY_DN105496_c0_g1_i1.p1	669	446.872	604	109.071
TRINITY_DN106957_c0_g1_i1.p1	3147	2924.78	781	21.5484
TRINITY_DN107585_c1_g1_i2.p2	1953	1730.78	12307	573.809
TRINITY_DN108311_c0_g1_i1.p1	2679	2456.78	2096	68.8465
TRINITY_DN105117_c0_g1_i1.p1	1338	1115.78	1107	80.062
TRINITY_DN105169_c0_g1_i1.p1	783	560.778	1067	153.543
TRINITY_DN101770_c0_g1_i1.p1	1215	992.778	315	25.6044
TRINITY_DN96834_c0_g1_i1.p1	891	668.778	1058	127.662
