target_id	length	eff_length	est_counts	tpm
TRINITY_DN34806_c0_g1_i1.p1	537	323.391	550	121.754
TRINITY_DN34729_c0_g1_i1.p1	1050	835.636	6934	594.039
TRINITY_DN40230_c1_g1_i1.p1	2148	1933.64	1248	46.2049
TRINITY_DN38045_c0_g1_i1.p1	639	424.804	1935	326.093
TRINITY_DN33553_c0_g1_i1.p1	1083	868.636	1115	91.8937
TRINITY_DN33645_c0_g1_i1.p1	1134	919.636	461	35.8867
TRINITY_DN34875_c0_g1_i1.p1	732	517.674	2926	404.638
TRINITY_DN38772_c1_g1_i1.p1	750	535.674	117	15.6363
TRINITY_DN39252_c0_g1_i3.p1	1722	1507.64	525	24.9294
TRINITY_DN35966_c0_g1_i1.p1	1314	1099.64	1512	98.4354
TRINITY_DN33595_c0_g1_i1.p1	804	589.652	1194	144.963
TRINITY_DN36462_c0_g1_i1.p1	1452	1237.64	7476	432.439
TRINITY_DN35340_c1_g1_i1.p1	1032	817.636	9504	832.137
TRINITY_DN37370_c0_g1_i1.p1	378	171.608	86	35.8765
TRINITY_DN34623_c0_g1_i1.p1	1401	1186.64	3941	237.759
TRINITY_DN32635_c0_g1_i1.p1	327	127.58	2473	1387.68
TRINITY_DN33945_c0_g1_i1.p1	906	691.636	1542	159.608
TRINITY_DN38493_c0_g2_i2.p3	951	736.636	364	35.375
TRINITY_DN34016_c0_g1_i1.p1	549	335.246	4798	1024.58
TRINITY_DN37988_c0_g1_i1.p1	1668	1453.64	3667	180.594
TRINITY_DN35074_c1_g1_i1.p1	1182	967.636	671	49.6431
TRINITY_DN31838_c0_g1_i1.p1	606	391.95	6027	1100.83
TRINITY_DN40069_c2_g1_i1.p1	2307	2092.64	4548	155.588
TRINITY_DN33229_c0_g1_i1.p1	531	317.467	2688	606.148
TRINITY_DN38408_c0_g1_i1.p1	1137	922.636	1603	124.38
TRINITY_DN36316_c0_g1_i1.p1	1035	820.636	1353	118.031
TRINITY_DN40187_c1_g1_i1.p1	1116	901.636	33023	2622.01
TRINITY_DN38578_c0_g1_i1.p1	1803	1588.64	3949	177.955
TRINITY_DN38363_c0_g1_i1.p1	2373	2158.64	1647	54.6214
TRINITY_DN31524_c0_g1_i2.p1	417	207.393	2831	977.222
TRINITY_DN31987_c0_g1_i2.p1	939	724.636	1070	105.709
TRINITY_DN37530_c10_g1_i1.p1	1161	946.636	615	46.5094
TRINITY_DN36325_c0_g1_i1.p1	2013	1798.64	2384	94.888
TRINITY_DN39019_c0_g1_i1.p1	966	751.636	1545	147.153
TRINITY_DN36362_c0_g2_i1.p1	876	661.636	1611	174.311
TRINITY_DN34728_c0_g1_i1.p1	1608	1393.64	453	23.2701
TRINITY_DN35606_c0_g1_i1.p1	693	478.714	6596	986.401
TRINITY_DN38007_c0_g1_i1.p1	693	478.714	3016	451.029
TRINITY_DN35266_c0_g1_i1.p1	774	559.667	2319	296.633
TRINITY_DN34240_c1_g1_i1.p1	540	326.365	4208	923.041
TRINITY_DN34547_c0_g1_i1.p1	516	302.751	697	164.814
TRINITY_DN39095_c2_g1_i1.p1	1215	1000.64	576	41.2093
TRINITY_DN32472_c0_g1_i1.p1	546	332.29	2423	522.017
TRINITY_DN30985_c0_g1_i1.p1	330	130.067	1065	586.179
TRINITY_DN39942_c0_g1_i1.p1	3771	3556.64	4826	97.1396
TRINITY_DN38456_c0_g1_i1.p1	2016	1801.64	1758	69.8555
TRINITY_DN34775_c1_g1_i1.p1	633	418.815	682	116.576
TRINITY_DN39584_c0_g1_i2.p2	432	221.503	603	194.888
TRINITY_DN38783_c1_g1_i1.p1	723	508.681	555	78.1081
TRINITY_DN31341_c0_g1_i1.p1	798	583.652	1384	169.758
TRINITY_DN34488_c0_g1_i1.p1	615	400.913	252	44.9986
TRINITY_DN40023_c6_g1_i1.p1	939	724.636	276	27.267
TRINITY_DN34338_c0_g2_i1.p1	1167	952.636	1858	139.626
TRINITY_DN39213_c0_g1_i1.p1	1047	832.636	3576	307.462
TRINITY_DN31553_c0_g1_i1.p1	315	117.937	2731	1657.75
TRINITY_DN21243_c0_g1_i1.p1	384	176.991	2323	939.607
TRINITY_DN38694_c0_g1_i1.p1	885	670.636	2369	252.887
TRINITY_DN32237_c0_g1_i1.p1	417	207.393	782	269.936
TRINITY_DN31319_c0_g1_i2.p1	615	400.913	83	14.821
TRINITY_DN34550_c0_g1_i1.p1	1290	1075.64	37753	2512.67
TRINITY_DN31170_c0_g1_i1.p1	816	601.652	145	17.2533
TRINITY_DN35206_c0_g1_i1.p1	672	457.751	21290	3329.62
TRINITY_DN37163_c0_g1_i1.p1	1059	844.636	570	48.3119
TRINITY_DN30541_c0_g1_i1.p1	465	253.048	4878	1380.02
TRINITY_DN32706_c0_g1_i1.p1	441	230.072	2630	818.351
TRINITY_DN38246_c0_g1_i1.p1	972	757.636	631	59.6235
TRINITY_DN38384_c1_g1_i1.p2	1494	1279.64	703	39.3294
TRINITY_DN38971_c3_g2_i1.p1	2202	1987.64	4662	167.913
TRINITY_DN34863_c0_g1_i1.p1	909	694.636	804	82.8604
TRINITY_DN34209_c0_g2_i2.p1	471	258.853	26943	7451.45
TRINITY_DN34209_c0_g1_i1.p1	780	565.652	4463	564.841
TRINITY_DN28462_c0_g2_i1.p1	306	110.913	649	418.9
TRINITY_DN38092_c0_g1_i2.p1	1725	1510.64	1041	49.3332
TRINITY_DN31584_c0_g1_i1.p1	396	187.921	841	320.382
TRINITY_DN38917_c0_g1_i1.p1	660	445.781	2572	413.046
TRINITY_DN36525_c1_g1_i1.p1	1677	1462.64	180	8.81018
TRINITY_DN35698_c0_g1_i1.p1	942	727.636	239	23.5143
TRINITY_DN36739_c0_g1_i1.p1	1635	1420.64	1107	55.7845
TRINITY_DN36971_c0_g1_i1.p1	1110	895.636	1045	83.5282
TRINITY_DN38457_c2_g1_i2.p1	456	244.388	2002	586.453
TRINITY_DN40565_c0_g1_i1.p1	1371	1156.64	1917	118.652
TRINITY_DN37227_c1_g1_i1.p1	885	670.636	279	29.7828
TRINITY_DN40838_c0_g1_i2.p1	1935	1720.64	1153	47.9721
TRINITY_DN40141_c0_g1_i1.p1	1224	1009.64	2423	171.806
TRINITY_DN38824_c0_g1_i1.p2	1371	1156.64	2373	146.876
TRINITY_DN31128_c0_g1_i1.p1	519	305.674	899	210.547
TRINITY_DN37244_c0_g1_i1.p1	1893	1678.64	336	14.3295
TRINITY_DN38462_c1_g1_i1.p1	501	287.999	35580	8844.29
TRINITY_DN40424_c2_g1_i1.p1	429	218.684	270	88.3884
TRINITY_DN37706_c1_g1_i1.p1	840	625.636	5448	623.396
TRINITY_DN35084_c0_g1_i1.p2	663	448.769	413	65.8834
TRINITY_DN35609_c0_g1_i1.p1	1293	1078.64	9164	608.217
TRINITY_DN33225_c0_g1_i1.p1	459	247.259	1833	530.711
TRINITY_DN37619_c3_g1_i1.p1	1488	1273.64	605	34.0062
TRINITY_DN40680_c0_g1_i1.p1	1341	1126.64	2955	187.768
TRINITY_DN39730_c2_g1_i1.p1	429	218.684	499	163.355
TRINITY_DN39756_c0_g1_i4.p1	900	685.636	802	83.7393
TRINITY_DN38833_c1_g1_i1.p1	765	550.667	661	85.9332
TRINITY_DN36301_c0_g1_i2.p1	981	766.636	597	55.7486
TRINITY_DN35490_c0_g1_i1.p1	1245	1030.64	931	64.6685
TRINITY_DN34083_c0_g1_i1.p1	861	646.636	936	103.625
TRINITY_DN38521_c0_g1_i1.p1	603	388.97	1129	207.791
TRINITY_DN36360_c0_g1_i1.p1	1596	1381.64	11886	615.872
TRINITY_DN39031_c0_g1_i1.p1	1347	1132.64	806	50.944
TRINITY_DN35602_c0_g1_i1.p1	1041	826.636	1691	146.446
TRINITY_DN37386_c10_g1_i1.p1	429	218.684	1064	348.316
TRINITY_DN33814_c1_g1_i3.p1	768	553.667	1264	163.436
TRINITY_DN40381_c0_g1_i1.p1	456	244.388	1341	392.824
TRINITY_DN33365_c0_g1_i1.p1	504	290.961	650	159.929
TRINITY_DN32188_c0_g1_i1.p1	471	258.853	1060	293.157
TRINITY_DN33399_c0_g1_i1.p1	552	338.214	8612	1822.89
TRINITY_DN31740_c0_g1_i1.p1	342	140.131	1070	546.634
TRINITY_DN30515_c0_g1_i1.p1	1125	910.636	99	7.78285
TRINITY_DN39342_c1_g4_i1.p2	339	137.635	8466	4403.5
TRINITY_DN34958_c5_g1_i2.p1	462	250.166	1311	375.165
TRINITY_DN33697_c0_g1_i1.p1	372	166.224	2068	890.644
TRINITY_DN41214_c0_g1_i3.p1	2766	2551.64	1326	37.2026
TRINITY_DN33441_c0_g1_i1.p1	906	691.636	1978	204.737
TRINITY_DN37487_c0_g1_i1.p1	318	120.346	50	29.7431
TRINITY_DN39020_c0_g1_i1.p1	672	457.751	332	51.9227
TRINITY_DN37774_c1_g1_i1.p1	1167	952.636	248	18.6369
TRINITY_DN37356_c0_g2_i1.p1	1923	1708.64	5583	233.92
TRINITY_DN33528_c1_g1_i1.p1	918	703.636	6224	633.242
TRINITY_DN30143_c0_g1_i1.p1	705	490.688	6117	892.445
TRINITY_DN38252_c0_g1_i1.p1	1461	1246.64	2034	116.805
TRINITY_DN40254_c0_g1_i1.p1	666	451.757	2801	443.871
TRINITY_DN38760_c6_g3_i1.p1	933	718.636	2344	233.506
TRINITY_DN36581_c0_g1_i1.p1	2049	1834.64	4893	190.93
TRINITY_DN35710_c0_g1_i2.p1	1329	1114.64	2705	173.733
TRINITY_DN33735_c0_g1_i1.p2	756	541.667	1725	227.984
TRINITY_DN31786_c0_g1_i1.p1	345	142.708	500	250.824
TRINITY_DN35707_c0_g1_i1.p1	1431	1216.64	9814	577.476
TRINITY_DN36187_c0_g1_i1.p1	1416	1201.64	5251	312.837
TRINITY_DN37831_c1_g2_i1.p1	423	213.005	527	177.121
TRINITY_DN33438_c0_g1_i1.p1	816	601.652	1999	237.857
TRINITY_DN37935_c0_g1_i1.p1	846	631.636	1536	174.09
TRINITY_DN39148_c1_g1_i1.p1	2448	2233.64	10421	333.999
TRINITY_DN35135_c0_g1_i1.p1	387	179.703	8650	3445.95
TRINITY_DN38072_c0_g1_i2.p1	870	655.636	2116	231.048
TRINITY_DN32076_c0_g1_i1.p2	444	232.97	6830	2098.79
TRINITY_DN35378_c0_g1_i1.p1	1281	1066.64	29731	1995.45
TRINITY_DN32970_c0_g1_i1.p1	921	706.636	208	21.0725
TRINITY_DN36370_c0_g1_i1.p1	621	406.864	5116	900.18
TRINITY_DN34518_c0_g1_i1.p1	387	179.703	42	16.7318
TRINITY_DN35100_c0_g1_i2.p1	2286	2071.64	303	10.4707
TRINITY_DN35371_c0_g2_i1.p1	633	418.815	205	35.0413
TRINITY_DN31430_c0_g1_i1.p1	348	145.295	1555	766.178
TRINITY_DN32347_c0_g1_i1.p1	612	397.923	1039	186.924
TRINITY_DN31862_c0_g1_i1.p1	345	142.708	12711	6376.45
TRINITY_DN52076_c0_g1_i1.p1	963	748.636	151	14.4396
TRINITY_DN36026_c0_g3_i2.p1	984	769.636	1544	143.619
TRINITY_DN27026_c0_g1_i1.p1	369	163.575	3515	1538.36
TRINITY_DN38753_c0_g1_i1.p1	1431	1216.64	1209	71.14
TRINITY_DN30780_c0_g1_i1.p1	360	155.703	5203	2392.24
TRINITY_DN35468_c0_g1_i1.p1	1251	1036.64	1413	97.5808
TRINITY_DN35216_c0_g1_i1.p1	951	736.636	3411	331.495
TRINITY_DN33852_c0_g2_i1.p1	1260	1045.64	1994	136.519
TRINITY_DN33210_c0_g1_i1.p1	720	505.688	2331	329.996
TRINITY_DN35064_c0_g1_i1.p1	1035	820.636	1001	87.3237
TRINITY_DN36154_c0_g1_i1.p1	1068	853.636	319	26.7526
TRINITY_DN34486_c0_g1_i1.p1	1314	1099.64	2612	170.048
TRINITY_DN37604_c8_g1_i1.p1	1251	1036.64	760	52.4851
TRINITY_DN32345_c0_g3_i2.p1	1971	1756.64	137	5.58325
TRINITY_DN31680_c0_g2_i1.p1	783	568.652	766	96.4341
TRINITY_DN39620_c0_g1_i3.p1	1761	1546.64	199	9.21114
TRINITY_DN40658_c0_g1_i1.p1	3579	3364.64	1123	23.8941
TRINITY_DN39931_c0_g1_i3.p1	1785	1570.64	31317	1427.42
TRINITY_DN32310_c0_g1_i1.p1	480	267.617	3396	908.452
TRINITY_DN38494_c3_g1_i1.p1	843	628.636	4127	469.985
TRINITY_DN32479_c0_g1_i2.p1	477	264.703	400	108.181
TRINITY_DN36910_c0_g1_i1.p1	636	421.809	6269	1063.97
TRINITY_DN36152_c0_g1_i2.p1	879	664.636	582	62.6885
TRINITY_DN39111_c0_g1_i2.p1	2391	2176.64	2119	69.6937
TRINITY_DN37317_c0_g1_i1.p1	1959	1744.64	1009	41.4033
TRINITY_DN33368_c0_g1_i1.p1	729	514.681	1477	205.443
TRINITY_DN40728_c1_g1_i3.p1	984	769.636	1856	172.64
TRINITY_DN33107_c0_g1_i1.p1	687	472.72	1631	247.001
TRINITY_DN33227_c0_g1_i1.p1	726	511.681	2243	313.818
TRINITY_DN34725_c0_g1_i3.p1	828	613.644	2233	260.508
TRINITY_DN35993_c4_g1_i1.p1	1089	874.636	1459	119.42
TRINITY_DN40850_c0_g1_i1.p1	375	168.938	454	192.388
TRINITY_DN33402_c0_g1_i1.p1	945	730.636	7751	759.46
TRINITY_DN26847_c0_g1_i1.p1	387	179.703	12332	4912.77
TRINITY_DN35101_c0_g1_i1.p1	711	496.688	2539	365.955
TRINITY_DN36255_c0_g1_i1.p1	549	335.246	2609	557.134
TRINITY_DN39896_c0_g1_i1.p1	1254	1039.64	100	6.886
TRINITY_DN37176_c0_g1_i1.p1	681	466.739	10152	1557.14
TRINITY_DN27500_c0_g1_i1.p2	360	155.703	17541	8065.01
TRINITY_DN34638_c0_g1_i2.p1	408	198.995	1609	578.845
TRINITY_DN32842_c0_g1_i2.p1	387	179.703	527	209.944
TRINITY_DN39135_c0_g3_i2.p1	570	356.103	910	182.942
TRINITY_DN34308_c0_g1_i1.p1	639	424.804	3536	595.899
TRINITY_DN39584_c1_g2_i1.p1	726	511.681	632	88.4232
TRINITY_DN33665_c0_g1_i1.p1	408	198.995	1079	388.175
TRINITY_DN36492_c0_g2_i7.p1	864	649.636	334	36.8065
TRINITY_DN35913_c0_g1_i2.p1	1167	952.636	1687	126.776
TRINITY_DN33333_c0_g1_i1.p1	492	279.23	3303	846.828
TRINITY_DN37527_c0_g1_i1.p1	1902	1687.64	1986	84.2459
TRINITY_DN37417_c0_g1_i1.p1	1386	1171.64	1633	99.7796
TRINITY_DN31573_c1_g1_i1.p1	1290	1075.64	120	7.98665
TRINITY_DN923_c0_g1_i1.p1	621	406.864	42	7.39006
TRINITY_DN37411_c1_g5_i1.p1	615	400.913	5790	1033.9
TRINITY_DN31444_c0_g1_i1.p1	528	314.484	1594	362.859
TRINITY_DN37602_c0_g1_i1.p1	543	329.352	1013	220.19
TRINITY_DN37348_c1_g1_i1.p1	1485	1270.64	311	17.5222
TRINITY_DN34921_c0_g1_i1.p1	951	736.636	7205	700.212
TRINITY_DN34064_c1_g1_i4.p1	1878	1663.64	1216	52.3267
TRINITY_DN34014_c0_g1_i1.p1	1284	1069.64	984	65.8579
TRINITY_DN34117_c0_g1_i1.p1	1119	904.636	3016	238.674
TRINITY_DN36638_c0_g1_i2.p1	840	625.636	380	43.4821
TRINITY_DN38678_c2_g2_i1.p1	840	625.636	523	59.8451
TRINITY_DN29867_c0_g1_i1.p1	384	176.991	866	350.28
TRINITY_DN35761_c0_g1_i1.p1	1185	970.636	3814	281.302
TRINITY_DN39201_c9_g6_i2.p1	579	365.055	8007	1570.22
TRINITY_DN39210_c2_g1_i1.p1	1332	1117.64	336	21.5222
TRINITY_DN37477_c0_g2_i1.p1	612	397.923	936	168.393
TRINITY_DN36957_c0_g1_i1.p1	777	562.667	619	78.7567
TRINITY_DN33840_c0_g1_i1.p1	789	574.652	374	46.5924
TRINITY_DN37842_c0_g1_i2.p1	1920	1705.64	782	32.8223
TRINITY_DN32214_c0_g1_i2.p1	792	577.652	118	14.6239
TRINITY_DN34916_c0_g1_i1.p1	885	670.636	1141	121.8
TRINITY_DN33226_c0_g1_i1.p1	990	775.636	849	78.3607
TRINITY_DN38316_c0_g1_i1.p1	633	418.815	15382	2629.29
TRINITY_DN35781_c0_g1_i7.p1	1656	1441.64	158	7.84603
TRINITY_DN41356_c3_g1_i1.p1	885	670.636	1601	170.904
TRINITY_DN35988_c0_g1_i1.p1	1407	1192.64	3748	224.978
TRINITY_DN33452_c0_g1_i2.p1	846	631.636	1056	119.687
TRINITY_DN40055_c0_g1_i2.p1	2451	2236.64	1207	38.6332
TRINITY_DN30954_c0_g1_i2.p1	801	586.652	624	76.1469
TRINITY_DN33828_c0_g1_i1.p1	732	517.674	7421	1026.25
TRINITY_DN33874_c0_g1_i1.p1	723	508.681	2500	351.838
TRINITY_DN39036_c2_g5_i1.p1	948	733.636	2089	203.848
TRINITY_DN35735_c0_g1_i1.p1	1449	1234.64	2982	172.909
TRINITY_DN35543_c0_g1_i2.p1	690	475.714	1547	232.805
TRINITY_DN37242_c2_g1_i1.p1	1089	874.636	2112	172.868
TRINITY_DN37392_c0_g1_i1.p1	1128	913.636	2402	188.212
TRINITY_DN34727_c0_g1_i1.p1	936	721.636	1606	159.322
TRINITY_DN37716_c0_g1_i1.p1	1365	1150.64	3840	238.914
TRINITY_DN38055_c0_g6_i1.p1	732	517.674	848	117.27
TRINITY_DN35975_c0_g1_i1.p1	1017	802.636	1859	165.809
TRINITY_DN40514_c3_g1_i2.p3	450	238.672	1434	430.126
TRINITY_DN35120_c0_g1_i1.p1	774	559.667	2937	375.684
TRINITY_DN27709_c0_g1_i1.p1	486	273.462	888	232.469
TRINITY_DN39908_c3_g6_i1.p2	645	430.798	676	112.337
TRINITY_DN36959_c0_g1_i2.p1	1398	1183.64	369	22.3181
TRINITY_DN39224_c2_g1_i1.p2	768	553.667	492	63.6158
TRINITY_DN37120_c0_g4_i1.p1	906	691.636	278	28.775
TRINITY_DN32583_c0_g1_i1.p1	504	290.961	2154	529.98
TRINITY_DN33948_c0_g1_i1.p1	456	244.388	6234	1826.15
TRINITY_DN41176_c3_g1_i1.p1	1479	1264.64	4912	278.062
TRINITY_DN33386_c0_g1_i1.p1	801	586.652	235	28.6771
TRINITY_DN36396_c2_g1_i2.p1	1215	1000.64	145	10.3739
TRINITY_DN40935_c1_g1_i1.p1	399	190.651	260	97.63
TRINITY_DN38959_c1_g4_i1.p1	525	311.551	688	158.091
TRINITY_DN39124_c1_g1_i1.p2	687	472.72	361	54.6703
TRINITY_DN38238_c0_g1_i1.p1	690	475.714	1345	202.407
TRINITY_DN38038_c0_g1_i4.p1	1128	913.636	483	37.8462
TRINITY_DN39390_c0_g1_i2.p1	2610	2395.64	459	13.7164
TRINITY_DN40548_c0_g2_i2.p1	3759	3544.64	4563	92.1568
TRINITY_DN33071_c0_g3_i3.p1	915	700.636	505	51.5997
TRINITY_DN38351_c0_g1_i1.p1	1959	1744.64	1002	41.116
TRINITY_DN31526_c0_g1_i2.p1	354	150.489	1049	499.023
TRINITY_DN38997_c0_g1_i1.p1	555	341.21	648	135.957
TRINITY_DN39812_c0_g1_i4.p1	1206	991.636	9238	666.921
TRINITY_DN39025_c0_g1_i1.p1	1131	916.636	1094	85.4415
TRINITY_DN31328_c0_g1_i1.p1	624	409.854	4713	823.222
TRINITY_DN36277_c0_g1_i1.p2	450	238.672	19241	5771.3
TRINITY_DN35796_c0_g1_i1.p1	1059	844.636	2591	219.607
TRINITY_DN37428_c0_g1_i1.p1	1380	1165.64	4690	288.044
TRINITY_DN38256_c1_g1_i3.p1	618	403.897	2835	502.494
TRINITY_DN38606_c0_g1_i1.p1	1719	1504.64	12573	598.213
TRINITY_DN36130_c0_g1_i1.p1	1080	865.636	900	74.4313
TRINITY_DN34105_c0_g1_i1.p1	726	511.681	586	81.9873
TRINITY_DN40060_c0_g1_i1.p1	1320	1105.64	1427	92.3975
TRINITY_DN29622_c0_g1_i1.p1	498	285.083	752	188.84
TRINITY_DN34129_c0_g1_i1.p2	543	329.352	263	57.1669
TRINITY_DN35637_c0_g1_i1.p1	894	679.636	3566	375.624
TRINITY_DN40284_c0_g1_i3.p1	573	359.094	393	78.349
TRINITY_DN33751_c0_g1_i1.p1	597	382.991	1222	228.418
TRINITY_DN35357_c0_g1_i2.p1	624	409.854	606	105.85
TRINITY_DN34841_c0_g1_i1.p2	1305	1090.64	3904	256.259
TRINITY_DN35383_c0_g1_i2.p1	1278	1063.64	1664	111.998
TRINITY_DN36190_c2_g1_i2.p1	822	607.644	309	36.4047
TRINITY_DN31989_c0_g1_i1.p1	576	362.084	1952	385.939
TRINITY_DN30565_c0_g1_i1.p1	333	132.561	1454	785.228
TRINITY_DN37420_c0_g2_i1.p1	1569	1354.64	238	12.5777
TRINITY_DN41042_c0_g1_i2.p1	2730	2515.64	2532	72.055
TRINITY_DN37215_c0_g1_i1.p1	2424	2209.64	438	14.1906
TRINITY_DN40394_c2_g2_i1.p1	1239	1024.64	186	12.9955
TRINITY_DN30012_c0_g1_i1.p1	543	329.352	4490	975.967
TRINITY_DN40920_c0_g2_i7.p1	2700	2485.64	6797	195.762
TRINITY_DN40977_c1_g1_i1.p1	1689	1474.64	814	39.5174
TRINITY_DN38698_c1_g1_i3.p1	621	406.864	1818	319.884
TRINITY_DN38904_c1_g2_i2.p1	1848	1633.64	885	38.7826
TRINITY_DN36162_c0_g1_i2.p2	1161	946.636	1629	123.193
TRINITY_DN34612_c0_g1_i1.p1	798	583.652	2913	357.302
TRINITY_DN36899_c1_g1_i1.p1	462	250.166	1443	412.939
TRINITY_DN34933_c0_g1_i1.p2	1260	1045.64	276	18.8963
TRINITY_DN36974_c0_g1_i1.p1	1329	1114.64	7764	498.656
TRINITY_DN26398_c0_g1_i1.p1	864	649.636	66	7.27315
TRINITY_DN35252_c0_g2_i2.p1	1986	1771.64	226	9.13235
TRINITY_DN38271_c0_g1_i1.p1	2370	2155.64	5347	177.576
TRINITY_DN39080_c4_g2_i3.p1	1581	1366.64	767	40.1782
TRINITY_DN31586_c0_g1_i1.p1	513	299.788	18942	4523.36
TRINITY_DN37974_c4_g1_i2.p1	777	562.667	223	28.3728
TRINITY_DN36799_c1_g1_i1.p1	453	241.528	350	103.741
TRINITY_DN32779_c0_g2_i1.p1	408	198.995	68	24.4633
TRINITY_DN38350_c0_g1_i1.p1	1221	1006.64	4764	338.803
TRINITY_DN35275_c0_g1_i3.p1	366	160.923	2522	1121.96
TRINITY_DN38729_c0_g1_i1.p1	2676	2461.64	960	27.9187
TRINITY_DN36885_c0_g2_i2.p1	339	137.635	673	350.054
TRINITY_DN38822_c0_g1_i1.p1	2373	2158.64	6301	208.967
TRINITY_DN32757_c0_g1_i1.p1	840	625.636	1559	178.391
TRINITY_DN35008_c0_g1_i1.p1	324	125.145	16532	9457.15
TRINITY_DN35815_c0_g1_i1.p1	687	472.72	1557	235.794
TRINITY_DN31014_c0_g1_i1.p1	444	232.97	24161	7424.44
TRINITY_DN36169_c0_g1_i1.p1	1392	1177.64	1882	114.408
TRINITY_DN40704_c1_g1_i1.p1	2313	2098.64	1210	41.2759
TRINITY_DN33541_c0_g2_i1.p1	840	625.636	1058	121.063
TRINITY_DN36563_c0_g3_i2.p1	1104	889.636	355	28.567
TRINITY_DN41016_c1_g1_i1.p1	375	168.938	555	235.187
TRINITY_DN35017_c0_g1_i1.p1	1176	961.636	577	42.955
TRINITY_DN40335_c0_g1_i1.p1	3150	2935.64	2263	55.1862
TRINITY_DN39488_c1_g1_i1.p1	870	655.636	597	65.1869
TRINITY_DN40941_c0_g1_i2.p1	2481	2266.64	1879	59.3463
TRINITY_DN39547_c1_g1_i1.p1	636	421.809	2232	378.814
TRINITY_DN38744_c1_g1_i1.p1	1248	1033.64	139	9.6271
TRINITY_DN33753_c0_g1_i3.p1	699	484.701	1179	174.136
TRINITY_DN37590_c0_g1_i1.p1	735	520.674	1958	269.212
TRINITY_DN34622_c0_g1_i2.p2	1080	865.636	25319	2093.92
TRINITY_DN35073_c1_g1_i2.p1	1017	802.636	720	64.2188
TRINITY_DN36978_c4_g2_i1.p1	1152	937.636	2648	202.177
TRINITY_DN37347_c0_g1_i1.p1	1854	1639.64	660	28.8167
TRINITY_DN41358_c3_g1_i1.p1	651	436.781	2033	333.213
TRINITY_DN31810_c0_g1_i1.p1	522	308.625	877	203.431
TRINITY_DN35692_c0_g1_i1.p1	1200	985.636	2493	181.073
TRINITY_DN35036_c1_g1_i1.p1	516	302.751	750	177.347
TRINITY_DN35820_c0_g1_i1.p1	1383	1168.64	511	31.3033
TRINITY_DN35453_c0_g1_i1.p1	381	174.282	10976	4508.58
TRINITY_DN40201_c0_g1_i1.p2	669	454.751	562	88.4731
TRINITY_DN38006_c1_g2_i1.p1	1890	1675.64	361	15.4233
TRINITY_DN38886_c0_g1_i1.p2	1962	1747.64	11755	481.526
TRINITY_DN40184_c2_g1_i1.p1	2679	2464.64	1575	45.7484
TRINITY_DN39857_c2_g1_i2.p1	1338	1123.64	688	43.834
TRINITY_DN38745_c4_g1_i1.p1	783	568.652	977	122.998
TRINITY_DN37138_c2_g1_i1.p1	1311	1096.64	274	17.887
