target_id	length	eff_length	est_counts	tpm
TRINITY_DN32432_c0_g1_i1.p1	375	239.885	97	64.187
TRINITY_DN18290_c0_g1_i1.p1	720	583.076	1025	279.046
TRINITY_DN24624_c0_g2_i1.p1	309	176.613	4151	3730.85
TRINITY_DN66409_c0_g1_i1.p1	711	574.076	2355	651.178
TRINITY_DN69474_c0_g1_i1.p1	549	412.193	2271	874.569
TRINITY_DN46115_c0_g1_i1.p1	1638	1501.06	9326	986.224
TRINITY_DN37060_c0_g1_i1.p1	681	544.082	2112	616.179
TRINITY_DN43519_c0_g1_i1.p2	360	225.255	3488	2457.99
TRINITY_DN19902_c0_g1_i1.p1	408	272.238	1308	762.67
TRINITY_DN27787_c0_g1_i1.p1	387	251.599	436	275.077
TRINITY_DN27401_c0_g1_i1.p1	570	433.168	4283	1569.53
TRINITY_DN20371_c0_g1_i1.p1	639	502.089	2555	807.77
TRINITY_DN48794_c0_g1_i2.p1	726	589.076	209	56.3187
TRINITY_DN52161_c0_g1_i1.p1	408	272.238	1082	630.894
TRINITY_DN32874_c0_g1_i1.p1	849	712.068	580	129.296
TRINITY_DN53313_c2_g2_i1.p1	1158	1021.06	1085	168.677
TRINITY_DN7548_c0_g2_i1.p1	492	355.424	2138	954.857
TRINITY_DN40954_c0_g1_i1.p1	1632	1495.06	1694	179.859
TRINITY_DN66391_c0_g1_i1.p1	1386	1249.06	2472	314.155
TRINITY_DN21824_c0_g1_i1.p1	927	790.068	3274	657.797
TRINITY_DN19649_c0_g1_i1.p1	402	266.342	62	36.9513
TRINITY_DN41120_c0_g3_i1.p1	615	478.107	3896	1293.52
TRINITY_DN45260_c0_g1_i1.p1	528	391.29	266	107.91
TRINITY_DN39453_c0_g1_i1.p1	543	406.208	1341	524.032
TRINITY_DN26181_c0_g1_i1.p1	1302	1165.06	3521	479.729
TRINITY_DN66443_c0_g1_i1.p1	951	814.058	8397	1637.37
TRINITY_DN63500_c0_g1_i1.p1	1875	1738.06	2148	196.177
TRINITY_DN40299_c0_g1_i1.p1	1284	1147.06	782	108.218
TRINITY_DN63700_c0_g1_i1.p1	1119	982.058	940	151.939
TRINITY_DN44085_c0_g2_i1.p1	678	541.082	86	25.2297
TRINITY_DN7937_c0_g2_i1.p1	840	703.068	924	208.618
TRINITY_DN41228_c0_g2_i1.p1	384	248.645	337	215.144
TRINITY_DN52794_c0_g1_i1.p1	1149	1012.06	522	81.8733
TRINITY_DN2649_c0_g1_i1.p1	579	442.168	1347	483.569
TRINITY_DN61451_c0_g1_i1.p1	570	433.168	73	26.7513
TRINITY_DN35170_c0_g1_i1.p1	612	475.107	1230	410.952
TRINITY_DN33924_c0_g1_i1.p1	771	634.068	707	176.995
TRINITY_DN42132_c0_g1_i1.p1	513	376.331	171	72.1279
TRINITY_DN45664_c0_g1_i2.p1	1440	1303.06	651	79.3039
TRINITY_DN53056_c0_g2_i1.p1	504	367.381	328	141.721
TRINITY_DN63678_c0_g1_i1.p1	885	748.068	2169	460.252
TRINITY_DN9872_c0_g2_i1.p1	924	787.068	456	91.9666
TRINITY_DN20218_c0_g1_i1.p1	633	496.089	3902	1248.55
TRINITY_DN42411_c0_g1_i1.p1	852	715.068	253	56.1631
TRINITY_DN10237_c0_g1_i1.p1	885	748.068	3852	817.378
TRINITY_DN36221_c0_g1_i1.p2	1407	1270.06	4442	555.178
TRINITY_DN38542_c0_g1_i2.p1	846	709.068	862	192.973
TRINITY_DN46615_c0_g1_i1.p1	1662	1525.06	375	39.0321
TRINITY_DN31868_c0_g1_i2.p1	642	505.089	157	49.3412
TRINITY_DN66451_c0_g1_i1.p1	765	628.068	1096	277.001
TRINITY_DN66706_c0_g1_i1.p1	723	586.076	1238	335.309
TRINITY_DN31859_c0_g1_i1.p1	948	811.058	707	138.371
TRINITY_DN40293_c0_g1_i1.p1	1449	1312.06	4594	555.796
TRINITY_DN49139_c0_g1_i1.p1	633	496.089	135	43.1968
TRINITY_DN18515_c0_g1_i1.p1	1089	952.058	4382	730.611
TRINITY_DN868_c0_g1_i1.p1	810	673.068	119	28.065
TRINITY_DN35756_c0_g1_i1.p1	936	799.068	1329	264.009
TRINITY_DN4766_c0_g2_i1.p1	642	505.089	71	22.3135
TRINITY_DN7716_c0_g1_i1.p1	690	553.082	1036	297.336
TRINITY_DN49477_c0_g1_i1.p1	735	598.076	365	96.8756
TRINITY_DN45885_c0_g1_i1.p1	372	236.945	463	310.177
TRINITY_DN49152_c1_g2_i1.p1	774	637.068	809	201.577
TRINITY_DN64008_c0_g1_i1.p1	438	301.864	514	270.29
TRINITY_DN61074_c0_g1_i1.p2	585	448.162	1467	519.604
TRINITY_DN36599_c0_g2_i1.p1	1398	1261.06	2526	317.962
TRINITY_DN48722_c1_g3_i1.p1	477	340.541	96	44.7486
TRINITY_DN48597_c0_g1_i1.p1	906	769.068	258	53.2516
TRINITY_DN55765_c0_g1_i1.p1	504	367.381	776	335.292
TRINITY_DN70104_c0_g1_i1.p1	456	319.676	3478	1727.02
TRINITY_DN10248_c0_g1_i1.p1	1479	1342.06	5938	702.338
TRINITY_DN42346_c1_g1_i1.p1	849	712.068	471	104.997
TRINITY_DN47668_c0_g1_i1.p1	1188	1051.06	405	61.1654
TRINITY_DN64136_c0_g1_i1.p1	399	263.377	324	195.274
TRINITY_DN45358_c0_g1_i1.p1	429	292.921	136	73.6997
TRINITY_DN42160_c0_g1_i1.p1	687	550.082	343	98.9792
TRINITY_DN19885_c0_g1_i1.p1	690	553.082	2116	607.3
TRINITY_DN40869_c0_g1_i1.p1	1128	991.058	2323	372.072
TRINITY_DN63431_c0_g1_i1.p1	2610	2473.06	6786	435.569
TRINITY_DN53997_c0_g1_i1.p1	3756	3619.06	2739	120.136
TRINITY_DN700_c0_g1_i1.p1	795	658.068	815	196.591
TRINITY_DN34011_c0_g1_i1.p1	1944	1807.06	2460	216.093
TRINITY_DN32060_c0_g1_i1.p1	354	219.489	592	428.14
TRINITY_DN42712_c0_g1_i1.p2	324	190.744	146	121.501
TRINITY_DN48207_c0_g1_i1.p1	1086	949.058	4129	690.605
TRINITY_DN48574_c0_g1_i1.p1	687	550.082	949	273.852
TRINITY_DN38701_c0_g4_i2.p1	624	487.101	4957	1615.39
TRINITY_DN48633_c0_g2_i1.p1	450	313.707	11319	5727.46
TRINITY_DN34227_c0_g1_i1.p1	1059	922.058	2171	373.748
TRINITY_DN63636_c0_g1_i1.p1	1329	1192.06	1258	167.518
TRINITY_DN38193_c0_g1_i1.p1	618	481.107	2039	672.75
TRINITY_DN7636_c0_g1_i1.p1	1347	1210.06	1290	169.224
TRINITY_DN17062_c0_g1_i1.p1	1080	943.058	1478	248.779
TRINITY_DN50830_c0_g2_i1.p1	726	589.076	491	132.309
TRINITY_DN47389_c0_g1_i1.p1	1017	880.058	394	71.0661
TRINITY_DN60823_c0_g1_i1.p1	498	361.403	3190	1401.13
TRINITY_DN18074_c0_g1_i1.p2	543	406.208	1630	636.967
TRINITY_DN41227_c1_g1_i1.p1	516	379.322	1119	468.273
TRINITY_DN18167_c0_g1_i1.p1	573	436.168	561	204.168
TRINITY_DN64754_c0_g1_i1.p1	537	400.242	408	161.814
TRINITY_DN37341_c0_g2_i1.p1	609	472.112	246	82.7118
TRINITY_DN43175_c0_g2_i1.p1	1281	1144.06	4864	674.874
TRINITY_DN41367_c0_g3_i1.p1	1278	1141.06	1254	174.449
TRINITY_DN33752_c0_g1_i1.p1	822	685.068	1469	340.381
TRINITY_DN60766_c0_g1_i1.p1	414	278.115	696	397.249
TRINITY_DN60653_c0_g1_i1.p1	333	199.394	426	339.137
TRINITY_DN48462_c0_g1_i1.p1	729	592.076	162	43.4326
TRINITY_DN49737_c0_g1_i2.p1	1029	892.058	311	55.3407
TRINITY_DN46744_c0_g1_i1.p1	1488	1351.06	358	42.0617
TRINITY_DN53692_c0_g1_i1.p1	738	601.076	249	65.7579
TRINITY_DN21953_c0_g1_i1.p1	543	406.208	1092	426.729
TRINITY_DN48384_c0_g2_i1.p1	2040	1903.06	791	65.9784
TRINITY_DN6917_c0_g1_i1.p1	1518	1381.06	3087	354.815
TRINITY_DN53967_c1_g1_i2.p2	621	484.107	319	104.599
TRINITY_DN53602_c0_g1_i2.p1	1422	1285.06	518	63.9859
TRINITY_DN53950_c0_g1_i1.p2	1158	1021.06	750	116.597
TRINITY_DN37978_c0_g1_i1.p1	813	676.068	1844	432.96
TRINITY_DN63670_c0_g1_i1.p1	462	325.629	1604	781.913
TRINITY_DN64222_c0_g1_i1.p1	861	724.068	89	19.5114
TRINITY_DN20002_c0_g1_i1.p1	1329	1192.06	1249	166.319
TRINITY_DN53554_c0_g1_i1.p1	1557	1420.06	229	25.598
TRINITY_DN37642_c0_g1_i1.p1	1257	1120.06	250	35.4305
TRINITY_DN53553_c0_g1_i1.p1	2058	1921.06	1053	87.0092
TRINITY_DN52230_c0_g1_i1.p1	1554	1417.06	1094	122.548
TRINITY_DN60864_c0_g1_i1.p1	513	376.331	1293	545.388
TRINITY_DN23922_c0_g1_i1.p1	318	185.045	98	84.0671
TRINITY_DN43349_c0_g1_i1.p1	402	266.342	62	36.9513
TRINITY_DN38188_c0_g1_i1.p1	408	272.238	234	136.441
TRINITY_DN52342_c1_g1_i1.p1	1221	1084.06	310	45.3928
TRINITY_DN47882_c0_g1_i1.p1	360	225.255	1888	1330.47
TRINITY_DN53077_c1_g1_i1.p1	1980	1843.06	659	56.7576
TRINITY_DN17494_c0_g1_i1.p1	363	228.194	179	124.516
TRINITY_DN50831_c0_g1_i1.p1	2373	2236.06	4389	311.573
TRINITY_DN7093_c0_g2_i1.p1	840	703.068	811	183.105
TRINITY_DN60786_c0_g1_i1.p1	324	190.744	4678	3893.03
TRINITY_DN63532_c0_g1_i1.p1	687	550.082	3410	984.021
TRINITY_DN40442_c0_g1_i1.p1	468	331.594	4666	2233.65
TRINITY_DN42801_c0_g2_i1.p1	1407	1270.06	865	108.111
TRINITY_DN2415_c0_g1_i1.p1	2313	2176.06	3052	222.634
TRINITY_DN41421_c0_g1_i1.p2	315	182.221	363	316.218
TRINITY_DN43557_c0_g1_i1.p1	534	397.266	137	54.7415
TRINITY_DN19688_c0_g1_i1.p1	390	254.559	100	62.3575
TRINITY_DN41032_c0_g1_i1.p1	1116	979.058	208	33.7235
TRINITY_DN69385_c0_g1_i1.p1	3150	3013.06	7098	373.944
TRINITY_DN63833_c0_g1_i1.p1	921	784.068	1735	351.256
TRINITY_DN54685_c0_g1_i1.p1	2136	1999.06	777	61.6983
TRINITY_DN47614_c1_g1_i1.p1	639	502.089	2614	826.423
TRINITY_DN48963_c0_g1_i1.p1	723	586.076	294	79.629
TRINITY_DN41193_c0_g1_i1.p1	792	655.068	1036	251.045
TRINITY_DN40504_c0_g1_i1.p1	558	421.178	172	64.8247
TRINITY_DN5124_c0_g1_i1.p1	873	736.068	1347	290.487
TRINITY_DN49321_c0_g1_i1.p1	1044	907.058	405	70.8757
TRINITY_DN46814_c1_g2_i1.p1	999	862.058	662	121.899
TRINITY_DN51521_c0_g1_i1.p1	1839	1702.06	1397	130.287
TRINITY_DN40478_c0_g2_i1.p1	651	514.089	239	73.7968
TRINITY_DN10885_c0_g2_i1.p1	522	385.318	367	151.191
TRINITY_DN38592_c1_g1_i1.p1	924	787.068	843	170.017
TRINITY_DN58262_c0_g1_i1.p1	522	385.318	685	282.195
TRINITY_DN55813_c0_g1_i1.p1	1053	916.058	1616	280.024
TRINITY_DN46713_c0_g1_i1.p1	381	245.755	2066	1334.46
TRINITY_DN10309_c0_g1_i1.p1	675	538.082	122	35.9906
TRINITY_DN54140_c0_g3_i1.p1	1896	1759.06	713	64.3409
TRINITY_DN48350_c0_g1_i2.p1	1962	1825.06	13147	1143.48
TRINITY_DN69652_c0_g1_i1.p1	1860	1723.06	2238	206.176
TRINITY_DN58018_c0_g2_i1.p1	1338	1201.06	2154	284.681
TRINITY_DN46332_c0_g1_i1.p1	783	646.068	178	43.734
TRINITY_DN51443_c0_g1_i1.p1	1311	1174.06	1054	142.504
TRINITY_DN46419_c0_g1_i1.p1	891	754.068	571	120.2
TRINITY_DN32431_c0_g1_i1.p1	723	586.076	903	244.575
TRINITY_DN42264_c0_g4_i1.p2	315	182.221	3492	3041.97
TRINITY_DN41958_c0_g1_i1.p1	1164	1027.06	1843	284.844
