target_id	length	eff_length	est_counts	tpm
TRINITY_DN26416_c0_g1_i1.p1	417	277.514	11800	4419.29
TRINITY_DN46671_c1_g1_i1.p1	927	786	1923	254.28
TRINITY_DN85795_c0_g1_i1.p1	1161	1020	12135	1236.5
TRINITY_DN65426_c0_g1_i1.p1	2013	1872	1819	100.991
TRINITY_DN44447_c0_g1_i1.p1	966	825	2509	316.084
TRINITY_DN69396_c0_g1_i1.p1	876	735	2280	322.406
TRINITY_DN70366_c0_g1_i2.p1	1530	1389	438	32.7739
TRINITY_DN22891_c0_g1_i1.p1	840	699	6476	962.91
TRINITY_DN55204_c0_g1_i1.p1	642	501.087	2996	621.42
TRINITY_DN70683_c0_g1_i1.p1	774	633.028	2091	343.311
TRINITY_DN57842_c0_g1_i1.p1	540	399.262	352	91.6306
TRINITY_DN64162_c0_g1_i1.p1	516	375.366	1347	372.965
TRINITY_DN69679_c0_g1_i1.p1	681	540.07	132	25.4027
TRINITY_DN58462_c0_g1_i1.p1	546	405.245	2695	691.189
TRINITY_DN99104_c0_g1_i1.p1	330	193.67	1517	814.102
TRINITY_DN76206_c0_g3_i2.p1	3771	3630	4058	116.188
TRINITY_DN65533_c0_g1_i2.p1	2016	1875	2372	131.483
TRINITY_DN85512_c0_g1_i1.p1	633	492.092	3844	811.883
TRINITY_DN48032_c0_g1_i1.p2	432	292.268	951	338.185
TRINITY_DN70284_c0_g1_i1.p1	723	582.059	934	166.777
TRINITY_DN77034_c0_g1_i1.p1	798	657.021	1927	304.83
TRINITY_DN65660_c0_g1_i1.p1	618	477.112	3063	667.241
TRINITY_DN59017_c0_g1_i1.p1	939	798	402	52.3575
TRINITY_DN70970_c0_g1_i1.p1	1167	1026	2543	257.605
TRINITY_DN66730_c0_g1_i2.p1	1047	906	1379	158.195
TRINITY_DN86973_c0_g1_i1.p1	315	179.718	437	252.723
TRINITY_DN62529_c0_g1_i1.p1	384	245.251	1885	798.834
TRINITY_DN37104_c0_g1_i1.p1	885	744	1711	239.019
TRINITY_DN23885_c0_g1_i1.p1	408	268.707	409	158.198
TRINITY_DN66658_c0_g1_i2.p1	486	345.578	59	17.7444
TRINITY_DN76931_c0_g1_i1.p1	1290	1149	16774	1517.3
TRINITY_DN51530_c0_g1_i1.p1	687	546.07	203	38.637
TRINITY_DN76914_c0_g1_i1.p1	672	531.07	9464	1852.16
TRINITY_DN61134_c0_g1_i1.p1	852	711	396	57.8871
TRINITY_DN67421_c0_g1_i1.p1	399	259.87	224	89.5876
TRINITY_DN35653_c0_g1_i1.p1	441	301.139	6306	2176.42
TRINITY_DN45458_c0_g1_i1.p1	975	834	879	109.542
TRINITY_DN61242_c0_g1_i1.p1	1410	1269	1972	161.511
TRINITY_DN75113_c1_g1_i2.p1	2202	2061	11033	556.38
TRINITY_DN58484_c0_g3_i1.p1	762	621.034	312	52.215
TRINITY_DN65519_c0_g1_i1.p1	471	330.701	12996	4084.42
TRINITY_DN65519_c1_g1_i1.p2	780	639.028	3437	559.005
TRINITY_DN61960_c0_g1_i1.p1	306	171.459	909	551.009
TRINITY_DN31998_c0_g1_i1.p1	1725	1584	2936	192.645
TRINITY_DN68893_c0_g1_i1.p1	396	256.951	183	74.0214
TRINITY_DN60718_c0_g2_i1.p1	660	519.081	432	86.4976
TRINITY_DN74509_c1_g1_i1.p1	1494	1353	603	46.3207
TRINITY_DN73653_c0_g2_i1.p1	942	801	584	75.7768
TRINITY_DN81367_c0_g1_i1.p2	1554	1413	2527	185.874
TRINITY_DN76576_c4_g1_i2.p1	1110	969	1038	111.334
TRINITY_DN65925_c0_g2_i1.p1	456	315.892	1453	478.06
TRINITY_DN68712_c0_g1_i3.p1	1374	1233	784	66.0859
TRINITY_DN73216_c1_g1_i1.p1	885	744	579	80.8838
TRINITY_DN85851_c0_g1_i1.p1	1935	1794	3033	175.714
TRINITY_DN43816_c0_g1_i1.p1	1224	1083	2967	284.738
TRINITY_DN48436_c0_g1_i1.p1	1371	1230	4915	415.312
TRINITY_DN58896_c0_g3_i1.p1	519	378.354	442	121.417
TRINITY_DN70235_c0_g1_i3.p1	1893	1752	1876	111.29
TRINITY_DN1247_c0_g1_i1.p1	501	360.465	10356	2985.97
TRINITY_DN55895_c0_g1_i1.p1	429	289.313	272	97.7139
TRINITY_DN22494_c0_g1_i1.p1	840	699	2540	377.67
TRINITY_DN69668_c1_g1_i1.p1	534	393.282	137	36.2053
TRINITY_DN65244_c0_g1_i1.p1	1293	1152	2227	200.92
TRINITY_DN89949_c0_g1_i1.p1	459	318.849	15250	4970.96
TRINITY_DN73147_c0_g1_i1.p1	1488	1347	1126	86.8814
TRINITY_DN74288_c0_g1_i1.p1	1341	1200	1284	111.209
TRINITY_DN59081_c0_g2_i1.p1	429	289.313	233	83.7034
TRINITY_DN66211_c0_g1_i2.p1	855	714	209	30.4232
TRINITY_DN36881_c0_g2_i1.p1	660	519.081	793	158.779
TRINITY_DN65597_c0_g1_i1.p1	981	840	277	34.2734
TRINITY_DN91706_c0_g1_i1.p1	1107	966	688	74.0231
TRINITY_DN52780_c0_g1_i1.p1	852	711	1530	223.655
TRINITY_DN66703_c0_g1_i1.p2	603	462.131	327	73.5425
TRINITY_DN3491_c0_g1_i1.p1	1596	1455	15084	1077.48
TRINITY_DN26207_c0_g1_i1.p1	1374	1233	5960	502.388
TRINITY_DN60017_c0_g1_i1.p1	747	606.034	616	105.643
TRINITY_DN52028_c0_g1_i1.p1	429	289.313	1022	367.145
TRINITY_DN55687_c0_g1_i1.p1	768	627.034	2075	343.94
TRINITY_DN98967_c0_g1_i1.p1	456	315.892	919	302.366
TRINITY_DN67874_c0_g1_i1.p1	504	363.45	576	164.715
TRINITY_DN51495_c0_g1_i2.p1	471	330.701	1090	342.568
TRINITY_DN22452_c0_g1_i1.p1	552	411.22	2529	639.191
TRINITY_DN38490_c0_g1_i1.p1	342	205.049	2163	1096.36
TRINITY_DN94341_c0_g1_i1.p1	1125	984	1079	113.968
TRINITY_DN81381_c0_g1_i1.p2	339	202.218	2955	1518.77
TRINITY_DN73978_c0_g1_i1.p2	462	321.819	597	192.805
TRINITY_DN698_c0_g1_i1.p1	372	233.719	1655	735.969
TRINITY_DN69801_c0_g2_i1.p1	2766	2625	7221	285.906
TRINITY_DN39022_c0_g2_i1.p1	909	768	1915	259.157
TRINITY_DN64438_c0_g4_i1.p1	318	182.488	3253	1852.7
TRINITY_DN57816_c0_g1_i1.p1	672	531.07	315	61.6473
TRINITY_DN75511_c0_g2_i1.p1	1086	945	599	65.8796
TRINITY_DN35641_c0_g2_i1.p1	1923	1782	6974	406.752
TRINITY_DN94583_c0_g1_i1.p1	936	795	7874	1029.4
TRINITY_DN30417_c0_g1_i1.p1	705	564.065	3288	605.841
TRINITY_DN64093_c0_g1_i1.p1	1461	1320	4160	327.548
TRINITY_DN48737_c0_g1_i1.p1	717	576.059	2938	530.079
TRINITY_DN89982_c0_g1_i1.p1	933	792	5015	658.115
TRINITY_DN43958_c0_g1_i1.p1	1698	1557	9397	627.273
TRINITY_DN63151_c0_g1_i1.p1	1329	1188	18017	1576.24
TRINITY_DN77329_c0_g1_i1.p2	756	615.034	1521	257.031
TRINITY_DN40934_c0_g1_i1.p1	354	216.491	2428	1165.64
TRINITY_DN32530_c0_g1_i1.p1	1449	1308	3017	239.731
TRINITY_DN98578_c0_g1_i1.p1	1416	1275	9188	748.974
TRINITY_DN70093_c0_g1_i1.p1	423	283.435	125	45.8365
TRINITY_DN63403_c0_g1_i1.p1	816	675.021	396	60.9725
TRINITY_DN66725_c0_g1_i1.p1	846	705	4292	632.742
TRINITY_DN63420_c1_g2_i1.p1	2442	2301	18300	826.591
TRINITY_DN10644_c0_g2_i1.p1	387	248.138	8812	3690.95
TRINITY_DN99262_c0_g1_i1.p1	852	711	2117	309.462
TRINITY_DN55295_c0_g1_i1.p2	444	304.07	6691	2287.04
TRINITY_DN49823_c0_g1_i1.p1	1182	1041	523	52.2164
TRINITY_DN50418_c0_g1_i1.p2	477	336.649	2827	872.779
TRINITY_DN68610_c0_g1_i1.p1	621	480.102	2455	531.464
TRINITY_DN89959_c0_g1_i1.p1	387	248.138	22229	9310.72
TRINITY_DN56886_c1_g1_i1.p1	918	777	201	26.8863
TRINITY_DN64440_c0_g1_i1.p1	633	492.092	880	185.863
TRINITY_DN33191_c0_g1_i1.p1	348	210.769	1741	858.514
TRINITY_DN30915_c0_g1_i1.p1	612	471.117	1604	353.86
TRINITY_DN50747_c0_g1_i1.p1	345	207.928	3220	1609.53
TRINITY_DN71627_c0_g1_i2.p1	927	786	301	39.8016
TRINITY_DN89944_c0_g1_i1.p1	987	846	1171	143.861
TRINITY_DN30841_c0_g1_i1.p1	369	230.853	1959	881.973
TRINITY_DN43292_c0_g1_i1.p1	1431	1290	3598	289.886
TRINITY_DN3557_c0_g1_i1.p1	375	236.606	2884	1266.85
TRINITY_DN9263_c0_g2_i1.p1	1251	1110	1948	182.399
TRINITY_DN94805_c0_g1_i1.p1	996	855	6225	756.71
TRINITY_DN1251_c0_g2_i1.p1	1260	1119	4136	384.155
TRINITY_DN66137_c0_g2_i1.p1	720	579.059	2449	439.564
TRINITY_DN89908_c0_g1_i1.p1	1032	891	1645	191.886
TRINITY_DN69239_c0_g1_i1.p1	1068	927	3371	377.951
TRINITY_DN58630_c0_g1_i2.p1	1020	879	831	98.2581
TRINITY_DN60403_c2_g1_i1.p1	1251	1110	1399	130.994
TRINITY_DN70539_c0_g1_i2.p1	2109	1968	1231	65.0113
TRINITY_DN81192_c0_g1_i1.p1	783	642.028	1082	175.158
TRINITY_DN64405_c0_g1_i1.p1	1761	1620	5252	336.95
TRINITY_DN73416_c0_g1_i1.p1	3576	3435	9424	285.144
TRINITY_DN17876_c0_g1_i1.p1	1578	1437	4098	296.395
TRINITY_DN55363_c0_g1_i1.p2	480	339.61	1688	516.592
TRINITY_DN66858_c0_g1_i1.p1	843	702	9803	1451.37
TRINITY_DN27084_c0_g2_i1.p1	477	336.649	3224	995.345
TRINITY_DN98923_c0_g1_i1.p1	636	495.087	5154	1081.98
TRINITY_DN32555_c0_g1_i1.p1	879	738	3591	505.726
TRINITY_DN53658_c0_g1_i1.p1	2385	2244	2725	126.212
TRINITY_DN74698_c0_g1_i1.p1	1917	1776	1580	92.4635
TRINITY_DN944_c0_g1_i1.p1	729	588.059	1529	270.236
TRINITY_DN76972_c0_g1_i1.p1	984	843	2118	261.129
TRINITY_DN47658_c0_g1_i1.p1	687	546.07	3301	628.279
TRINITY_DN26056_c0_g1_i1.p2	726	585.059	736	130.748
TRINITY_DN48610_c0_g1_i1.p1	828	687	5921	895.766
TRINITY_DN90171_c0_g1_i1.p1	1047	906	13860	1589.98
TRINITY_DN22345_c0_g1_i1.p1	375	236.606	221	97.0783
TRINITY_DN99794_c0_g1_i1.p1	930	789	1080	142.267
TRINITY_DN65519_c2_g1_i1.p2	387	248.138	25336	10612.1
TRINITY_DN48457_c0_g1_i1.p1	711	570.059	3588	654.167
TRINITY_DN94661_c0_g1_i1.p1	549	408.232	4602	1171.64
TRINITY_DN71459_c0_g1_i1.p1	1638	1497	8732	606.245
TRINITY_DN63868_c0_g1_i1.p1	681	540.07	2247	432.423
TRINITY_DN81243_c0_g1_i1.p2	360	222.223	2869	1341.83
TRINITY_DN56089_c0_g1_i1.p1	408	268.707	1177	455.253
TRINITY_DN71103_c0_g1_i2.p1	387	248.138	282	118.117
TRINITY_DN99034_c0_g1_i1.p1	570	429.15	1447	350.442
TRINITY_DN53593_c1_g1_i1.p1	639	498.087	8820	1840.43
TRINITY_DN6460_c0_g1_i1.p1	726	585.059	850	150.999
TRINITY_DN11681_c0_g1_i1.p1	408	268.707	1452	561.621
TRINITY_DN72097_c0_g1_i2.p1	849	708	538	78.9778
TRINITY_DN90436_c0_g1_i1.p1	1152	1011	3044	312.932
TRINITY_DN45741_c0_g2_i1.p1	492	351.535	4218	1247.08
TRINITY_DN60619_c0_g1_i1.p1	1641	1500	2130	147.586
TRINITY_DN9504_c0_g2_i1.p1	1386	1245	2760	230.407
TRINITY_DN66752_c0_g1_i1.p1	1518	1377	6143	463.663
TRINITY_DN94439_c0_g1_i1.p1	570	429.15	1219	295.223
TRINITY_DN56238_c0_g1_i1.p1	615	474.112	5194	1138.62
TRINITY_DN73111_c0_g1_i1.p1	528	387.307	509	136.59
TRINITY_DN56427_c0_g1_i1.p1	543	402.254	3185	822.935
TRINITY_DN76567_c0_g2_i1.p1	1299	1158	8199	735.882
TRINITY_DN98594_c0_g1_i1.p1	951	810	11801	1514.22
TRINITY_DN30109_c0_g1_i1.p1	1878	1737	2816	168.496
TRINITY_DN58572_c0_g3_i1.p1	1329	1188	921	80.5748
TRINITY_DN31873_c0_g2_i1.p1	1119	978	1451	154.2
TRINITY_DN59070_c0_g2_i1.p2	642	501.087	93	19.2897
TRINITY_DN90386_c0_g1_i1.p1	840	699	1418	210.841
TRINITY_DN11138_c0_g2_i1.p1	423	283.435	843	309.122
TRINITY_DN46651_c0_g3_i1.p1	756	615.034	205	34.6426
TRINITY_DN74212_c1_g1_i1.p1	579	438.15	1705	404.443
TRINITY_DN64258_c0_g1_i2.p1	1191	1050	393	38.9009
TRINITY_DN61758_c0_g1_i1.p1	612	471.117	3208	707.721
TRINITY_DN66718_c0_g1_i1.p1	786	645.028	1187	191.262
TRINITY_DN55534_c0_g1_i1.p1	453	312.928	1068	354.717
TRINITY_DN24140_c0_g1_i1.p1	1425	1284	2175	176.056
TRINITY_DN55674_c0_g1_i1.p1	801	660.021	201	31.6515
TRINITY_DN48162_c0_g1_i1.p1	885	744	2467	344.629
TRINITY_DN72113_c0_g1_i2.p1	1017	876	257	30.4919
TRINITY_DN58535_c0_g1_i1.p1	633	492.092	16581	3502.04
TRINITY_DN71774_c0_g1_i2.p1	828	687	414	62.6325
TRINITY_DN64000_c0_g1_i1.p1	885	744	9751	1362.17
TRINITY_DN44887_c0_g1_i1.p1	1407	1266	5297	434.863
TRINITY_DN73192_c0_g1_i1.p1	846	705	3122	460.256
TRINITY_DN71984_c1_g1_i1.p1	1704	1563	643	42.7571
TRINITY_DN72987_c0_g2_i1.p1	816	675.021	1173	180.608
TRINITY_DN518_c0_g1_i1.p1	732	591.053	756	132.939
TRINITY_DN95782_c0_g1_i1.p1	723	582.059	2373	423.728
TRINITY_DN95490_c0_g2_i1.p1	948	807	800	103.032
TRINITY_DN61434_c0_g3_i1.p1	1449	1308	4429	351.928
TRINITY_DN63463_c0_g1_i2.p1	660	519.081	457	91.5033
TRINITY_DN76492_c1_g3_i1.p1	972	831	1721	215.246
TRINITY_DN72259_c0_g2_i1.p1	957	816	267	34.0077
TRINITY_DN67022_c0_g1_i1.p1	936	795	1462	191.133
TRINITY_DN75004_c0_g1_i1.p1	1365	1224	468	39.7393
TRINITY_DN19088_c0_g2_i1.p1	687	546.07	1497	284.924
TRINITY_DN81204_c0_g1_i1.p1	1017	876	1488	176.545
TRINITY_DN9464_c0_g1_i1.p1	408	268.707	423	163.613
TRINITY_DN36159_c0_g1_i1.p1	786	645.028	1051	169.348
TRINITY_DN99080_c0_g1_i1.p1	492	351.535	534	157.88
TRINITY_DN98693_c0_g1_i1.p2	618	477.112	2260	492.316
TRINITY_DN52602_c0_g1_i1.p1	1398	1257	4306	356.037
TRINITY_DN54890_c0_g1_i1.p2	708	567.059	538	98.6075
TRINITY_DN69157_c0_g1_i1.p1	612	471.117	222	48.9757
TRINITY_DN76071_c2_g1_i1.p1	504	363.45	827	236.492
TRINITY_DN11919_c0_g1_i1.p1	456	315.892	4702	1547.03
TRINITY_DN98717_c0_g1_i1.p1	1479	1338	7207	559.828
TRINITY_DN46118_c0_g1_i1.p1	846	705	1113	164.082
TRINITY_DN35461_c0_g1_i1.p1	948	807	565	72.7664
TRINITY_DN30668_c0_g1_i1.p1	399	259.87	342	136.781
TRINITY_DN43557_c0_g1_i1.p1	525	384.319	262	70.8542
TRINITY_DN98659_c0_g1_i1.p1	687	546.07	697	132.66
TRINITY_DN9259_c0_g1_i1.p2	693	552.065	3955	744.582
TRINITY_DN60499_c0_g1_i2.p1	1122	981	3739	396.134
TRINITY_DN65428_c0_g1_i1.p1	2595	2454	17505	741.385
TRINITY_DN22910_c0_g1_i1.p1	3759	3618	5742	164.949
TRINITY_DN50046_c0_g1_i1.p1	870	729	3328	474.473
TRINITY_DN35534_c0_g2_i1.p1	1959	1818	4218	241.14
TRINITY_DN45964_c0_g3_i1.p1	354	216.491	538	258.284
TRINITY_DN74274_c0_g1_i2.p2	555	414.215	522	130.979
TRINITY_DN90046_c0_g1_i1.p1	1083	942	13924	1536.28
TRINITY_DN61725_c0_g1_i1.p1	999	858	3688	446.745
TRINITY_DN59241_c0_g1_i1.p1	534	393.282	9529	2518.25
TRINITY_DN56172_c0_g2_i1.p2	450	309.996	20013	6709.83
TRINITY_DN71518_c0_g1_i1.p1	1059	918	2939	332.746
TRINITY_DN85793_c0_g1_i1.p1	1380	1239	2997	251.404
TRINITY_DN72566_c0_g1_i2.p1	618	477.112	2913	634.565
TRINITY_DN59405_c1_g1_i1.p1	1251	1110	4834	452.626
TRINITY_DN22799_c0_g1_i1.p1	1080	939	1559	172.559
TRINITY_DN68222_c0_g1_i1.p1	726	585.059	404	71.7691
TRINITY_DN48720_c0_g1_i1.p1	738	597.04	311	54.1393
TRINITY_DN94317_c0_g2_i1.p1	492	351.535	4356	1287.88
TRINITY_DN57677_c0_g1_i1.p2	543	402.254	1352	349.327
TRINITY_DN81202_c0_g1_i1.p1	894	753	2376	327.95
TRINITY_DN75793_c0_g1_i1.p1	573	432.15	447	107.505
TRINITY_DN22485_c0_g1_i1.p1	537	396.274	1398	366.663
TRINITY_DN63854_c0_g1_i1.p1	555	414.215	104	26.0953
TRINITY_DN98968_c0_g1_i1.p2	1305	1164	4842	432.342
TRINITY_DN69474_c0_g1_i2.p1	1278	1137	2084	190.499
TRINITY_DN43970_c0_g1_i1.p1	822	681.021	715	109.119
TRINITY_DN9636_c0_g2_i1.p1	414	274.572	856	324.021
TRINITY_DN85768_c0_g1_i1.p1	336	199.37	423	220.514
TRINITY_DN69148_c0_g1_i1.p1	1569	1428	578	42.0684
TRINITY_DN74269_c0_g1_i1.p1	2667	2526	1543	63.4875
TRINITY_DN75388_c5_g1_i1.p1	2424	2283	1348	61.3677
TRINITY_DN11495_c0_g1_i1.p1	1101	960	497	53.8073
TRINITY_DN44837_c0_g1_i1.p1	543	402.254	1477	381.625
TRINITY_DN68011_c0_g1_i1.p1	2700	2559	1910	77.5745
TRINITY_DN35204_c0_g1_i1.p1	1581	1440	6722	485.168
TRINITY_DN74518_c0_g1_i1.p1	678	537.07	724	140.108
TRINITY_DN76051_c3_g1_i3.p1	1848	1707	910	55.4069
TRINITY_DN74667_c0_g1_i3.p1	1161	1020	651	66.3341
TRINITY_DN86281_c0_g1_i1.p1	813	672.021	2893	447.426
TRINITY_DN81252_c0_g1_i1.p1	462	321.819	3989	1288.27
TRINITY_DN100760_c0_g1_i1.p3	381	242.404	21	9.00401
TRINITY_DN21706_c0_g2_i1.p1	1329	1188	2090	182.846
TRINITY_DN24692_c0_g1_i1.p1	324	188.017	23	12.7142
TRINITY_DN65034_c0_g2_i1.p1	2079	1938	1386	74.3302
TRINITY_DN64875_c0_g1_i1.p1	2061	1920	1538	83.2551
TRINITY_DN75250_c1_g1_i1.p1	1545	1404	701	51.8928
TRINITY_DN77241_c0_g1_i1.p1	513	372.366	655	182.821
TRINITY_DN70778_c1_g1_i1.p1	777	636.028	450	73.5347
TRINITY_DN75269_c2_g1_i2.p1	453	312.928	293	97.3148
TRINITY_DN69195_c0_g1_i1.p1	408	268.707	259	100.179
TRINITY_DN70021_c0_g1_i1.p1	1221	1080	937	90.172
TRINITY_DN63731_c0_g1_i1.p1	369	230.853	2832	1275.01
TRINITY_DN37619_c0_g1_i1.p1	2676	2535	2926	119.964
TRINITY_DN59455_c0_g1_i2.p1	426	286.367	195	70.7729
TRINITY_DN53516_c0_g1_i1.p1	2283	2142	3547	172.107
TRINITY_DN40461_c0_g2_i1.p1	840	699	1621	241.025
TRINITY_DN12261_c0_g1_i1.p1	324	188.017	14182	7839.66
TRINITY_DN85645_c0_g1_i1.p1	687	546.07	6509	1238.86
TRINITY_DN76979_c0_g1_i1.p1	444	304.07	9221	3151.82
TRINITY_DN85918_c0_g1_i1.p1	1407	1266	1634	134.145
TRINITY_DN71595_c0_g1_i1.p1	2313	2172	5555	265.815
TRINITY_DN11544_c0_g2_i1.p1	840	699	1213	180.36
TRINITY_DN76876_c0_g1_i1.p1	717	576.059	900	162.38
TRINITY_DN53604_c0_g1_i1.p1	375	236.606	218	95.7605
TRINITY_DN63114_c0_g1_i1.p1	1176	1035	663	66.5778
TRINITY_DN98675_c0_g1_i1.p1	3150	3009	11708	404.405
TRINITY_DN81219_c0_g1_i1.p1	867	726	1552	222.183
TRINITY_DN75996_c1_g1_i3.p1	2469	2328	1990	88.8436
TRINITY_DN58406_c1_g1_i1.p1	633	492.092	2531	534.567
TRINITY_DN66434_c0_g1_i1.p1	1248	1107	440	41.3106
TRINITY_DN72304_c1_g1_i2.p1	813	672.021	2445	378.139
TRINITY_DN58308_c0_g1_i1.p1	735	594.04	647	113.199
TRINITY_DN70570_c1_g1_i2.p2	990	849	566	69.2891
TRINITY_DN55499_c0_g2_i2.p1	1113	972	697	74.5285
TRINITY_DN50583_c0_g2_i1.p1	1020	879	1137	134.44
TRINITY_DN1044_c0_g1_i1.p1	1881	1740	2585	154.407
TRINITY_DN47599_c0_g1_i1.p1	597	456.136	515	117.346
TRINITY_DN86871_c0_g1_i1.p1	522	381.342	445	121.283
TRINITY_DN64342_c1_g1_i1.p1	942	801	679	88.1035
TRINITY_DN76278_c1_g1_i1.p1	516	375.366	1478	409.237
TRINITY_DN81322_c0_g1_i1.p1	1383	1242	1825	152.72
TRINITY_DN68051_c1_g1_i1.p1	381	242.404	4247	1820.95
TRINITY_DN71695_c0_g1_i1.p1	669	528.081	457	89.9438
TRINITY_DN75203_c1_g1_i3.p1	2763	2622	1247	49.4299
TRINITY_DN70310_c0_g1_i1.p1	1953	1812	5666	324.993
TRINITY_DN35208_c0_g1_i1.p1	2676	2535	3705	151.903
TRINITY_DN73704_c2_g1_i1.p1	1335	1194	3683	320.593
TRINITY_DN70318_c0_g1_i1.p1	777	636.028	245	40.0356
TRINITY_DN68448_c0_g1_i1.p1	1311	1170	1169	103.845
TRINITY_DN94352_c0_g1_i1.p1	891	750	1446	200.384
TRINITY_DN64617_c0_g1_i1.p1	723	582.059	2124	379.266
TRINITY_DN43832_c0_g2_i1.p1	315	179.718	4654	2691.47
TRINITY_DN55439_c0_g1_i1.p1	1164	1023	5172	525.459
TRINITY_DN31578_c0_g1_i1.p1	1788	1647	2499	157.699
TRINITY_DN65771_c0_g1_i1.p1	6006	5865	13255	234.892
TRINITY_DN47875_c0_g1_i1.p1	720	579.059	158	28.359
TRINITY_DN22394_c0_g1_i1.p1	549	408.232	5964	1518.4
TRINITY_DN72516_c0_g1_i1.p1	2982	2841	10211	373.554
TRINITY_DN58901_c0_g1_i1.p1	876	735	1529	216.21
TRINITY_DN65174_c0_g2_i1.p1	1062	921	507	57.2143
TRINITY_DN30106_c0_g1_i1.p1	2169	2028	4037	206.893
