target_id	length	eff_length	est_counts	tpm
TRINITY_DN51633_c0_g1_i1.p1	498	301.709	9905	2996.61
TRINITY_DN75176_c0_g1_i1.p1	1098	901.336	4996	505.941
TRINITY_DN73894_c0_g1_i1.p1	537	340.549	673	180.385
TRINITY_DN72142_c0_g1_i1.p1	1077	880.336	2582	267.715
TRINITY_DN72145_c0_g1_i1.p1	1995	1798.34	624	31.6722
TRINITY_DN75375_c0_g1_i1.p1	639	442.398	1445	298.139
TRINITY_DN30368_c0_g1_i1.p1	1062	865.336	1048	110.545
TRINITY_DN75943_c8_g1_i1.p1	1134	937.336	288	28.0454
TRINITY_DN68705_c0_g1_i1.p1	726	529.384	1941	334.672
TRINITY_DN68283_c0_g1_i1.p1	711	514.384	78	13.8411
TRINITY_DN77302_c0_g1_i1.p1	1722	1525.34	348	20.8247
TRINITY_DN74667_c1_g2_i1.p1	1314	1117.34	1750	142.961
TRINITY_DN72459_c0_g1_i1.p2	804	607.367	2421	363.838
TRINITY_DN71956_c0_g1_i1.p1	1452	1255.34	5323	387.045
TRINITY_DN65477_c1_g1_i1.p1	1032	835.336	8248	901.264
TRINITY_DN77298_c0_g1_i1.p1	369	176.139	94	48.7122
TRINITY_DN106304_c0_g1_i1.p1	1401	1204.34	3791	287.323
TRINITY_DN71660_c0_g1_i1.p1	327	137.78	1397	925.496
TRINITY_DN92748_c0_g1_i1.p1	816	619.367	1124	165.647
TRINITY_DN77924_c2_g6_i2.p3	975	778.336	262	30.7255
TRINITY_DN76678_c1_g1_i1.p1	549	352.523	3667	949.485
TRINITY_DN75841_c0_g1_i1.p1	1668	1471.34	3124	193.804
TRINITY_DN54056_c0_g1_i1.p1	1182	985.336	550	50.9498
TRINITY_DN61955_c0_g1_i1.p1	606	409.41	4079	909.409
TRINITY_DN75393_c0_g1_i1.p1	2307	2110.34	4432	191.696
TRINITY_DN68460_c0_g1_i1.p1	642	445.398	3308	677.925
TRINITY_DN76034_c1_g1_i1.p1	1134	937.336	1212	118.024
TRINITY_DN73508_c0_g1_i1.p1	1038	841.336	977	105.996
TRINITY_DN67736_c0_g1_i1.p1	1140	943.336	24171	2338.8
TRINITY_DN73651_c0_g1_i1.p1	1803	1606.34	3264	185.472
TRINITY_DN75001_c0_g1_i1.p1	2373	2176.34	3055	128.13
TRINITY_DN73754_c0_g2_i1.p1	417	221.956	2244	922.829
TRINITY_DN74221_c0_g1_i1.p1	927	730.336	1642	205.218
TRINITY_DN50791_c0_g1_i1.p1	1161	964.336	315	29.8158
TRINITY_DN72079_c0_g1_i1.p1	2013	1816.34	3530	177.396
TRINITY_DN78285_c1_g3_i2.p1	966	769.336	1021	121.136
TRINITY_DN69762_c0_g1_i1.p1	876	679.357	1438	193.208
TRINITY_DN69276_c0_g1_i1.p1	1692	1495.34	1627	99.3146
TRINITY_DN63582_c0_g1_i1.p1	693	496.384	3944	725.243
TRINITY_DN76055_c0_g1_i1.p1	693	496.384	4652	855.434
TRINITY_DN74935_c2_g1_i1.p1	774	577.367	1877	296.74
TRINITY_DN92524_c0_g1_i1.p1	540	343.549	2352	624.904
TRINITY_DN56576_c0_g2_i1.p1	516	319.617	586	167.352
TRINITY_DN75263_c0_g2_i1.p1	1215	1018.34	891	79.864
TRINITY_DN59101_c0_g1_i1.p1	555	358.507	1771	450.905
TRINITY_DN114402_c0_g1_i1.p1	330	140.411	1997	1298.2
TRINITY_DN74249_c1_g1_i1.p1	3771	3574.34	4945	126.28
TRINITY_DN70130_c0_g1_i1.p1	2016	1819.34	1712	85.8925
TRINITY_DN73090_c1_g1_i1.p1	633	436.404	1161	242.833
TRINITY_DN73857_c0_g1_i2.p2	432	236.532	477	184.074
TRINITY_DN76967_c0_g1_i1.p1	723	526.384	820	142.192
TRINITY_DN69544_c0_g1_i1.p1	798	601.367	1208	183.355
TRINITY_DN68603_c0_g2_i1.p1	618	421.404	93	20.1441
TRINITY_DN78467_c13_g1_i1.p1	939	742.336	142	17.4603
TRINITY_DN73111_c0_g1_i1.p1	975	778.336	987	115.748
TRINITY_DN69689_c0_g1_i1.p1	1047	850.336	2412	258.911
TRINITY_DN14287_c0_g1_i1.p1	411	216.188	2298	970.248
TRINITY_DN33767_c0_g1_i1.p1	384	190.331	2146	1029.16
TRINITY_DN85604_c0_g1_i1.p1	885	688.357	1910	253.27
TRINITY_DN79698_c0_g1_i1.p1	411	216.188	753	317.927
TRINITY_DN77619_c5_g1_i1.p2	381	187.49	341	166.012
TRINITY_DN57422_c0_g1_i1.p1	1290	1093.34	54882	4581.85
TRINITY_DN26297_c0_g1_i1.p1	438	242.39	11	4.14232
TRINITY_DN19058_c0_g1_i1.p1	672	475.384	19421	3728.99
TRINITY_DN76161_c4_g1_i1.p1	1059	862.336	300	31.7548
TRINITY_DN27056_c0_g1_i1.p1	486	289.762	6727	2119.07
TRINITY_DN68365_c0_g1_i1.p1	441	245.35	2476	921.149
TRINITY_DN77112_c0_g1_i1.p1	975	778.336	654	76.6964
TRINITY_DN76267_c4_g1_i4.p1	1509	1312.34	1206	83.8816
TRINITY_DN71974_c0_g1_i2.p1	2202	2005.34	5082	231.319
TRINITY_DN77669_c2_g1_i1.p1	987	790.336	807	93.2022
TRINITY_DN879_c0_g1_i1.p1	471	274.867	20371	6764.8
TRINITY_DN68786_c0_g1_i1.p1	780	583.367	2061	322.478
TRINITY_DN68235_c0_g1_i1.p1	306	119.542	979	747.528
TRINITY_DN77126_c4_g2_i3.p1	1725	1528.34	1882	112.4
TRINITY_DN67008_c0_g1_i1.p1	399	204.598	356	158.823
TRINITY_DN70518_c0_g1_i1.p1	660	463.384	2533	498.952
TRINITY_DN76495_c3_g1_i2.p1	1515	1318.34	133	9.20852
TRINITY_DN74715_c2_g1_i1.p1	924	727.336	185	23.2167
TRINITY_DN57794_c0_g1_i1.p2	1635	1438.34	2243	142.342
TRINITY_DN77769_c1_g1_i4.p1	1110	913.336	785	78.4519
TRINITY_DN67566_c0_g1_i1.p1	456	260.089	1339	469.919
TRINITY_DN77902_c2_g1_i1.p1	1371	1174.34	977	75.9393
TRINITY_DN77325_c2_g1_i1.p1	885	688.357	269	35.67
TRINITY_DN92844_c0_g1_i1.p1	1941	1744.34	1528	79.9572
TRINITY_DN75301_c2_g1_i1.p1	1224	1027.34	2083	185.072
TRINITY_DN74462_c0_g1_i1.p1	1371	1174.34	826	64.2025
TRINITY_DN114380_c0_g1_i1.p1	519	322.603	1550	438.559
TRINITY_DN72422_c0_g2_i3.p1	1893	1696.34	198	10.6541
TRINITY_DN44646_c0_g1_i1.p1	501	304.678	38733	11603.9
TRINITY_DN68534_c0_g1_i2.p1	429	233.602	659	257.497
TRINITY_DN66195_c0_g1_i1.p1	840	643.367	6096	864.869
TRINITY_DN71602_c0_g2_i1.p1	669	472.384	95	18.3566
TRINITY_DN78861_c0_g1_i1.p1	1293	1096.34	9052	753.642
TRINITY_DN62093_c1_g1_i1.p1	459	263.027	2018	700.302
TRINITY_DN76312_c13_g1_i2.p1	1488	1291.34	551	38.9472
TRINITY_DN77417_c2_g1_i1.p1	891	694.347	984	129.355
TRINITY_DN77700_c6_g1_i1.p1	429	233.602	363	141.838
TRINITY_DN73106_c0_g1_i1.p1	900	703.347	516	66.9645
TRINITY_DN77506_c6_g1_i1.p1	660	463.384	378	74.4586
TRINITY_DN75776_c5_g1_i1.p1	981	784.336	624	72.6184
TRINITY_DN66623_c0_g1_i1.p1	1245	1048.34	1053	91.6837
TRINITY_DN92449_c0_g1_i1.p1	852	655.367	1811	252.231
TRINITY_DN64281_c0_g1_i1.p2	603	406.417	728	163.503
TRINITY_DN40229_c0_g1_i1.p1	1596	1399.34	9111	594.304
TRINITY_DN68701_c0_g1_i1.p1	1347	1150.34	777	61.6539
TRINITY_DN54777_c0_g1_i1.p1	1041	844.336	1651	178.483
TRINITY_DN72321_c0_g1_i1.p1	429	233.602	869	339.552
TRINITY_DN77523_c0_g1_i5.p1	768	571.367	2220	354.652
TRINITY_DN76513_c0_g1_i1.p1	456	260.089	1103	387.095
TRINITY_DN26042_c0_g1_i1.p1	504	307.664	247	73.2799
TRINITY_DN70876_c0_g1_i2.p1	471	274.867	1004	333.408
TRINITY_DN65199_c0_g1_i1.p1	552	355.518	9188	2358.98
TRINITY_DN78019_c2_g1_i1.p1	342	151.253	1227	740.468
TRINITY_DN77872_c8_g1_i2.p1	1125	928.336	159	15.6335
TRINITY_DN77114_c0_g1_i1.p2	339	148.523	4232	2600.85
TRINITY_DN72411_c0_g1_i1.p1	462	265.999	626	214.812
TRINITY_DN70495_c0_g1_i1.p1	372	178.975	1431	729.813
TRINITY_DN76270_c7_g1_i1.p1	2637	2440.34	1359	50.8317
TRINITY_DN77073_c0_g1_i1.p1	906	709.347	1134	145.921
TRINITY_DN59114_c0_g1_i1.p1	318	129.908	53	37.2397
TRINITY_DN76176_c1_g1_i1.p1	672	475.384	333	63.9387
TRINITY_DN76630_c5_g3_i1.p1	1146	949.336	289	27.787
TRINITY_DN63130_c0_g1_i1.p1	1911	1714.34	5338	284.215
TRINITY_DN72070_c1_g1_i1.p2	918	721.336	4906	620.804
TRINITY_DN44317_c0_g1_i1.p1	705	508.384	5490	985.7
TRINITY_DN77247_c2_g1_i3.p1	1449	1252.34	1260	91.8362
TRINITY_DN78222_c0_g1_i1.p1	738	541.384	1423	239.919
TRINITY_DN77794_c2_g1_i1.p1	933	736.336	1650	204.537
TRINITY_DN18224_c0_g1_i1.p1	2055	1858.34	5248	257.771
TRINITY_DN77411_c1_g1_i1.p1	1329	1132.34	2935	236.59
TRINITY_DN76432_c11_g1_i1.p1	756	559.384	1195	194.994
TRINITY_DN69304_c0_g1_i1.p1	345	153.985	468	277.417
TRINITY_DN69889_c0_g1_i1.p1	1431	1234.34	7649	565.634
TRINITY_DN77554_c3_g1_i1.p1	1416	1219.34	1886	141.183
TRINITY_DN73994_c1_g1_i1.p1	429	233.602	270	105.5
TRINITY_DN92612_c0_g1_i1.p1	816	619.367	782	115.245
TRINITY_DN77816_c6_g1_i1.p1	846	649.367	1023	143.797
TRINITY_DN67188_c0_g1_i1.p1	2925	2728.34	11451	383.098
TRINITY_DN26014_c0_g1_i1.p1	387	193.204	4924	2326.3
TRINITY_DN68284_c0_g1_i1.p1	852	655.367	1747	243.317
TRINITY_DN30110_c0_g1_i1.p1	444	248.313	6593	2423.53
TRINITY_DN99120_c0_g1_i1.p1	1275	1078.34	24045	2035.33
TRINITY_DN36215_c0_g1_i1.p1	924	727.336	76	9.53768
TRINITY_DN76559_c2_g1_i1.p1	621	424.404	2951	634.679
TRINITY_DN68679_c0_g1_i1.p1	387	193.204	27	12.7559
TRINITY_DN77438_c2_g1_i3.p1	2286	2089.34	695	30.3627
TRINITY_DN76759_c1_g1_i6.p1	633	436.404	96	20.0792
TRINITY_DN56505_c0_g1_i1.p1	348	156.686	1533	893.052
TRINITY_DN59282_c0_g1_i1.p1	612	415.404	817	179.521
TRINITY_DN57464_c0_g1_i1.p1	345	153.985	11594	6872.59
TRINITY_DN78549_c0_g1_i1.p1	963	766.336	587	69.9171
TRINITY_DN73194_c0_g1_i1.p1	987	790.336	1372	158.455
TRINITY_DN72642_c0_g1_i1.p1	369	176.139	2458	1273.77
TRINITY_DN76688_c4_g1_i1.p1	1431	1234.34	957	70.769
TRINITY_DN85752_c0_g1_i1.p1	435	239.469	6692	2550.77
TRINITY_DN69099_c2_g1_i1.p1	1248	1051.34	1245	108.092
TRINITY_DN74318_c0_g1_i1.p1	951	754.336	2452	296.702
TRINITY_DN74460_c1_g1_i1.p1	1260	1063.34	1131	97.086
TRINITY_DN71106_c0_g1_i1.p1	720	523.384	1812	316.011
TRINITY_DN73697_c0_g1_i1.p1	1032	835.336	731	79.8768
TRINITY_DN70222_c1_g1_i1.p1	1068	871.336	229	23.9891
TRINITY_DN70589_c0_g1_i1.p1	1284	1087.34	7459	626.154
TRINITY_DN75101_c8_g1_i1.p1	1254	1057.34	513	44.2862
TRINITY_DN75009_c2_g1_i1.p1	2109	1912.34	241	11.5032
TRINITY_DN79217_c0_g1_i1.p1	783	586.367	1475	229.608
TRINITY_DN73284_c0_g1_i1.p1	1761	1564.34	165	9.62761
TRINITY_DN78318_c0_g1_i2.p1	3594	3397.34	1343	36.0829
TRINITY_DN70566_c0_g1_i3.p1	1785	1588.34	44026	2530.06
TRINITY_DN85628_c0_g1_i1.p1	480	283.8	3006	966.809
TRINITY_DN75090_c0_g1_i1.p1	843	646.367	5432	767.088
TRINITY_DN55322_c0_g1_i1.p1	477	280.825	617	200.546
TRINITY_DN71071_c1_g1_i1.p1	636	439.398	5159	1071.7
TRINITY_DN75358_c8_g4_i4.p1	912	715.347	643	82.0463
TRINITY_DN72133_c1_g1_i1.p1	2385	2188.34	1398	58.312
TRINITY_DN78294_c3_g1_i1.p1	1959	1762.34	1825	94.5232
TRINITY_DN68893_c1_g1_i2.p1	813	616.367	1654	244.94
TRINITY_DN74529_c0_g1_i1.p1	984	787.336	1354	156.972
TRINITY_DN74827_c0_g1_i1.p1	687	490.384	1913	356.076
TRINITY_DN86651_c0_g1_i1.p1	726	529.384	2186	376.915
TRINITY_DN65129_c1_g1_i1.p1	825	628.367	4535	658.762
TRINITY_DN67136_c0_g1_i1.p1	1047	850.336	1197	128.49
TRINITY_DN69913_c0_g1_i1.p1	375	181.801	677	339.905
TRINITY_DN56511_c0_g1_i1.p1	942	745.336	6617	810.351
TRINITY_DN61714_c0_g1_i1.p2	387	193.204	10640	5026.77
TRINITY_DN75958_c7_g1_i1.p1	711	514.384	1526	270.789
TRINITY_DN77769_c3_g1_i1.p1	549	352.523	2130	551.514
TRINITY_DN75147_c1_g2_i1.p1	702	505.384	140	25.2855
TRINITY_DN68881_c0_g1_i1.p1	681	484.384	8096	1525.62
TRINITY_DN77818_c12_g1_i1.p1	360	167.71	17013	9259.46
TRINITY_DN70570_c0_g1_i1.p1	408	213.304	1154	493.823
TRINITY_DN78131_c9_g1_i1.p1	387	193.204	848	400.63
TRINITY_DN69833_c0_g1_i1.p1	570	373.48	450	109.979
TRINITY_DN56636_c0_g1_i1.p1	639	442.398	2964	611.547
TRINITY_DN57467_c0_g1_i1.p1	726	529.384	457	78.797
TRINITY_DN76299_c4_g1_i1.p1	408	213.304	1379	590.106
TRINITY_DN73924_c0_g1_i1.p1	861	664.367	308	42.3162
TRINITY_DN74826_c0_g1_i1.p1	1167	970.336	1146	107.802
TRINITY_DN70594_c0_g1_i1.p1	492	295.727	3287	1014.55
TRINITY_DN73839_c0_g1_i1.p1	1599	1402.34	1711	111.369
TRINITY_DN106839_c0_g1_i1.p1	1386	1189.34	1598	122.641
TRINITY_DN77845_c0_g1_i1.p1	1173	976.336	164	15.3324
TRINITY_DN107151_c0_g1_i1.p1	348	156.686	6	3.49531
TRINITY_DN112702_c1_g1_i1.p1	615	418.404	3030	661.014
TRINITY_DN71923_c0_g1_i1.p1	528	331.574	1782	490.56
TRINITY_DN74350_c0_g1_i1.p2	543	346.549	725	190.958
TRINITY_DN78293_c4_g2_i1.p1	1743	1546.34	92	5.43061
TRINITY_DN37326_c0_g1_i1.p1	951	754.336	6640	803.466
TRINITY_DN72935_c0_g1_i2.p1	1878	1681.34	1376	74.7013
TRINITY_DN72816_c0_g2_i1.p1	1284	1087.34	1065	89.4026
TRINITY_DN62599_c0_g1_i2.p1	1119	922.336	3297	326.283
TRINITY_DN71692_c0_g1_i2.p1	828	631.367	196	28.336
TRINITY_DN66261_c0_g1_i1.p1	840	643.367	271	38.4481
TRINITY_DN69958_c0_g1_i2.p1	384	190.331	812	389.413
TRINITY_DN112759_c0_g1_i1.p1	1185	988.336	2823	260.718
TRINITY_DN65927_c0_g1_i1.p1	579	382.458	5034	1201.42
TRINITY_DN61684_c1_g1_i1.p1	1344	1147.34	269	21.4006
TRINITY_DN77359_c0_g1_i2.p1	612	415.404	571	125.467
TRINITY_DN74476_c3_g1_i1.p1	771	574.367	603	95.8279
TRINITY_DN74147_c0_g1_i2.p1	792	595.367	654	100.267
TRINITY_DN70990_c0_g1_i1.p1	1977	1780.34	1424	73.0083
TRINITY_DN32303_c0_g1_i1.p1	804	607.367	1343	201.832
TRINITY_DN77392_c7_g1_i1.p1	885	688.357	1320	175.035
TRINITY_DN77117_c2_g1_i1.p1	990	793.336	599	68.9182
TRINITY_DN36900_c0_g1_i1.p1	633	436.404	9198	1923.84
TRINITY_DN76583_c2_g1_i6.p1	1656	1459.34	402	25.144
TRINITY_DN41416_c0_g1_i1.p1	885	688.357	3077	408.017
TRINITY_DN113708_c0_g1_i1.p1	1407	1210.34	2921	220.288
TRINITY_DN26175_c0_g1_i1.p1	846	649.367	1964	276.068
TRINITY_DN74955_c0_g1_i1.p1	2466	2269.34	1088	43.7617
TRINITY_DN77119_c8_g3_i1.p1	1560	1363.34	996	66.6839
TRINITY_DN11468_c0_g1_i1.p1	732	535.384	6247	1065.05
TRINITY_DN63720_c0_g1_i1.p1	723	526.384	2540	440.449
TRINITY_DN74421_c0_g1_i1.p1	948	751.336	2245	272.739
TRINITY_DN9328_c0_g1_i1.p1	1449	1252.34	4039	294.386
TRINITY_DN3059_c0_g2_i1.p1	690	493.384	882	163.173
TRINITY_DN72026_c0_g1_i1.p1	1089	892.336	2034	208.059
TRINITY_DN77150_c2_g1_i1.p1	1128	931.336	703	68.8991
TRINITY_DN73047_c0_g1_i1.p1	936	739.336	1536	189.633
TRINITY_DN68995_c0_g1_i1.p1	1365	1168.34	2685	209.769
TRINITY_DN77538_c4_g1_i1.p1	762	565.384	1012	163.381
TRINITY_DN77926_c4_g1_i2.p2	1017	820.336	2489	276.948
TRINITY_DN77473_c6_g2_i1.p4	450	254.212	741	266.064
TRINITY_DN93005_c0_g1_i1.p1	774	577.367	3021	477.599
TRINITY_DN64870_c0_g1_i1.p1	492	295.727	1123	346.62
TRINITY_DN74650_c0_g3_i1.p2	645	448.398	505	102.8
TRINITY_DN76921_c8_g1_i1.p1	1428	1231.34	720	53.3728
TRINITY_DN13779_c0_g1_i1.p2	771	574.367	525	83.4323
TRINITY_DN77099_c2_g1_i1.p1	939	742.336	172	21.1491
TRINITY_DN71984_c1_g1_i1.p1	504	307.664	1664	493.675
TRINITY_DN71799_c2_g1_i1.p1	456	260.089	7493	2629.65
TRINITY_DN77113_c13_g1_i1.p1	1479	1282.34	3136	223.223
TRINITY_DN69947_c0_g1_i1.p1	855	658.367	105	14.5575
TRINITY_DN76693_c1_g1_i1.p1	1215	1018.34	118	10.5768
TRINITY_DN72024_c0_g3_i1.p1	399	204.598	339	151.239
TRINITY_DN68942_c1_g1_i1.p1	504	307.664	477	141.516
TRINITY_DN76430_c3_g1_i1.p1	687	490.384	214	39.8329
TRINITY_DN74534_c0_g1_i1.p1	693	496.384	809	148.763
TRINITY_DN76391_c4_g1_i1.p1	1122	925.336	524	51.6888
TRINITY_DN74932_c0_g1_i2.p1	2595	2398.34	775	29.4955
TRINITY_DN75313_c3_g2_i1.p1	3552	3355.34	8359	227.396
TRINITY_DN68825_c1_g1_i1.p1	786	589.367	190	29.4261
TRINITY_DN75888_c5_g1_i1.p1	1959	1762.34	681	35.2714
TRINITY_DN75407_c0_g1_i1.p1	354	162.226	824	463.631
TRINITY_DN72598_c0_g1_i1.p1	555	358.507	499	127.048
TRINITY_DN76213_c1_g1_i1.p2	1083	886.336	6966	717.38
TRINITY_DN94339_c0_g1_i1.p1	1146	949.336	2265	217.777
TRINITY_DN66120_c0_g1_i1.p1	624	427.404	3499	747.256
TRINITY_DN105886_c0_g1_i1.p2	450	254.212	13770	4944.27
TRINITY_DN72287_c0_g1_i1.p1	1059	862.336	2432	257.425
TRINITY_DN68466_c0_g1_i1.p1	1380	1183.34	4816	371.486
TRINITY_DN77112_c1_g1_i2.p1	591	394.434	1976	457.274
TRINITY_DN18009_c0_g1_i1.p1	1827	1630.34	5029	281.559
TRINITY_DN67837_c0_g1_i1.p1	1080	883.336	1231	127.203
TRINITY_DN75818_c7_g1_i1.p1	726	529.384	289	49.8301
TRINITY_DN77672_c2_g1_i1.p1	1320	1123.34	672	54.6039
TRINITY_DN59054_c0_g1_i1.p1	492	295.727	1352	417.302
TRINITY_DN77903_c2_g1_i1.p2	543	346.549	237	62.4235
TRINITY_DN74163_c0_g1_i1.p1	894	697.347	2976	389.537
TRINITY_DN77811_c2_g1_i1.p1	573	376.469	452	109.591
TRINITY_DN56334_c0_g1_i1.p1	537	340.549	841	225.414
TRINITY_DN77324_c2_g3_i1.p1	624	427.404	270	57.662
TRINITY_DN73516_c0_g1_i1.p1	1368	1171.34	3492	272.118
TRINITY_DN71649_c0_g1_i1.p1	1278	1081.34	1778	150.084
TRINITY_DN78517_c1_g1_i1.p1	822	625.367	289	42.182
TRINITY_DN871_c0_g1_i1.p1	471	274.867	2150	713.971
TRINITY_DN68214_c0_g1_i1.p1	336	145.778	1255	785.807
TRINITY_DN72147_c0_g1_i1.p1	1281	1084.34	112	9.42798
TRINITY_DN77387_c4_g1_i1.p1	2733	2536.34	1550	55.7814
TRINITY_DN75019_c1_g1_i3.p1	2484	2287.34	423	16.8801
TRINITY_DN76934_c0_g2_i2.p1	1239	1042.34	315	27.5846
TRINITY_DN62092_c0_g1_i1.p1	543	346.549	2563	675.07
TRINITY_DN72852_c0_g1_i1.p1	2700	2503.34	10277	374.724
TRINITY_DN77118_c2_g1_i1.p1	1689	1492.34	491	30.0317
TRINITY_DN78073_c6_g1_i1.p2	609	412.41	1917	424.284
TRINITY_DN74875_c2_g1_i3.p1	1848	1651.34	1033	57.0991
TRINITY_DN72756_c0_g1_i2.p1	1161	964.336	2215	209.657
TRINITY_DN50871_c0_g1_i1.p1	798	601.367	2357	357.754
TRINITY_DN70888_c0_g1_i1.p2	462	265.999	1425	488.989
TRINITY_DN65085_c0_g1_i1.p2	864	667.367	160	21.8836
TRINITY_DN39106_c0_g1_i1.p1	1329	1132.34	4674	376.771
TRINITY_DN76724_c5_g1_i1.p1	864	667.367	66	9.027
TRINITY_DN74840_c1_g1_i1.p1	2295	2098.34	294	12.789
TRINITY_DN76269_c6_g3_i1.p1	2370	2173.34	4759	199.873
TRINITY_DN77041_c1_g6_i2.p1	1212	1015.34	136	12.2263
TRINITY_DN78866_c0_g1_i1.p1	513	316.632	18428	5312.37
TRINITY_DN73561_c6_g1_i1.p1	777	580.367	123	19.3449
TRINITY_DN78675_c3_g4_i1.p1	453	257.155	224	79.5093
TRINITY_DN75754_c3_g1_i2.p1	408	213.304	96	41.0806
TRINITY_DN73751_c1_g1_i1.p1	1221	1024.34	2772	247.01
TRINITY_DN69414_c0_g1_i1.p1	366	173.328	1729	910.521
TRINITY_DN77580_c6_g2_i2.p1	2676	2479.34	744	27.3906
TRINITY_DN77762_c0_g1_i1.p1	339	148.523	188	115.539
TRINITY_DN26113_c0_g1_i1.p1	2373	2176.34	2545	106.74
TRINITY_DN63051_c0_g1_i1.p1	840	643.367	2069	293.539
TRINITY_DN50107_c0_g1_i1.p2	324	135.111	7793	5264.75
TRINITY_DN106171_c0_g1_i1.p1	687	490.384	805	149.839
TRINITY_DN51390_c0_g1_i1.p1	444	248.313	16709	6142.08
TRINITY_DN78249_c2_g2_i1.p1	1410	1213.34	1602	120.516
TRINITY_DN75421_c5_g2_i1.p1	2313	2116.34	994	42.8713
TRINITY_DN73973_c1_g1_i1.p1	840	643.367	1395	197.915
TRINITY_DN70019_c0_g1_i1.p1	1086	889.336	419	43.0044
TRINITY_DN77119_c8_g2_i1.p1	375	181.801	147	73.805
TRINITY_DN76217_c4_g1_i1.p1	1176	979.336	354	32.9941
TRINITY_DN77140_c11_g1_i2.p1	3150	2953.34	1021	31.5557
TRINITY_DN68045_c0_g1_i1.p1	861	664.367	1085	149.069
TRINITY_DN78100_c6_g1_i2.p1	2469	2272.34	1054	42.3382
TRINITY_DN76064_c1_g1_i1.p1	636	439.398	1988	412.974
TRINITY_DN26050_c0_g1_i1.p1	846	649.367	106	14.8998
TRINITY_DN61891_c0_g2_i1.p1	681	484.384	1626	306.404
TRINITY_DN77757_c1_g1_i1.p1	735	538.384	962	163.097
TRINITY_DN71939_c0_g1_i1.p1	873	676.367	5890	794.872
TRINITY_DN69779_c0_g1_i1.p1	1671	1474.34	1123	69.5261
TRINITY_DN75299_c3_g2_i2.p1	1152	955.336	1804	172.363
TRINITY_DN69269_c0_g1_i1.p1	1839	1642.34	1199	66.638
TRINITY_DN78248_c3_g2_i1.p1	651	454.391	940	188.826
TRINITY_DN67412_c0_g1_i1.p1	522	325.589	770	215.867
TRINITY_DN73819_c1_g1_i1.p1	1056	859.336	1931	205.108
TRINITY_DN73203_c1_g1_i1.p1	516	319.617	453	129.37
TRINITY_DN63757_c0_g1_i1.p1	1383	1186.34	570	43.8563
TRINITY_DN69156_c0_g1_i1.p1	381	187.49	7823	3808.55
TRINITY_DN77517_c0_g1_i1.p1	669	472.384	387	74.7791
TRINITY_DN77251_c9_g1_i2.p1	1626	1429.34	413	26.3743
TRINITY_DN26103_c0_g1_i1.p1	1953	1756.34	10932	568.141
TRINITY_DN76574_c0_g1_i1.p1	2676	2479.34	1969	72.4895
TRINITY_DN76836_c6_g2_i1.p1	1335	1138.34	733	58.7757
TRINITY_DN78019_c5_g3_i2.p1	783	586.367	980	152.553
TRINITY_DN70603_c0_g1_i1.p1	1311	1114.34	129	10.5667
TRINITY_DN68923_c0_g1_i1.p1	891	694.347	804	105.692
