target_id	length	eff_length	est_counts	tpm
TRINITY_DN44930_c0_g1_i1.p1	429	209.878	888	258.843
TRINITY_DN45902_c0_g1_i1.p1	840	615.025	7846	780.45
TRINITY_DN49654_c1_g1_i4.p1	669	444.226	126	17.3523
TRINITY_DN68569_c0_g1_i1.p1	1293	1068.02	18941	1084.96
TRINITY_DN43622_c0_g1_i1.p1	459	237.863	2007	516.19
TRINITY_DN55020_c1_g1_i1.p1	1488	1263.02	298	14.4343
TRINITY_DN55972_c2_g1_i1.p1	1341	1116.02	583	31.9585
TRINITY_DN45088_c0_g1_i1.p1	429	209.878	99	28.8575
TRINITY_DN50994_c0_g1_i1.p1	756	531.084	169	19.4676
TRINITY_DN52424_c0_g1_i1.p1	681	456.185	226	30.308
TRINITY_DN50735_c0_g1_i3.p1	981	756.018	861	69.6724
TRINITY_DN42363_c0_g1_i1.p1	1245	1020.02	1125	67.4737
TRINITY_DN88395_c0_g1_i1.p1	852	627.025	996	97.1771
TRINITY_DN43619_c0_g1_i1.p2	603	378.559	1225	197.967
TRINITY_DN16473_c0_g1_i1.p1	1596	1371.02	10552	470.848
TRINITY_DN49101_c1_g1_i1.p1	1347	1122.02	393	21.428
TRINITY_DN10394_c0_g2_i1.p1	1041	816.018	2821	211.491
TRINITY_DN53749_c5_g1_i2.p1	429	209.878	989	288.283
TRINITY_DN46249_c0_g1_i1.p1	768	543.078	1976	222.595
TRINITY_DN46004_c0_g2_i1.p1	456	234.99	1023	266.328
TRINITY_DN55420_c2_g1_i3.p1	504	281.132	343	74.6404
TRINITY_DN46553_c0_g1_i1.p1	471	249.27	1769	434.157
TRINITY_DN46332_c0_g1_i1.p1	552	328.068	8818	1644.36
TRINITY_DN16701_c0_g1_i1.p1	342	134.082	1389	633.755
TRINITY_DN6023_c0_g1_i1.p1	1128	903.018	79	5.35205
TRINITY_DN54870_c0_g1_i1.p2	339	131.648	4036	1875.55
TRINITY_DN51776_c1_g1_i2.p1	465	243.522	1370	344.169
TRINITY_DN48590_c0_g1_i1.p1	372	159.122	1651	634.755
TRINITY_DN53118_c4_g1_i1.p1	2775	2550.02	1051	25.2144
TRINITY_DN54789_c0_g2_i1.p1	906	681.018	1700	152.714
TRINITY_DN21550_c0_g1_i1.p1	318	115.138	32	17.0029
TRINITY_DN44086_c0_g1_i1.p1	672	447.216	98	13.406
TRINITY_DN54979_c6_g1_i1.p1	1164	939.018	404	26.3207
TRINITY_DN42502_c0_g1_i1.p1	1923	1698.02	8373	301.667
TRINITY_DN47221_c0_g1_i1.p1	918	693.018	5744	507.06
TRINITY_DN38832_c0_g1_i1.p1	705	480.153	7239	922.335
TRINITY_DN52431_c1_g1_i2.p1	1461	1236.02	1268	62.7602
TRINITY_DN51644_c1_g1_i1.p1	741	516.102	1532	181.599
TRINITY_DN38749_c0_g1_i1.p1	933	708.018	1920	165.9
TRINITY_DN88417_c0_g1_i1.p1	2055	1830.02	5740	191.887
TRINITY_DN49415_c0_g1_i2.p1	1329	1104.02	1955	108.333
TRINITY_DN88991_c0_g1_i1.p1	756	531.084	1891	217.83
TRINITY_DN46538_c0_g1_i1.p1	345	136.478	658	294.953
TRINITY_DN45848_c0_g1_i1.p1	1431	1206.02	15746	798.741
TRINITY_DN55198_c4_g1_i2.p1	1416	1191.02	3033	155.791
TRINITY_DN52515_c0_g1_i1.p1	429	209.878	289	84.2405
TRINITY_DN68579_c0_g1_i1.p1	816	591.032	1881	194.701
TRINITY_DN52267_c0_g1_i1.p1	846	621.025	635	62.5538
TRINITY_DN45797_c0_g1_i1.p1	2928	2703.02	8486	192.063
TRINITY_DN81987_c0_g1_i1.p1	387	172.126	6757	2401.58
TRINITY_DN45666_c0_g1_i1.p1	852	627.025	3246	316.704
TRINITY_DN9963_c0_g1_i1.p1	444	223.737	7672	2097.78
TRINITY_DN62136_c0_g1_i1.p1	1287	1062.02	28767	1657.11
TRINITY_DN16378_c0_g1_i1.p1	924	699.018	120	10.5023
TRINITY_DN50688_c0_g1_i1.p1	621	396.448	3087	476.365
TRINITY_DN48246_c0_g2_i1.p1	387	172.126	58	20.6145
TRINITY_DN45948_c0_g1_i1.p1	2286	2061.02	1251	37.1334
TRINITY_DN48027_c2_g1_i1.p1	633	408.402	234	35.0524
TRINITY_DN9705_c0_g1_i1.p1	348	138.905	2266	998.003
TRINITY_DN52056_c0_g1_i1.p3	612	387.489	1263	199.404
TRINITY_DN35228_c0_g1_i1.p1	345	136.478	15063	6752.1
TRINITY_DN49307_c0_g1_i2.p1	963	738.018	930	77.0913
TRINITY_DN49713_c0_g1_i1.p1	987	762.018	2649	212.67
TRINITY_DN49435_c0_g1_i1.p2	369	156.584	3928	1534.67
TRINITY_DN48718_c0_g1_i1.p1	1431	1206.02	889	45.0959
TRINITY_DN62475_c0_g1_i1.p1	360	148.944	12517	5141.22
TRINITY_DN48035_c1_g1_i1.p1	1248	1023.02	2485	148.605
TRINITY_DN52092_c0_g1_i1.p1	951	726.018	2398	202.065
TRINITY_DN52893_c0_g1_i1.p1	1260	1035.02	1483	87.6562
TRINITY_DN47030_c0_g1_i1.p1	720	495.113	2525	311.994
TRINITY_DN49304_c0_g1_i1.p1	1032	807.018	1826	138.423
TRINITY_DN48259_c0_g1_i1.p1	1068	843.018	294	21.3354
TRINITY_DN54524_c0_g1_i1.p1	1302	1077.02	8320	472.596
TRINITY_DN52327_c2_g1_i1.p1	1257	1032.02	249	14.7605
TRINITY_DN51850_c3_g2_i1.p1	2109	1884.02	267	8.66993
TRINITY_DN57468_c0_g1_i1.p1	783	558.059	2278	249.726
TRINITY_DN45007_c0_g1_i1.p1	1194	969.018	82	5.17692
TRINITY_DN54338_c4_g2_i1.p1	3594	3369.02	680	12.348
TRINITY_DN55896_c13_g1_i3.p1	1785	1560.02	30970	1214.51
TRINITY_DN5978_c1_g1_i1.p1	480	257.95	4962	1176.82
TRINITY_DN48229_c1_g1_i2.p1	843	618.025	3644	360.713
TRINITY_DN39766_c0_g1_i1.p1	477	255.077	817	195.947
TRINITY_DN48836_c1_g1_i1.p1	636	411.388	3528	524.646
TRINITY_DN55253_c3_g5_i1.p1	879	654.018	682	63.7946
TRINITY_DN39006_c1_g1_i1.p1	2385	2160.02	2763	78.2552
TRINITY_DN55634_c2_g1_i1.p1	1959	1734.02	2101	74.1245
TRINITY_DN54522_c1_g1_i2.p1	816	591.032	3337	345.41
TRINITY_DN51300_c0_g1_i1.p1	984	759.018	1724	138.955
TRINITY_DN51227_c0_g1_i1.p1	786	561.059	2089	227.782
TRINITY_DN26516_c0_g1_i1.p1	726	501.108	4154	507.137
TRINITY_DN54667_c4_g2_i15.p1	825	600.025	480	48.9397
TRINITY_DN46829_c0_g1_i1.p1	1047	822.018	1612	119.97
TRINITY_DN47947_c0_g1_i1.p1	375	161.702	692	261.806
TRINITY_DN46213_c0_g1_i1.p1	1002	777.018	14025	1104.23
TRINITY_DN43775_c0_g2_i1.p2	387	172.126	19198	6823.39
TRINITY_DN44055_c0_g1_i1.p1	711	486.142	1858	233.815
TRINITY_DN53876_c0_g1_i1.p1	549	325.105	1699	319.712
TRINITY_DN55709_c3_g1_i1.p1	1254	1029.02	161	9.57177
TRINITY_DN45727_c0_g1_i1.p1	681	456.185	7516	1007.94
TRINITY_DN88367_c0_g1_i1.p1	360	148.944	24903	10228.6
TRINITY_DN49215_c0_g1_i1.p1	408	190.835	1384	443.677
TRINITY_DN51872_c1_g1_i2.p1	423	204.4	1163	348.087
TRINITY_DN54721_c0_g1_i1.p1	570	345.785	423	74.8382
TRINITY_DN36026_c0_g1_i1.p1	639	414.369	3974	586.719
TRINITY_DN88664_c0_g1_i1.p1	726	501.108	152	18.5568
TRINITY_DN16596_c0_g1_i1.p1	408	190.835	1745	559.405
TRINITY_DN51270_c1_g1_i1.p1	903	678.018	400	36.0918
TRINITY_DN51333_c0_g1_i1.p1	1167	942.018	1752	113.78
TRINITY_DN47210_c0_g1_i1.p1	492	269.495	4815	1093.04
TRINITY_DN51695_c0_g1_i1.p1	873	648.018	795	75.0533
TRINITY_DN89319_c0_g1_i1.p1	1386	1161.02	2035	107.23
TRINITY_DN53111_c5_g1_i1.p1	1497	1272.02	199	9.57082
TRINITY_DN3973_c0_g1_i1.p1	570	345.785	32	5.66152
TRINITY_DN62181_c0_g1_i1.p1	615	390.466	3172	496.98
TRINITY_DN45227_c0_g1_i1.p1	528	304.46	2777	558.001
TRINITY_DN52196_c0_g1_i1.p2	543	319.209	473	90.6516
TRINITY_DN44410_c0_g1_i1.p1	1224	999.018	50	3.06187
TRINITY_DN8917_c0_g1_i1.p1	951	726.018	9241	778.684
TRINITY_DN55191_c3_g1_i1.p1	1878	1653.02	1513	55.9952
TRINITY_DN51552_c0_g2_i1.p1	1284	1059.02	1185	68.4549
TRINITY_DN42767_c0_g1_i2.p1	1119	894.018	4012	274.539
TRINITY_DN49097_c0_g1_i1.p1	831	606.025	89	8.98439
TRINITY_DN47352_c0_g1_i1.p1	840	615.025	226	22.4805
TRINITY_DN47116_c0_g1_i2.p1	384	169.519	1077	388.674
TRINITY_DN88752_c0_g1_i1.p1	1185	960.018	2840	180.979
TRINITY_DN43285_c0_g1_i1.p1	579	354.693	5611	967.78
TRINITY_DN46955_c1_g1_i1.p1	1332	1107.02	213	11.771
TRINITY_DN55967_c0_g1_i1.p1	612	387.489	325	51.3114
TRINITY_DN53040_c0_g1_i1.p1	771	546.078	542	60.7204
TRINITY_DN49918_c0_g1_i1.p1	792	567.052	1074	115.87
TRINITY_DN52773_c0_g1_i2.p1	1830	1605.02	1492	56.8694
TRINITY_DN8509_c0_g1_i1.p1	825	600.025	6074	619.291
TRINITY_DN44157_c0_g1_i2.p1	885	660.018	1739	161.188
TRINITY_DN47542_c0_g1_i3.p1	990	765.018	853	68.213
TRINITY_DN48568_c0_g1_i1.p3	633	408.402	9581	1435.2
TRINITY_DN50844_c0_g1_i1.p1	1719	1494.02	378	15.4784
TRINITY_DN24162_c0_g1_i1.p1	885	660.018	3245	300.78
TRINITY_DN69672_c0_g1_i1.p1	1407	1182.02	6992	361.882
TRINITY_DN35678_c0_g1_i1.p1	846	621.025	2305	227.066
TRINITY_DN52096_c1_g1_i1.p1	2466	2241.02	1292	35.2701
TRINITY_DN48856_c0_g1_i1.p1	795	570.052	279	29.9419
TRINITY_DN16271_c0_g1_i1.p1	732	507.108	4551	549.03
TRINITY_DN42668_c0_g1_i1.p1	723	498.113	2869	352.364
TRINITY_DN51811_c0_g1_i1.p1	948	723.018	2171	183.696
TRINITY_DN27424_c0_g1_i1.p1	1449	1224.02	4244	212.118
TRINITY_DN244_c0_g1_i1.p1	690	465.169	1235	162.422
TRINITY_DN50624_c0_g1_i1.p1	1089	864.018	2559	181.191
TRINITY_DN52698_c0_g1_i1.p1	1128	903.018	554	37.5321
TRINITY_DN50621_c0_g1_i1.p1	936	711.018	1456	125.277
TRINITY_DN48075_c0_g1_i1.p1	1365	1140.02	2205	118.328
TRINITY_DN55517_c0_g1_i1.p1	789	564.059	1023	110.953
TRINITY_DN55748_c2_g1_i1.p2	1017	792.018	5199	401.582
TRINITY_DN55025_c1_g1_i1.p4	450	229.346	1020	272.081
TRINITY_DN82380_c0_g1_i1.p1	774	549.078	2779	309.631
TRINITY_DN43138_c0_g1_i1.p1	438	218.137	1188	333.179
TRINITY_DN48171_c0_g1_i2.p2	645	420.345	538	78.3007
TRINITY_DN53813_c0_g1_i2.p1	1398	1173.02	525	27.3807
TRINITY_DN55984_c3_g1_i1.p2	768	543.078	502	56.5498
TRINITY_DN56994_c0_g1_i1.p1	906	681.018	106	9.52219
TRINITY_DN48969_c0_g1_i1.p1	504	281.132	1615	351.441
TRINITY_DN49309_c1_g1_i1.p1	456	234.99	7567	1969.99
TRINITY_DN54136_c6_g2_i1.p1	1479	1254.02	1502	73.275
TRINITY_DN44186_c0_g1_i1.p1	798	573.046	84	8.96767
TRINITY_DN44078_c0_g1_i1.p1	1215	990.018	58	3.58405
TRINITY_DN49660_c0_g1_i1.p1	399	182.73	242	81.0203
TRINITY_DN36199_c0_g1_i1.p1	504	281.132	439	95.531
TRINITY_DN10174_c0_g2_i1.p1	690	465.169	109	14.3352
TRINITY_DN50622_c0_g1_i1.p1	693	468.169	503	65.7287
TRINITY_DN49529_c2_g1_i2.p1	1122	897.018	439	29.9401
TRINITY_DN52999_c0_g1_i1.p1	2595	2370.02	691	17.8368
TRINITY_DN45615_c0_g1_i1.p1	3552	3327.02	11304	207.858
TRINITY_DN48769_c0_g1_i2.p1	786	561.059	247	26.9326
TRINITY_DN50215_c0_g1_i1.p1	1959	1734.02	765	26.9897
TRINITY_DN53258_c2_g2_i1.p1	348	138.905	1606	707.322
TRINITY_DN47093_c0_g1_i1.p1	555	331.03	795	146.923
TRINITY_DN54517_c1_g1_i1.p2	1083	858.018	7523	536.394
TRINITY_DN90233_c0_g1_i1.p1	1146	921.018	1514	100.565
TRINITY_DN42050_c0_g1_i1.p1	624	399.434	4843	741.752
TRINITY_DN9167_c0_g1_i1.p2	450	229.346	15257	4069.74
TRINITY_DN49563_c0_g1_i1.p1	1059	834.018	3541	259.741
TRINITY_DN48159_c0_g1_i1.p1	1380	1155.02	6650	352.227
TRINITY_DN52973_c0_g1_i1.p1	591	366.606	1622	270.67
TRINITY_DN54835_c5_g3_i1.p1	1719	1494.02	12751	522.129
TRINITY_DN42123_c0_g1_i1.p1	1080	855.018	1933	138.308
TRINITY_DN55308_c1_g8_i1.p1	726	501.108	251	30.6431
TRINITY_DN47741_c0_g1_i1.p1	1320	1095.02	353	19.7216
TRINITY_DN33671_c0_g1_i1.p1	600	375.572	2496	406.575
TRINITY_DN51677_c0_g1_i1.p2	543	319.209	362	69.3782
TRINITY_DN51428_c0_g1_i1.p1	894	669.018	5047	461.514
TRINITY_DN41380_c0_g1_i1.p1	573	348.726	703	123.328
TRINITY_DN88570_c0_g1_i1.p1	639	414.369	1427	210.681
TRINITY_DN53250_c4_g2_i2.p1	624	399.434	546	83.6251
TRINITY_DN50585_c0_g1_i1.p2	1305	1080.02	6486	367.397
TRINITY_DN49622_c0_g1_i1.p1	1278	1053.02	2926	169.992
TRINITY_DN50744_c0_g2_i1.p1	822	597.032	171	17.5222
TRINITY_DN23436_c0_g1_i1.p1	474	252.151	3116	756.008
TRINITY_DN46169_c0_g1_i1.p1	336	129.232	2101	994.595
TRINITY_DN54366_c5_g1_i1.p1	1569	1344.02	176	8.01119
TRINITY_DN53320_c4_g1_i1.p1	2667	2442.02	653	16.3589
TRINITY_DN55418_c5_g1_i2.p1	2424	2199.02	263	7.31672
TRINITY_DN50319_c0_g2_i1.p1	1296	1071.02	149	8.51097
TRINITY_DN44187_c0_g1_i1.p1	543	319.209	3306	633.603
TRINITY_DN51712_c0_g1_i1.p1	2700	2475.02	3777	93.3594
TRINITY_DN48045_c0_g2_i1.p1	1689	1464.02	373	15.5866
TRINITY_DN16383_c0_g2_i1.p1	621	396.448	1417	218.662
TRINITY_DN54505_c1_g1_i1.p1	1848	1623.02	343	12.9289
TRINITY_DN49673_c0_g1_i2.p1	1161	936.018	4847	316.795
TRINITY_DN42558_c0_g1_i1.p1	798	573.046	3833	409.203
TRINITY_DN48712_c0_g1_i1.p1	462	240.705	2056	522.55
TRINITY_DN50722_c0_g1_i1.p2	867	642.018	255	24.2987
TRINITY_DN9398_c0_g1_i1.p1	1329	1104.02	5521	305.936
TRINITY_DN43688_c0_g1_i1.p1	864	639.018	39	3.73371
TRINITY_DN54271_c0_g2_i1.p1	3156	2931.02	1045	21.8116
TRINITY_DN54649_c2_g1_i1.p1	2370	2145.02	8930	254.689
TRINITY_DN50607_c0_g1_i2.p1	1554	1329.02	520	23.9366
TRINITY_DN68597_c0_g1_i1.p1	513	289.875	28891	6097.36
TRINITY_DN43730_c0_g1_i1.p1	777	552.071	59	6.53802
TRINITY_DN48733_c0_g1_i1.p1	453	232.196	78	20.5508
TRINITY_DN54902_c0_g1_i2.p1	408	190.835	42	13.4642
TRINITY_DN51635_c0_g1_i1.p1	1221	996.018	1808	111.051
TRINITY_DN44670_c0_g1_i1.p1	369	156.584	1546	604.021
TRINITY_DN52802_c0_g1_i1.p1	2679	2454.02	345	8.60064
TRINITY_DN53977_c8_g1_i1.p1	339	131.648	59	27.4176
TRINITY_DN2548_c0_g1_i1.p1	2358	2133.02	4542	130.269
TRINITY_DN44120_c0_g1_i1.p1	840	615.025	2527	251.363
TRINITY_DN53821_c7_g1_i1.p2	324	119.715	11367	5808.82
TRINITY_DN82179_c0_g1_i1.p1	687	462.169	1701	225.161
TRINITY_DN38169_c0_g1_i1.p1	444	223.737	25280	6912.4
TRINITY_DN36143_c0_g1_i1.p1	1392	1167.02	3354	175.823
TRINITY_DN54982_c7_g2_i1.p1	2313	2088.02	604	17.6967
TRINITY_DN50914_c0_g1_i1.p1	840	615.025	2387	237.437
TRINITY_DN47929_c0_g1_i1.p1	1086	861.018	208	14.7788
TRINITY_DN34356_c1_g1_i1.p1	375	161.702	63	23.8349
TRINITY_DN48716_c0_g1_i1.p1	1248	1023.02	592	35.402
TRINITY_DN54317_c1_g1_i1.p1	3150	2925.02	1712	35.8067
TRINITY_DN33740_c0_g1_i1.p1	858	633.018	1625	157.046
TRINITY_DN54694_c3_g5_i1.p1	2469	2244.02	596	16.2484
TRINITY_DN49791_c1_g1_i1.p1	636	411.388	3596	534.758
TRINITY_DN45436_c0_g1_i1.p1	1248	1023.02	191	11.4219
TRINITY_DN38096_c0_g1_i1.p1	690	465.169	2174	285.916
TRINITY_DN56049_c8_g1_i1.p1	735	510.108	595	71.3583
TRINITY_DN53805_c6_g1_i2.p1	873	648.018	7803	736.655
TRINITY_DN51420_c1_g2_i1.p1	1671	1446.02	1782	75.3917
TRINITY_DN53657_c1_g1_i2.p1	1134	909.018	857	57.6764
TRINITY_DN46025_c0_g1_i1.p1	1830	1605.02	1581	60.2617
TRINITY_DN51222_c0_g1_i1.p1	651	426.311	565	81.0796
TRINITY_DN37669_c0_g1_i1.p1	522	298.62	1180	241.742
TRINITY_DN48344_c0_g1_i1.p1	1200	975.018	5994	376.092
TRINITY_DN49532_c0_g1_i1.p1	516	292.801	643	134.347
TRINITY_DN41414_c0_g1_i1.p1	1383	1158.02	882	46.5954
TRINITY_DN45232_c0_g1_i1.p1	381	166.904	10190	3735.06
TRINITY_DN56033_c2_g1_i1.p1	669	444.226	204	28.0941
TRINITY_DN54482_c2_g1_i2.p1	3144	2919.02	538	11.2755
TRINITY_DN28524_c0_g1_i1.p1	1953	1728.02	10775	381.468
TRINITY_DN54529_c0_g1_i2.p1	2676	2451.02	1878	46.8747
TRINITY_DN53916_c9_g2_i2.p1	1335	1110.02	663	36.5404
TRINITY_DN55208_c4_g6_i1.p1	783	558.059	1346	147.555
TRINITY_DN49938_c0_g1_i1.p1	1311	1086.02	130	7.32311
